,Actual,Predict
3011,578.15,553.035248642908
11430,632.15,641.2825187024958
8810,527.27,482.2214996929081
7633,531.13,522.3071825236286
1369,481.34999999999997,474.16348012672245
10912,493.25,487.4940969478308
2684,494.15,479.8782736251735
839,416.15,388.7276421129865
2927,546.15,521.7622453199087
4429,348.715,352.3777089011989
1579,502.15,524.8910128861361
4338,601.96,541.9082408282637
5502,371.15,446.9431257899978
4584,386.17,392.6382181838033
7780,582.02,546.637990208671
6747,402.98,416.5449115109759
749,405.15,533.5357921353751
5747,417.54,417.21799283959245
9054,656.19,611.5127308430733
6464,625.02,581.9441532238752
5503,371.32,386.45612005513755
2655,486.65,439.85572238415295
11224,550.15,466.19827925965285
5965,448.15,422.23662330109914
4874,435.15,439.2976446267404
6595,384.35,391.19240191507873
1427,488.15,492.8074707800424
5049,473.15,491.3836477193331
2087,360.65,410.0014564282002
9330,443.76,435.3829249894457
7497,496.96,481.4023010799351
8061,420.64,424.3425374097875
12517,625.78,586.5709777623711
4226,489.32,470.8662867545135
7370,478.54,489.0394456871886
5654,400.89,406.46412548144326
970,435.65,440.5633272079083
10365,597.99,564.9315955687405
993,438.15,466.45818622712653
12180,529.06,514.204701881138
5353,602.52,505.538324257848
7460,490.78,460.3947684054624
8725,512.15,530.3762649505743
1277,470.65,452.00262258806663
741,404.15,429.79368562416494
1078,447.65,463.14677978835095
4250,504.5,471.90936675310354
4365,658.89,626.884036862164
5914,439.15,434.14009018564514
3035,592.15,546.4914299406094
2303,414.65,500.51164453101546
2688,492.15,407.1286256329938
6152,488.28,476.6147221884635
8138,435.76,449.2971379438627
11427,627.85,620.3487311190323
4367,677.65,634.2711384467673
8027,415.7,413.3475533001506
3546,405.72,441.26678273553506
944,432.15,438.326164577168
10107,535.28,526.4948167532194
11689,467.15,462.357362308093
9380,449.72,425.70767236472324
1739,522.15,471.9049324139078
2848,530.15,485.9081683055829
3821,337.74,349.9124796942948
8204,444.45,441.09526958029494
9892,512.54,505.87879009433243
6389,563.49,518.2894759650409
2069,355.15,368.0498207327201
3954,394.65,403.4685911281099
8069,421.59,434.5356461442028
7949,398.15,459.61138105589663
8630,497.65,502.14940863278935
9182,421.2,428.53092646698826
7465,491.33,445.9430022170693
3437,317.15,553.5731872449196
3045,610.15,565.2794141706864
11187,543.02,532.1007847644847
4075,428.16,394.8051688249907
11814,472.15,466.2104261551531
12421,584.2,590.1272759703335
9942,516.47,505.3427709715869
11378,601.68,587.9153672871223
3708,518.08,490.5541901240051
7038,438.88,442.2826128792726
3464,346.15,328.720498174343
4023,413.15,423.9566602633094
9948,516.81,474.53393405713194
4526,377.15,377.61644173937503
8330,462.86,448.5160441537647
1358,481.15,498.1042594829214
1570,501.15,487.4397970202393
4442,353.48,371.464992966103
11757,470.15,467.393040457708
4342,606.75,577.9034641065247
9059,664.15,580.2468753688587
10078,531.19,511.6599888114463
586,380.15,397.64811075277606
247,282.55,333.5466883333546
4345,609.18,588.0335909955248
5046,472.87,501.36791190707913
3307,384.76,397.299493710304
6482,660.67,630.1213569561279
1482,493.15,524.3814256998295
3710,520.15,485.73005352441464
9202,425.9,432.7698576376455
5611,391.4,418.3709283206589
518,378.65,358.60033314937044
4454,355.86,368.55560837760527
2791,516.15,456.8092871493154
6916,423.85,463.6119801673226
9861,508.88,507.10211750790586
1470,492.15,398.425055450287
8104,429.29,392.4771944078152
11791,471.15,465.9836147570993
3366,478.91,479.64607985292804
9859,508.65,511.5219061817595
11401,611.94,575.681110692327
50,366.35,392.32977164131455
7642,532.6,506.85099755743397
1730,521.15,487.9299183146246
10206,554.86,531.2307242461252
1593,503.65,507.24474600155787
2407,436.65,425.0465511157257
6561,378.07,397.3174795638299
9295,439.45,434.9425221102752
6810,409.4,436.4390052041254
4053,420.44,425.8247580711758
7924,373.15,494.13313760393714
5937,443.1,446.2796314630224
5270,546.65,446.28255679706706
4015,411.65,372.5040668397098
4600,389.58,404.4396547392227
10860,482.67,492.1560818328006
8829,535.0,511.9758073696986
6119,479.07,492.542625130035
4315,563.11,568.9046078885204
379,394.75,406.7071696136196
6341,543.68,521.4669226008975
9350,446.82,450.8901508131472
8768,518.73,508.884476686394
8524,488.57,482.5973704105596
6822,411.99,419.65977068582606
10591,431.52,442.34194073433116
4313,561.59,520.4755990341123
9994,519.7,489.4167143626879
2333,421.75,409.23212050937565
5684,406.15,402.71763290248464
9144,393.65,498.531028401164
10211,557.21,523.0644356958283
3231,444.29,453.71709635053094
6443,599.65,470.8167793657103
10873,484.65,437.49862357398376
4269,523.34,516.0113168671362
1237,467.15,445.9510972118462
10116,536.34,551.6590271788134
5613,391.65,398.8083151359758
11608,463.15,462.86953928951186
2128,369.65,445.49127736848027
4925,446.15,560.9508405644317
8849,543.48,511.56184005041416
5526,376.67,394.10510140621886
12082,512.04,510.6099579807118
11026,510.15,477.39487309247056
7677,540.3,538.8835712944085
1328,476.45,471.75693234195705
4102,439.65,405.76808806281224
10090,533.02,537.4833725758308
10790,467.35,449.30178753824487
6101,475.56,474.08965568976157
10154,542.92,534.4570026553265
10632,447.52,446.53860805051363
11452,659.46,626.2744548709372
8757,518.15,482.6083828265439
2984,567.15,522.939949238701
2021,339.15,407.9072077470686
11485,336.65,503.67502770322835
3375,493.02,427.97855871253205
12441,590.29,567.0879961924933
11595,460.15,461.74862696285163
2982,566.15,460.7230032838411
11038,513.1,501.2464383057256
6020,460.15,392.1999735018387
149,440.15,425.97016633068296
5758,418.15,410.1897105678436
3702,513.04,491.48499206392705
9257,434.08,436.39429912889807
5610,391.31,411.4336390346323
9315,442.66,438.0396463156778
12190,531.5,517.1954379830853
6149,487.15,475.2813222255146
5333,580.9,542.1794501545542
200,429.35,425.6903155737541
10984,505.62,476.283328775005
2820,523.15,539.1882244929322
251,304.35,327.9765737666333
8421,472.06,468.27128299597734
2145,371.34999999999997,367.9050445225856
5040,471.69,468.7881634769804
6651,390.85,392.2357386999305
3668,488.34,492.1013271383042
3889,372.9,372.44182842283874
7320,471.06,470.8257741783059
2980,566.65,492.06420636106134
9536,473.24,477.1999998464578
7655,535.12,481.4972618879342
385,404.15,407.36082647267904
6188,496.15,504.710967548579
3946,391.65,398.1648042578864
6758,403.74,464.49886163484257
12574,659.6,449.0573047637888
7244,462.03889,439.3999023135822
3386,520.93,530.3858701392413
4077,428.6,461.17403281403705
4900,439.99,430.3696749578013
744,404.25,415.6193703154397
8918,560.78,542.4676745979704
10258,569.14,525.1681113227629
7174,453.15,502.6159022394769
5773,419.65,430.7274294402827
12176,528.71,518.3606914921554
6346,545.34,550.7315504306919
2391,433.15,548.7916015267537
3353,457.3,432.15439551618624
10311,581.53,525.1019745991791
7040,438.88,438.7351593029615
5321,571.41,553.309577563515
4336,601.0,521.1976829562207
4655,398.65,543.1619240551171
7628,529.67,515.6331710470191
10724,455.15,449.7144012269225
6051,465.02,468.81339984598105
1121,452.65,442.5506221988991
10841,478.91,470.4213129868365
9192,424.15,400.55795016995296
3942,390.82,446.02332991077367
357,359.45,366.67821421210476
3060,311.45,347.23541826082703
5964,448.15,411.1460028764442
11520,404.55,502.5263123913534
2348,425.65,574.448946904506
2993,569.15,627.4279668877342
4475,363.02,383.0484093348953
