,Name,Actual,Predict
403,CC(C)CCC(C)C,382.25,383.03995
404,CCC(C)CC(C)C,382.65,384.49365
405,CCCC(C)(C)CC,385.05,384.05533
406,CCC(CC)C(C)C,388.75,387.6821
407,CCCC(C)C(C)C,388.75,388.13672
408,CCC(C)C(C)CC,390.85,389.45483
409,CCCC(C)CC,364.15,367.7081
410,CCC(C)(CC)CC,391.35,391.19128
411,CCCCCC(C)C,390.75,392.36813
412,CCCC(C)CCC,390.85,391.90625
413,CCC(CC)CC(C)C,406.95,407.85822
414,CCCCC(C)CC,391.15,393.30115
415,CC(C)CCCC(C)C,408.35,408.10715
416,CCCC(C)(C)CCC,408.35,406.22052
417,CCC(C)CC(C)CC,409.15,409.23685
418,CCC(C)CCC(C)C,409.15,408.5744
419,CC1CCCC(C1)(C)C,409.75,409.8075
420,CCCC(CC)CC,391.75,393.30115
421,CCCCC(C)(C)CC,410.45,407.68845
422,CCCC(CC)C(C)C,411.15,411.75946
423,CC1CC(CC(C1)C)C,411.65,411.63196
424,CCC(C)C(CC)CC,413.15,413.42014
425,CCCCC(C)C(C)C,413.65,411.89435
426,CCCC(C)(CC)CC,413.75,413.71014
427,CCCC(C)C(C)CC,413.75,413.0237
428,CC1CCC(C(C1)C)C,416.05,414.8929
429,CCC(CC)(CC)CC,419.45,418.5001
430,CC1(C2CC3C1C3C2)C,411.15,412.5128
431,CCCC(CC)CCC,414.35,415.30286
432,CCCCC(C)CCC,415.55,415.30286
433,CCCCC(CC)CC,416.15,416.69775
434,CCCCCCC(C)C,416.35,415.76474
435,CCCCCC(C)CC,417.35,417.24277
436,CCCCCCCC,398.75,399.95383
437,CC1CCCCC1(C)C,418.35,415.47504
438,CCCCC(C)(C)C(C)C,433.35,435.11697
439,CCC(C)CC(C)C(C)C,433.85,431.80533
440,CCCC(C)C(C)C(C)C,434.15,434.3164
441,CCC(C)(CC)CC(C)C,434.25,433.3085
442,CCCC(C)(C)C(C)CC,434.25,433.16656
443,CCCC(C)C(C)(C)CC,435.05,434.76334
444,CCC(C)C(CC)C(C)C,435.15,433.76868
445,CCC(CC)C(C)C(C)C,435.15,434.4134
446,CCC(C)C(C)(CC)CC,435.25,436.29007
447,CCC(C)C(C)C(C)CC,435.65,435.66504
448,CCC(CC)C(C)(C)CC,436.05,435.9656
449,CCCC(C)(CC)C(C)C,439.15,436.06396
450,CCC(CC)(CC)C(C)C,445.15,443.2041
451,CCCCCCC(C)(C)C,428.15,426.31342
452,CC(C)CC1CCCC1,421.15,420.62262
453,CCCCC(C)CC(C)C,429.15,429.39807
454,CCCCC(C)(C)CCC,430.65,430.04666
455,CCCC(CC)CC(C)C,431.15,429.39807
456,CCC(C)CC(CC)CC,431.35,432.6691
457,CCCC(C)CCC(C)C,431.65,431.6597
458,CCCC(CCC)C(C)C,432.05,433.6808
459,CCCC(C)CC(C)CC,432.55,431.99127
460,CCC(CC)CCC(C)C,432.85,432.70255
461,CC(C)CCCCC(C)C,433.05,432.8103
462,CCC(C)CCCC(C)C,433.55,432.70255
463,CCC(C)CCC(C)CC,433.95,434.42447
464,CCC1(CCCCC1)C,425.35,424.9728
465,CCCC(C)(CC)CCC,433.95,432.5879
466,CC1=CC2=C(C=C1)C=C(C=C2)C,535.15,535.9676
467,CCCCCC(C)(C)CC,434.35,432.5021
468,CCC1CCC(CC1)C,425.75,421.6336
469,CCCC(C)C(C)CCC,435.3,435.07758
470,CCCCCC/C=C/CCC,466.15,465.63953
471,CCCCCCCC=CCC,466.65,468.01212
472,CCCCCCCC/C=C\C,469.25,468.58804
473,C1CCC2(CC1)CCCCC2,480.15,482.8461
474,C1CCC(CC1)C2CCCC2,488.25,485.98404
475,CC(C)CCC1CCCCC1,469.65,468.52765
476,CCCCCCC1CCCC1,476.15,475.31573
477,CCCCCC1CCCCC1,476.85,475.31573
478,CCCCC(CC)C(C)C,436.15,435.65186
479,CCCCC(C)C(C)CC,436.55,436.74393
480,CCCCC(C)(CC)CC,436.95,437.75937
481,CC(C)CCC(C)CC(C)C,441.25,439.97787
482,CCCCC(C)CC(C)(C)C,441.65,440.592
483,CCC(CC)C(CC)CC,437.05,436.45108
484,CCCCCC(C)C(C)C,437.45,436.33176
485,CCCC(C)C(CC)CC,438.15,437.3071
486,CCCC(CC)C(C)CC,438.15,437.3071
487,CCCC(CC)(CC)CC,439.45,440.26923
488,CCCC(CCC)CCC,430.65,438.79083
489,CC1=CC2=C(C=C1)C=CC(=C2)C,538.15,535.9676
490,CCCCC(CC)CCC,436.85,438.79083
491,CCCCC(C)CCCC,438.25,439.33585
492,CC1=C(C2=CC=CC=C2C=C1)C,539.65,540.6055
493,CC1=C2C(=CC=CC2=CC=C1)C,543.15,543.54694
494,CCCCCC(C)CCC,438.85,439.33585
495,CCC1=CC2=CC=CC=C2C=C1,531.15,527.5432
496,CCCCCCC(C)CCC,460.15,459.6185
497,CCCCCCCC(C)CC,461.25,460.53143
498,CCC1=CC=CC2=CC=CC=C21,531.75,529.0437
499,CCCCCCCCC(C)C,462.45,462.23016
500,CCCCCCCCCCC,469.05,470.2177
501,CC1=CC2=CC=CC=C2C=C1C,541.15,540.5687
502,C1CC=CCCC=CCCC=C1,513.15,513.3842
