,MAE,MAPE(%),RMSE,R2
0,25.276916995229335,6.028167370875158,34.21552372378602,0.8002644179976615
1,35.35087606851156,8.060708937825959,46.16740298960953,0.5871654251908602
2,27.7974526528824,6.536715545221907,37.56433060187086,0.7520680891824914
