,Actual,Predict
5632,396.05,405.1056203921373
7481,494.65,489.7296178248608
6830,412.83,411.9913069347116
2054,351.15,341.03979655026916
3169,285.88,320.59725904667687
10009,521.07,487.0252559961728
5769,419.15,436.5276886467498
113,418.15,414.8392265501916
4132,448.41,434.98139603258477
9004,604.78,472.24844983359117
5479,366.15,499.43460578922526
5945,444.49,438.9376949995486
5171,505.04,501.1204505896461
4901,440.31,426.56873612430434
1153,458.15,493.0533729440514
8655,501.15,500.82853389522467
7049,439.98,427.7939203185795
3115,354.15,386.7129159268851
4768,414.15,398.989143961388
9883,511.15,485.7483629217682
7502,497.8,447.1095388095237
2319,418.15,490.15228563448653
6210,501.44,524.5248880737893
5099,486.43,473.2000304191008
11291,564.49,524.7605136990667
5140,496.83,474.2631704599318
4129,448.06,447.1365894295972
4890,437.69,473.3336108211807
8875,550.15,526.3859321661064
6438,597.59,582.447328373016
5372,627.01,559.3861812301587
429,398.75,401.7601057788539
763,407.9,411.488222557711
9015,610.9,587.1892625836516
927,430.15,431.5779150958104
4676,401.15,416.30432276091847
2308,415.65,450.06977319879917
850,418.15,420.85967980859937
5095,486.15,495.0663077299417
1351,480.15,488.21527448959733
5186,510.93,499.69987675660576
9440,459.62,466.7565996505342
12573,658.52,625.3335823376623
9187,422.68,429.634903152961
5418,340.65,431.08211801528347
8750,516.15,494.62920948437585
7100,444.65,406.1174762138739
4896,439.15,421.19183593111325
1825,538.65,486.8865338264459
11687,467.15,469.0712594655404
12447,592.72,514.5676860871529
12160,527.15,492.29918834214294
9584,479.65,485.8375430314685
3314,395.67,450.77069412844844
4341,604.13,549.4222582142858
2874,535.8499999999999,528.7585628193333
8660,501.86,490.1659407289629
3069,323.54999999999995,324.2501939221452
99,422.15,412.1879383468381
5817,424.72,415.6197345439437
12024,499.51,490.8114629779039
11947,483.16,483.058549632638
11299,566.84,550.2545801532165
1747,523.15,487.2430608411276
1166,459.15,462.5420818512689
6879,420.16,433.99002494345996
1053,445.15,451.75811037874905
3325,409.08,413.5303038863594
304,364.85,366.60550490738655
7841,626.68,608.4451702380952
5336,582.84,476.1742136019599
538,429.75,430.0171828233725
6066,468.99,493.0670201703375
11147,534.39,541.8924561363636
12138,523.92,529.5263514826842
102,419.15,425.3076488486494
9247,433.15,431.65032791401813
8200,444.15,451.86826675585064
12544,643.42,606.3231713888893
8376,467.35,496.8243888958023
7434,486.68,492.13545808795703
772,409.15,451.0345100619497
3541,404.65,383.1007715208543
7478,494.03,512.8892265315404
434,434.25,435.3976168445864
2455,447.65,496.97294757610376
4508,370.65,359.0394554615936
5952,445.18,455.15322499266637
3550,411.15,464.93605089985715
3528,391.84,462.54638670859663
2666,490.65,519.919455844156
811,413.15,402.8941694545691
4907,441.95,466.34922710178165
2673,490.15,485.001026600356
4216,484.65,468.06878580735923
3877,366.42,386.4595968331055
293,363.95,366.60550490738655
12102,517.15,492.1730588789994
6817,410.6,413.3996707501708
103,424.65,419.7542364494231
7500,497.16,507.9061228968251
8679,504.98,505.0115513419915
7413,483.15,524.4027157223496
9617,482.44,491.186029689315
3706,516.14,525.2852504761904
8273,456.07,474.7771962124288
9713,490.78,487.22074070108755
2318,417.25,458.3291676959663
4191,473.15,435.641996808869
3154,368.15,374.79268471047726
979,436.15,450.6096102870673
7820,605.04,575.2446479689094
8693,506.02,503.9770835841131
33,365.15,362.9651687365045
1434,488.65,491.0254639030598
1107,451.25,445.07057487944854
9910,514.12,485.9086994497336
895,425.04999999999995,425.61135247681307
7795,586.62,568.4751064110642
8806,526.03,478.101984404762
11560,446.65,454.8168205144117
4292,538.78,452.37069510461765
8240,450.27,439.0146310334523
11525,406.15,588.3539791738817
12287,545.65,621.900459484127
6554,376.8,386.5978746073039
12254,540.7,529.0258377903341
3328,419.15,458.4849610705962
9026,623.48,537.9792986707257
9841,505.15,492.8759558553892
5272,547.2,507.4291219317789
1114,452.15,483.2415329176866
5245,536.36,536.7952453609546
8649,500.03,489.7440053612689
10658,450.15,448.4719329583164
2998,572.15,554.5032691133094
10425,626.93,637.7875526190477
2754,505.65,481.76332428571425
10708,454.15,452.95356362326424
7007,436.07,436.0176389231825
1457,490.65,499.0536062889216
1039,443.65,475.28572326226555
10540,378.15,446.017462034361
3921,386.15,460.4720344656658
7717,551.92,557.5290971030829
1402,484.65,486.94237274564307
1261,469.15,474.8651277942314
8251,452.15,472.72518773797253
3910,381.22,377.994796475204
11528,407.65,507.7340318341186
12612,702.6,588.3212403649763
12328,557.26,500.7753514920824
3334,428.33,448.92469644582957
8188,442.42,433.13249901590723
653,390.84999999999997,400.41483718394886
1282,471.15,511.7579020628462
3527,391.77,401.4350606242211
828,415.15,534.1408588547437
5805,423.15,410.51168094751665
9158,401.15,483.162737716962
3017,581.15,554.9978306463119
9265,435.26,437.99400779994676
4112,443.71,426.8883792902502
2996,571.15,466.3421500950964
10687,453.15,452.7535434121437
647,390.65,400.3233718191934
3025,585.15,491.76087036621425
9705,490.65,481.14750623594125
221,429.15,429.642415365233
6463,624.37,527.6909653968255
2628,479.65,486.88911940624166
11623,463.15,466.2722136262608
5145,498.53,476.01818732161627
4608,390.15,401.03798412581733
457,425.35,423.89929539180076
5218,525.94,499.15496722451826
8278,457.19,464.6924407496715
4029,415.15,403.5963566359398
333,366.35,363.87312467616226
937,431.15,437.3350631276219
8550,491.24,470.77192975749074
1844,543.65,493.4805296471522
6946,428.15,442.2118034176983
2452,444.15,446.43358328059895
9607,481.83,479.50865346740255
7953,398.15,479.2894149250281
9263,435.06,434.64636275130266
8665,502.11,411.7050942960938
3445,323.65,405.5165631864701
12166,528.03,509.50562570523425
9070,692.87,666.6226828174605
5082,483.15,519.5587752759465
2102,364.15,371.15800769258533
4217,485.2,466.924532317822
9484,466.4,468.32307794828864
4381,325.15,343.6952099224706
9030,625.89,617.351286858679
4772,414.65,446.0206568795284
70,360.65,367.6140655602296
6162,490.15,492.3633496220715
455,433.55,431.4113299208137
3995,407.06,411.11744871640224
6067,469.15,462.1098311561576
3894,375.65,358.1740002275394
6205,499.95,479.1323571202949
5421,342.75,433.1947410727218
8813,528.15,485.3018959809217
5709,410.15,411.945080037629
3851,354.15,344.5975331425592
9604,481.65,548.9395345779221
1512,496.15,486.4811828903075
9842,505.28,464.8730388855922
2119,367.15,394.69221767063505
10693,453.15,454.6681456395874
3098,344.15,484.53638025203094
9296,439.52,443.66287722151117
2619,478.34999999999997,497.3906586904761
11242,554.39,553.381174047619
3601,441.42,405.7552241993676
5058,475.74,449.3292180036097
4374,307.95,473.74469477810555
5532,378.15,379.5967464524022
4385,328.88,343.4081395710775
11675,467.15,463.53437585904544
12129,522.86,510.36438965950737
5282,550.49,545.961029600122
8585,494.47,488.29699443398306
3671,490.49,457.5260594831032
9365,448.15,480.3768229681236
9044,642.67,595.9326450610503
1981,318.65,391.5901643592783
101,415.65,420.9374406860605
11674,467.15,466.429252172549
8694,506.02,475.8831041913785
2215,392.15,409.8194549403184
9511,469.65,477.7437812930475
1491,493.15,455.4709769357446
7046,439.98,430.8030669233651
2801,518.15,462.546255761415
4246,501.74,464.747606665735
11759,470.15,470.7725939312532
9741,493.23,490.37206606417203
4641,395.94,406.8413716515062
8221,448.15,484.00533196279497
6347,548.29,476.67578113581345
4549,380.43,399.19856700771896
1022,442.15,486.43748369516334
2798,518.15,531.1823295679893
4148,456.15,500.99945133830244
5664,403.02,395.11405177750186
533,410.75,399.70512768482286
5735,414.65,415.1890443818849
6326,540.68,539.608611460968
8700,507.16,517.5324805158729
10354,593.84,584.508962524528
11085,519.67,513.8765880558057
8362,466.03,458.98669043290033
2264,405.65,481.91749524764884
1655,512.15,483.8349038558832
19,346.25,333.20602039396493
6597,384.75,384.87401608028034
12273,543.54,518.0918077619604
1643,510.15,515.5360062349203
8261,454.15,479.4689084743718
6575,380.88,392.38676695297517
8644,499.63,493.2172169469543
12364,566.78,577.7130389875666
9815,501.9,470.26318548272866
3540,404.63,435.4205900367214
4783,416.65,401.81703718914076
2144,372.15,528.504905952566
321,383.45,379.5967464524022
6466,634.71,557.9406824350649
4098,437.14,455.2857096296522
4738,410.65,406.9254465419911
3693,506.47,480.21485089889995
7665,537.32,560.3313597878509
4832,426.15,429.71627730131587
5584,386.15,392.3539002380953
6834,413.34,405.88141659141166
2154,266.84999999999997,316.4439793650794
5692,407.15,416.2399408058585
12262,542.02,531.3904969323202
1006,440.15,482.656165194781
747,405.15,398.5667204321398
9185,422.68,428.8645593686868
263,309.45,305.52727512167786
11437,636.59,648.399897878788
12271,543.39,496.7656621546984
1085,448.15,484.00533196279497
12502,618.19,521.1776770109747
7516,500.65,498.91831976190485
7886,703.84,651.8407845418468
11058,514.71,513.0919107835314
473,436.95,437.82834128013246
10930,497.25,514.6818547617859
2380,431.65,430.4570045634922
6479,658.64,559.7195486219339
1954,582.15,510.35096960696285
11845,473.15,468.9008487509645
11949,483.65,554.0836320813344
7571,512.35,511.20617019036746
7811,597.47,570.5057231769373
6021,460.26,455.5340726944552
3705,515.78,463.847081922912
5848,428.15,411.3503176436215
8095,426.96,416.3019827094577
4074,428.16,423.502514060803
7713,551.38,518.2935805444957
5493,369.15,462.0669164231546
11263,558.23,542.2005987987014
8986,594.08,585.208540402457
5496,370.54,363.38889450679216
6735,401.39,407.86041321303964
9801,499.7,506.727372635387
8625,497.26,490.22350150617024
2470,450.04999999999995,402.40932942871297
8049,419.39,419.11849614681154
7333,471.59,464.3099432460806
8923,564.11,565.5467046791365
12132,523.16,511.21364575396836
2633,480.65,484.5004164848168
3378,505.04,471.5763145907144
4700,404.31,423.4470520918182
11073,517.59,487.6342340133885
2629,479.65,481.5222421379913
10803,471.34,449.08033575334076
10415,625.03,522.2806201190474
11135,531.65,485.57134111349643
967,435.15,347.545668107711
10696,453.15,452.43999547973107
4708,406.11,409.3097650145348
10644,449.15,447.8461418796846
1608,505.65,512.9788557757406
4580,385.64,402.79410673059806
6939,427.15,431.0795512974884
2611,478.15,465.6972969155842
1010,440.15,400.1290175563744
3573,420.83,424.0340878536475
6260,513.09,538.9742434676257
9764,495.15,521.1289019642124
5676,404.87,407.5150943173989
10482,679.07,615.0372583477631
11448,653.95,610.3193743452383
95,411.15,413.7234056763841
6918,424.15,430.9126540916308
11039,513.15,536.8203821023504
11132,531.15,477.8794005113964
7474,493.15,479.1612990343064
9423,457.28,454.3871776677383
11670,466.15,466.6665459529142
7915,361.65,485.12225679422716
59,381.45,380.3077844905433
8192,443.15,401.0351357909142
5022,469.15,471.6572030310626
8759,518.15,484.4288891370026
12002,495.39,494.58447153846157
3244,485.82,444.11021022708667
8850,543.72,492.11821637761204
5129,494.26,477.7459013051841
1498,494.15,485.92922767762275
12267,542.8,510.56859011298314
12576,659.64,611.5828996825397
10569,404.15,595.7104838695035
10719,455.15,452.46488966069984
9978,519.26,496.1899049795281
3542,404.69,455.6957396877753
11892,477.15,478.1162112487759
5837,427.14,421.6253764747802
8917,560.61,529.989071818182
9641,484.15,493.1883205939579
5148,498.78,453.22443953175343
8687,505.35,507.25244804971476
3404,578.06,566.4108277849926
9253,433.96,435.09818794042934
6414,576.92,576.1404982539681
10006,520.31,509.99395181889145
9438,459.15,477.84826295850576
12152,526.64,529.0324216420321
10251,568.22,565.3260266126163
8346,463.65,480.7552968317302
3592,431.96,418.2910228174636
5491,368.08,361.5816365842549
7488,495.32,499.4599642508099
7116,446.02,439.422538277867
5268,545.71,520.8862357142857
6756,403.65,385.95423249757283
1562,501.15,507.7729060075211
9494,467.65,450.6222730119479
6081,472.92,478.33033187583925
10261,570.15,486.37146380845587
373,392.55,396.9847245038103
1327,476.15,480.9783406979854
1002,439.65,440.7064299709737
3694,507.9,562.9599839692639
8488,481.65,461.3311041534391
9955,516.91,468.6836568774794
4850,428.9,425.7279410392
5335,581.15,553.016608281875
8404,469.31,468.0584408945562
3315,397.42,447.9201152169839
613,386.15,390.976925643388
9417,456.47,429.8033836999476
2769,509.65,480.6697496737884
1323,476.15,477.49570791899976
1595,504.15,495.880879270401
9060,666.39,514.3858586170714
5076,481.15,470.6549402759592
3524,390.65,400.41483718394886
1453,490.15,525.924699073296
4949,450.26,438.2062858626359
4253,506.45,506.7108381017572
6143,485.93,474.0831009823803
10067,530.12,510.969689853514
11591,460.15,461.32906510822517
7744,565.45,520.1123368591612
10442,636.15,479.61810488277575
611,385.65,351.9877314484537
3447,328.65,485.4066399375432
10713,455.15,453.06424236069506
5235,532.09,510.02016301948055
4339,602.47,629.7974005555557
1769,527.15,480.0960696416624
10668,451.15,452.95365349561433
2183,382.45,382.8102083863334
9403,454.55,449.735149934134
6213,502.04,488.51584790760177
4193,473.15,465.06530694698944
1157,458.15,460.5788690967669
4685,402.15,421.9022521189565
3351,453.11,522.9823334841019
4189,471.95,470.69060393646623
5601,389.15,460.8172067282892
2459,445.15,472.42318596135266
5666,403.65,412.2397866499285
10836,478.15,510.2344598148149
1807,534.65,486.79153377370017
6956,430.65,438.8254891819739
5278,550.4,487.05167537310945
3187,513.91,469.81551415211453
4104,441.52,462.7093091407649
8546,491.15,469.1702289316732
1665,513.15,489.1064828899726
12465,600.77,573.0884263492064
3088,338.15,346.15946408338044
8903,556.28,523.4066316372956
8201,444.15,464.6574393151223
119,441.15,442.5674842382608
9845,505.97,484.18606225306297
3482,364.57,380.8208142772766
8598,495.15,480.61415865079397
2057,352.65,390.8539311357142
8743,514.88,466.1283137600501
9104,363.65,486.53475920406726
8196,443.55,487.15438858541273
3492,369.98,380.83556941099283
5924,440.4,447.00669462898804
2271,407.15,405.21599824475175
2519,460.15,449.7195315309598
5763,418.65,442.6084263971881
3455,336.46,344.5583262923919
1978,317.15,331.89854105550563
9384,450.9,458.44674989613793
8008,412.17,416.8055544323015
3751,564.71,447.5985422176087
8870,547.8,528.2401996151824
5009,464.85,468.590479271148
12226,536.54,528.9435089730518
11177,541.65,543.4501281556121
12616,711.41,644.6460181349212
6717,399.55,397.3938145113083
6415,576.92,582.0651849206348
1864,548.65,491.48691426608247
3800,316.07,302.70339837564626
7144,448.95,442.4418363264966
11870,474.15,473.16518345247175
8615,496.82,494.10191513213647
12381,573.15,392.59805361385406
12239,538.15,491.2054632570775
4176,466.85,421.7423589368061
7132,447.15,466.71529550250784
5279,550.42,450.6521614700733
9976,519.26,499.15963139390317
12277,544.03,529.3161032013829
3441,321.5,321.5608471149957
3070,323.65,335.7592819733046
10564,399.15,524.814578856293
10955,501.21,492.9226745238097
8289,458.65,458.7756663769314
1923,565.65,559.2551579722559
11255,556.15,498.29992411849156
4707,406.11,436.01635514743555
8283,458.08,530.1290755730079
4665,399.75,400.4861638190024
9316,442.75,441.4075348296386
2012,337.15,419.50403457176816
4058,422.22,407.38846732674114
8079,424.23,427.95708365686295
5470,364.15,361.5117029412077
424,414.35,415.4131981677924
554,373.65,396.2605243011956
1793,532.25,483.326600376925
12458,598.66,589.2898442634995
12188,531.02,515.1989001497499
487,438.85,437.99754008768315
6760,403.82,403.4541947104266
6779,405.87,408.9423969712973
5533,378.3,387.8249021652841
5761,418.15,417.69589130024207
9118,376.65,478.50458238314263
2157,373.15,487.11034272616956
1483,493.15,524.3302735801449
7907,355.65,483.25082474073645
7020,437.54,444.2943937317681
468,469.65,461.70548994866243
5328,577.0,547.9648057936506
2474,451.15,450.94540300865816
3984,403.0,401.65130936851057
10073,531.08,525.8560445238095
6433,594.24,580.2457431926407
2412,437.15,435.18801683931497
2055,351.15,350.3169191630939
10023,523.15,486.03114748749243
4480,363.22,357.13564560084905
3858,357.15,368.04324716820344
