,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,24.66535461297144,5.476079505751719,38.73181112293558,0.7440461112100736,r= 2,n= 2048,Ridge
2,29.16015767372658,6.447338198834242,46.460449355699275,0.6437233458563223,r= 2,n= 2048,Ridge
3,25.56445771372798,5.670362033992351,40.396263410945885,0.723446094128244,r= 2,n= 2048,Ridge
