,Actual,Predict
10425,626.93,551.107793090003
2754,505.65,450.97062252106036
10708,454.15,453.32545256754116
7007,436.07,430.5921208051676
1457,490.65,491.35
1039,443.65,483.2612043544982
10540,378.15,438.25005125998473
3921,386.15,427.0938474230709
7717,551.92,427.37039604642627
1402,484.65,496.7978127993871
1261,469.15,489.1838835304856
8251,452.15,461.276733635907
3910,381.22,391.27427652735776
11528,407.65,511.49425975141963
12612,702.6,569.0554005309721
12328,557.26,496.7565116091716
3334,428.33,416.7368687878992
8188,442.42,438.6187287828204
653,390.84999999999997,405.2193414246884
1282,471.15,471.15
3527,391.77,388.93470788434803
828,415.15,539.9
5805,423.15,411.5325956662846
9158,401.15,473.04478981724463
3017,581.15,537.5263716814064
9265,435.26,435.25
4112,443.71,418.0906526952875
2996,571.15,445.4888693804666
10687,453.15,452.7208988269178
647,390.65,400.65
3025,585.15,585.15
9705,490.65,508.6920730884908
221,429.15,439.42382117453366
6463,624.37,543.3577013199895
2628,479.65,469.91085035828235
11623,463.15,469.9982130350127
5145,498.53,461.78471813022094
4608,390.15,414.11352204338107
457,425.35,416.2920270000914
5218,525.94,419.24343634903346
8278,457.19,434.27640745707873
4029,415.15,415.15
333,366.35,364.24676088728245
937,431.15,430.34330676008886
8550,491.24,460.1266259082939
1844,543.65,536.8341952749358
6946,428.15,437.74987356210676
2452,444.15,466.014877942902
9607,481.83,453.1916017853349
7953,398.15,510.40547756500183
9263,435.06,435.05
8665,502.11,447.7626832410038
3445,323.65,389.388235215882
12166,528.03,528.03
9070,692.87,596.0723643912961
5082,483.15,472.75002028329135
2102,364.15,373.4905323277213
4217,485.2,435.8479618666142
9484,466.4,489.27205843487434
4381,325.15,357.6391607854662
9030,625.89,481.85954920060476
4772,414.65,421.99539470236726
70,360.65,406.31017408616356
6162,490.15,502.62241021248377
455,433.55,440.5851037274469
3995,407.06,412.7413206547425
6067,469.15,469.15
3894,375.65,355.9145498318269
6205,499.95,485.5672978566194
5421,342.75,422.2846643062452
8813,528.15,501.52042609397773
5709,410.15,410.15
3851,354.15,349.61400574519524
9604,481.65,561.4090331446283
1512,496.15,477.8395248176923
9842,505.28,460.33651784527325
2119,367.15,391.15
10693,453.15,452.17736741900455
3098,344.15,496.0512463467669
9296,439.52,440.4984764938987
2619,478.34999999999997,479.09668640519146
11242,554.39,455.11027292055
3601,441.42,386.60819686700825
5058,475.74,457.7968698578469
4374,307.95,443.2487997110243
5532,378.15,400.74632823824174
4385,328.88,389.92766118552856
11675,467.15,466.003997131315
