,Actual,Predict
8747,515.65,505.20240613435584
9103,363.65,496.3729597397048
12275,544.03,528.6388885420137
5587,386.64,384.3210119622046
3421,675.25,582.8122666369744
5517,375.15,376.0385631360647
11306,568.56,547.5788053044178
396,382.25,388.6716737310521
6887,420.84,443.3262518878343
7625,529.34,483.9305836147188
4024,413.65,406.65585143690424
9787,497.58,459.9162817596291
3222,423.28,408.52717350954606
4536,378.28,394.6633175197759
2201,389.15,531.4603874580978
6127,481.03,474.68710629634256
8710,509.56,534.3516731573983
7306,469.2,449.48427789644813
12130,522.89,487.4637448838498
2534,464.15,429.27449532854405
135,472.15,465.7061427720891
7272,466.26,450.55258456682196
1989,327.15,452.70257689379264
5050,474.16,461.7500596567321
47,361.15,367.9476201851631
3635,465.2,390.0740653597092
83,386.45,388.232421900142
11662,465.15,466.56427386575444
5544,380.74,382.0099608341992
3131,359.65,357.2260335087136
10393,614.33,505.2403382423133
2859,532.95,523.4874416312447
7998,411.15,414.66009945882666
6298,524.74,523.9732526519313
12347,563.02,557.7147837959265
10056,528.9,521.768314668526
3160,369.65,478.6844216469642
360,359.85,359.1728434133413
9401,454.15,485.57995795667637
8,315.35,326.75866531232657
11658,465.15,465.4837724620151
9999,520.14,517.2562599024585
3698,508.73,495.0719585972483
7159,451.56,429.1181908316683
8794,523.08,483.329781448274
8538,490.38,489.18937532925435
1650,511.15,465.5239086226275
311,339.45,341.09745151209916
7645,533.04,533.6057703837828
2981,566.15,533.9508425213677
1617,507.15,534.7538117532877
10318,583.02,599.6552441823675
2543,466.15,469.2763586885335
11324,575.34,591.5224241944168
3522,390.1,383.12575736623506
7188,455.65,474.57782101429615
5044,472.15,492.66847284738134
2507,458.15,442.82871583513696
7072,442.15,476.3050600376778
12255,540.7,534.1546536058386
5350,597.34,563.6610790947942
5871,431.1,434.4376159797882
8724,512.15,504.92581239732476
9750,494.56,514.8290627783932
4847,428.15,428.17158433608057
2677,490.65,496.1165772291599
5459,362.15,360.07243781586885
884,423.15,455.50854229652117
5632,396.05,409.5580152086804
7481,494.65,486.5638646957535
6830,412.83,408.6788626275114
2054,351.15,357.6054306870907
3169,285.88,321.5714594787321
10009,521.07,494.270702377263
5769,419.15,438.5182769893995
113,418.15,414.8810898268397
4132,448.41,440.78704632534124
9004,604.78,469.46244658813424
5479,366.15,501.6073808785659
5945,444.49,433.9946985281383
5171,505.04,502.9644849940336
4901,440.31,421.2097554863927
1153,458.15,499.0076268545344
8655,501.15,491.02782395604396
7049,439.98,427.2063345215895
3115,354.15,459.29005947968705
4768,414.15,399.3821740065491
9883,511.15,492.0657922619046
7502,497.8,472.7120041910868
2319,418.15,487.73738481712746
6210,501.44,513.8294803643578
5099,486.43,471.7581048382175
11291,564.49,543.5546845798158
5140,496.83,479.19972347763365
4129,448.06,454.04136256868117
4890,437.69,465.2786155659616
8875,550.15,531.9051524890388
6438,597.59,574.6409947423411
5372,627.01,554.3515382353758
429,398.75,403.9006275631415
763,407.9,413.4394625307525
9015,610.9,587.0191775002778
927,430.15,432.83954994075384
4676,401.15,419.57924650782536
2308,415.65,447.39608803457145
850,418.15,419.4781504406705
5095,486.15,493.13762187738473
1351,480.15,489.8241720616883
5186,510.93,511.9896188794469
9440,459.62,466.2550835567538
12573,658.52,608.4409479401155
9187,422.68,433.1430295629371
5418,340.65,432.9757803474302
8750,516.15,498.3809233103009
7100,444.65,401.9691165459841
4896,439.15,439.1941463681594
1825,538.65,503.15026799950056
11687,467.15,468.9853172313797
12447,592.72,490.51942781940255
12160,527.15,504.99704163728427
9584,479.65,495.94395621954027
3314,395.67,448.8341396427186
4341,604.13,541.5309348881673
2874,535.8499999999999,523.8625667984794
8660,501.86,487.04834247710613
3069,323.54999999999995,332.74445623099115
99,422.15,412.6633209144882
5817,424.72,411.626616835387
12024,499.51,498.59045216783204
11947,483.16,483.52059073842815
11299,566.84,545.0085127586306
1747,523.15,495.87516830783613
1166,459.15,463.59088760706595
6879,420.16,428.478071872988
1053,445.15,456.91311148351633
3325,409.08,436.6471691720779
304,364.85,365.2359354309099
7841,626.68,605.7449114713064
5336,582.84,479.91804544863646
538,429.75,431.8688816852348
6066,468.99,491.4020841896992
11147,534.39,547.4201170315795
12138,523.92,518.9507886473006
102,419.15,425.15457541037824
9247,433.15,429.07954808968816
8200,444.15,435.07750267066274
12544,643.42,613.5212302738929
8376,467.35,477.0522995301918
7434,486.68,493.68894586344226
772,409.15,437.7152959809797
3541,404.65,381.78297240353197
7478,494.03,504.8043605391831
434,434.25,438.35857624070377
2455,447.65,499.9444326673326
4508,370.65,352.8934385906648
5952,445.18,459.8299514579862
3550,411.15,460.92188734043725
3528,391.84,456.4988869549892
2666,490.65,543.3740300016649
811,413.15,405.2133552427311
4907,441.95,459.5838212423688
2673,490.15,473.7987745032581
4216,484.65,470.8577561215992
