,MAE,MAPE(%),RMSE,R2
0,11.427680544086474,2.907973261188749,17.4016604133957,0.9380424608866188
1,32.455398422631,7.580021751180327,45.7251345957627,0.5271138526990535
2,15.638927840738925,3.8436502417792866,25.707913134596062,0.8621468603781332
