,MAE,MAPE(%),RMSE,R2
0,14.685620945818046,3.3237238353816525,20.97077525902944,0.9248708381368993
1,33.400979156312395,7.623614600286677,43.74779446033485,0.6193330588859803
2,18.433253601290716,4.184749890254999,27.109995934488566,0.8708661723128166
