,Actual,Predict,diff
1945,7.578923940477642,7.149835046492197,0.4290888939854449
9423,10.860363816716776,10.761242128760783,0.09912168795599285
11572,3.4442026395034757,6.775753613601123,3.331550974097647
9059,8.995370860762888,8.845947621146804,0.14942323961608395
10605,11.522680525006093,11.522680560483316,3.54772229371747e-08
3595,9.415124054380122,5.724477056207455,3.6906469981726673
247,7.924940118394362,4.207890731571071,3.717049386823291
7067,4.2237878415173284,4.34643532727835,0.12264748576102136
8276,10.40710440965234,10.329427812636041,0.07767659701629981
2310,9.284649208094065,4.406008114841761,4.878641093252304
12339,3.9117270373665463,8.61581413128347,4.7040870939169235
2456,8.973604785910291,8.771346628693685,0.20225815721660645
6196,10.436766187212525,10.56935829170448,0.13259210449195535
9513,10.869429620865455,10.698421549956207,0.17100807090924874
8573,11.325867593584787,11.165492545622627,0.16037504796216062
1732,12.902624097741667,11.297933830368121,1.6046902673735453
3441,5.429656409373777,4.583606180930732,0.8460502284430449
5820,9.44214058429525,9.370484445304598,0.0716561389906527
4111,8.144010918499928,7.2656215231100365,0.8783893953898918
450,8.62996942237858,8.794534528348782,0.1645651059702029
6758,10.294774716032707,8.779264252619289,1.5155104634134187
2620,7.448392390615304,9.162971209717043,1.7145788191017388
2685,7.6154852064233935,6.875150450724907,0.7403347556984867
2554,8.389754117693169,8.651380855799644,0.2616267381064752
3033,11.399695665366902,7.347972072109363,4.051723593257539
11293,9.33216129045535,8.623317585652018,0.708843704803332
2507,5.280653291197776,7.220142143852711,1.939488852654935
8231,9.424762881934074,9.278826034097397,0.14593684783667626
12420,4.457652036344639,9.84802612511331,5.390374088768672
1623,10.933768411566719,7.783668835876381,3.150099575690338
8242,7.913178708759903,7.887233507594743,0.025945201165159304
2452,2.246021209224594,2.850397180960073,0.6043759717354793
8803,11.522745890175406,11.522745915682933,2.550752675745116e-08
6499,8.406498025192064,8.643063507701273,0.23656548250920828
1250,7.640258471945899,6.05382014853054,1.5864383234153587
9228,9.660672326945537,8.590746744745418,1.0699255822001188
4881,10.169150503326833,9.335728286430715,0.8334222168961176
8951,10.620285803867885,10.903009004181415,0.28272320031353004
12435,4.100229867869831,9.296047705260385,5.195817837390554
385,9.78953707075968,5.393945830154037,4.395591240605643
5817,8.705909138331313,9.036968987160327,0.33105984882901396
3194,7.092121611397182,6.743453944301362,0.3486676670958202
12436,4.517745226529416,10.303775603214739,5.786030376685322
10325,11.522637427722646,11.522638517446493,1.0897238471585524e-06
2422,5.041944563123401,5.593967912015049,0.5520233488916482
5908,5.468385965216321,6.565939705864562,1.097553740648241
11599,3.8996210226640375,8.283891212610552,4.384270189946514
8732,11.522771702142151,11.522771702142123,2.842170943040401e-14
7348,10.270252852254657,10.651965262130998,0.38171240987634114
10115,11.522624837860032,11.518128544267327,0.004496293592705314
6492,11.521675288323607,11.509363212021105,0.012312076302501751
7135,9.17784726513061,7.993133454322591,1.1847138108080193
8713,11.52263172770148,11.522631727701523,4.263256414560601e-14
10183,11.522747634654367,11.522747759208585,1.2455421760648733e-07
5412,7.958694534715953,4.470271312457339,3.4884232222586133
8812,11.52269516181077,11.522695204056513,4.224574290390137e-08
1178,11.338235780646766,6.448223366452839,4.890012414193927
429,8.739577227911653,9.26204322977044,0.5224660018587866
7553,10.364902535146777,9.961844124886591,0.4030584102601864
5125,7.673256326773089,7.004914401044114,0.6683419257289751
5058,10.587629011657876,10.539242865768685,0.04838614588919121
218,7.878544612116267,6.811286894764671,1.0672577173515956
3559,9.01419319422537,8.246577145480082,0.767616048745289
9938,10.906791783126687,10.7146043075055,0.19218747562118743
12057,3.445634332172639,8.371327735796337,4.925693403623698
2227,8.549189979760772,8.859410322453101,0.3102203426923289
7948,11.31602470818387,11.464100025870362,0.14807531768649262
5960,8.271460673300606,7.886695235224014,0.3847654380765917
3777,7.920004643535181,4.553278293035857,3.3667263504993246
6077,9.614339896333444,9.790912608362405,0.1765727120289604
5608,10.617851360994054,10.421750604816411,0.19610075617764267
3532,5.3501398779599505,6.858750536957242,1.5086106589972914
9239,8.850236795055924,8.993389953940415,0.1431531588844912
3773,10.293505391596891,9.25182620161085,1.0416791899860414
8267,5.307209421286352,7.945375181252437,2.6381657599660855
11059,9.003491707260359,9.038534545286801,0.035042838026441814
5963,10.413798690934957,9.882503918613194,0.5312947723217629
6832,6.658815898882281,4.577582738604334,2.0812331602779475
10689,11.522708328035307,11.522708091130891,2.369044160843714e-07
7696,10.388085230463096,10.083176782319358,0.3049084481437383
1530,9.479723789648178,8.860437622910116,0.6192861667380622
4700,1.8697880481377105,1.5914178289169068,0.27837021922080374
7306,7.095647382614075,7.098628899135515,0.002981516521439964
8331,11.492202996761867,11.356007433087052,0.13619556367481422
10590,11.522708328035307,11.52270764941873,6.786165762662222e-07
4913,10.511566140484968,11.181172064373918,0.66960592388895
5768,11.522703374326639,11.522687834969851,1.5539356787996894e-05
3011,8.788301100516549,6.775369186877423,2.0129319136391253
7540,12.291224260453202,12.030972240058915,0.26025202039428663
5245,7.416859409142354,6.664471579291827,0.7523878298505275
3378,10.796195896843594,9.333560884319754,1.4626350125238403
7015,9.281958058629296,9.318161760948987,0.036203702319690834
7907,5.395176172771002,5.179701130749624,0.21547504202137802
8260,8.31607788093799,8.270636758872548,0.04544112206544071
8111,8.824813163317316,8.21615425575416,0.6086589075631554
5511,10.791712834952301,10.65079850351107,0.14091433144123222
7369,7.397933455326365,7.37903001716527,0.018903438161094854
1121,8.908789148740306,8.334145538543252,0.5746436101970538
2973,9.108757179745496,8.588864043191862,0.5198931365536339
9304,2.6596742712132553,2.8076371352616314,0.1479628640483761
4754,8.999779189694523,8.24979320702127,0.7499859826732536
9583,10.590299808314299,10.150319985952365,0.4399798223619342
937,5.393246184852519,5.656096773401439,0.26285058854892007
7197,7.908025318181572,7.307545186474849,0.600480131706723
4508,9.683890577624599,9.148519498473341,0.5353710791512576
10155,11.522630539824595,11.522631733474253,1.1936496573383693e-06
4415,9.44923257868664,8.823093608724964,0.6261389699616764
11617,3.4464782195195376,7.542487383823495,4.096009164303958
8157,7.917816834815426,7.923790562260451,0.005973727445025112
3328,10.633159463509337,10.224415662685457,0.4087438008238795
1950,10.040063749315015,5.010260134381245,5.02980361493377
538,10.30276175099151,9.88086159090662,0.4219001600848884
2347,6.6120040946313505,7.154114529021846,0.5421104343904952
9931,3.9643825519050466,4.671974504670995,0.7075919527659487
10587,11.52243859196409,11.522438591964132,4.263256414560601e-14
9057,7.9187688223420025,7.8077492377537006,0.11101958458830197
8939,10.513611362965712,10.4223653782851,0.09124598468061151
8177,8.486996212985645,8.410883480172657,0.07611273281298736
2057,7.489483839138094,7.468086290824477,0.021397548313617065
3800,9.482467894112395,9.18369294688079,0.298774947231605
3372,7.941804787746914,4.972498634695065,2.969306153051849
6920,9.462344371398082,8.568041948226178,0.8943024231719043
5617,8.08230885214318,8.369717013708119,0.2874081615649384
12093,4.921974906024237,10.507531448753955,5.5855565427297185
3522,5.366694320784038,5.715487229187646,0.3487929084036079
12027,3.458685504307894,4.103224582887308,0.6445390785794141
1483,12.929334301239678,12.3109597476654,0.6183745535742773
4680,5.172657357940711,5.094726904055111,0.0779304538855996
1217,5.378679555421968,5.642277860657203,0.2635983052352353
9260,6.760979162994284,5.92133540523201,0.839643757762274
10629,11.522708328035307,11.522708328035314,7.105427357601002e-15
811,9.6936917491921,9.68000628531187,0.013685463880229065
9839,8.815508836527867,9.08133289759516,0.2658240610672937
9963,11.334610281886427,11.252802602661609,0.08180767922481813
3139,6.956682846137687,6.421019626313912,0.5356632198237747
8912,8.212044087164966,8.605605265226686,0.3935611780617201
10165,11.522676762677197,11.522676515844427,2.4683276933501475e-07
4830,7.857956484624259,7.4704781428482026,0.3874783417760561
1153,6.394850654087122,6.133059328250799,0.2617913258363229
135,8.897810180124697,5.226816459755462,3.6709937203692355
10305,11.533920610940232,11.52908084409973,0.004839766840502691
10495,11.522595398493575,11.52259552511874,1.2662516546413372e-07
47,8.92487945417051,7.8074835390188095,1.1173959151517003
5727,7.844925647593655,7.606809384143003,0.23811626345065218
5173,9.579338018276514,9.159256745236565,0.42008127303994947
9195,9.45353394706241,9.38554508902988,0.0679888580325283
2874,8.992376169742169,8.263003700094918,0.7293724696472506
9775,9.471250914617645,9.474377763294768,0.0031268486771232062
5259,2.2281505550196314,2.2055119005214188,0.022638654498212674
2666,10.124123620762191,10.232097909099709,0.10797428833751788
8249,11.52158911941755,11.521590878822487,1.7594049364078046e-06
11065,8.100999151614184,7.990314560740374,0.11068459087381033
4640,9.435750984224125,8.712293609737024,0.7234573744871007
8,10.49385744637608,9.301481524485261,1.192375921890818
7268,10.220013189277761,10.089109514465127,0.1309036748126342
10287,11.522640863155676,11.522640805888852,5.72668241716201e-08
6117,7.926084461667335,7.761859447707472,0.16422501395986266
11330,7.514672160908983,7.522314691114925,0.007642530205941966
7229,9.325389849543019,9.27393263785601,0.05145721168700845
10476,11.522652260516978,11.522651561870159,6.986468186198636e-07
10521,11.522528995858897,11.517961667109285,0.004567328749612187
5843,10.936730970294516,10.938822579412088,0.002091609117572446
2444,11.149941090574144,10.157912218920481,0.9920288716536625
5833,11.341674870905079,11.097126875303895,0.24454799560118445
7459,8.969068643390706,5.959137622032558,3.009931021358148
1413,11.330921791866535,6.462721232381444,4.868200559485091
8318,10.81976504956435,10.540161728045048,0.2796033215193017
4900,8.564076498625676,8.550093687316647,0.01398281130902923
8628,11.522608391251676,11.513127295456528,0.009481095795148775
360,4.160836871392149,5.5066283103159686,1.3457914389238192
1602,7.66066090329843,5.111199820418961,2.5494610828794686
1399,8.886404242811428,5.492051010888051,3.394353231923377
1139,5.039060239228341,5.3399667320607955,0.3009064928324543
7500,9.277912138264576,9.28227371605472,0.004361577790144011
9391,10.352020538955204,10.237277726699958,0.11474281225524585
11364,7.158375501002043,6.850131840316601,0.3082436606854415
5169,-4.692832511991696,-4.274330107898388,0.4185024040933083
5522,-154.76940131024722,-138.3483474947842,16.42105381546301
113,11.356262459049237,6.633271977276889,4.722990481772348
518,0.7313524588791083,2.3332518355843987,1.6018993767052905
1766,10.235479525456132,5.86726117555854,4.3682183498975915
1434,9.635616105985642,9.480736404501497,0.15487970148414476
3000,10.910813421283835,10.7448276974545,0.16598572382933519
5501,10.840746266682224,10.732451497797522,0.10829476888470246
9940,11.522415358630957,11.522414697487438,6.611435185988057e-07
5066,8.364404907157713,8.537978780389773,0.1735738732320602
5871,8.62900941363841,8.547270922013189,0.08173849162522195
6702,7.9127970547881326,8.161941178183827,0.2491441233956948
4347,5.339252273316472,5.87262090790002,0.5333686345835478
6903,11.345109147098325,11.124595439806226,0.22051370729209907
11441,4.653733931795585,9.24781497672714,4.5940810449315554
6648,10.956422390817735,11.00113595224113,0.044713561423394665
11569,3.9036227982813196,6.3945749681207635,2.490952169839444
9349,10.034287819008135,10.072108991405692,0.03782117239755678
11109,7.612756013954016,7.891078726120542,0.27832271216652593
5916,8.830798070564573,8.689942140858541,0.14085592970603145
1010,9.281903221989268,6.794064055416403,2.487839166572865
3043,11.096954852366416,7.47725858692343,3.619696265442986
9605,8.715467931839694,8.503137529065071,0.21233040277462223
10835,11.522691782482125,11.522692923338292,1.1408561668702077e-06
9336,13.062510575733295,9.494141687478022,3.5683688882552733
4049,8.877788520639413,8.512725123527174,0.36506339711223923
10515,8.850605692335622,8.629249289715721,0.2213564026199002
8888,11.52243859196409,11.520434496760169,0.0020040952039206417
3851,10.46609698983724,7.822870302061114,2.643226687776126
2876,9.08390775615763,8.018925455321524,1.0649823008361068
9023,11.3360109033166,11.279171293559145,0.05683960975745528
9603,11.338483725786594,11.32190182243732,0.01658190334927312
1414,8.986549197040535,4.80564498418088,4.180904212859655
8268,10.098387689117349,9.162973388524495,0.9354143005928535
1396,10.459086740635255,5.8517456451067105,4.607341095528545
8536,10.400993547847115,9.347681996211396,1.0533115516357192
828,10.614699409515355,8.891660474409267,1.7230389351060875
5500,10.491329630792952,10.287650714752319,0.2036789160406336
2512,5.375685426464273,6.493619852072701,1.1179344256084285
99,8.561133235464558,4.642845531579725,3.9182877038848334
3105,9.646331021898272,5.009575957785342,4.63675506411293
10149,11.522629409797668,11.522623797359742,5.612437925961444e-06
4112,6.1957431094197535,6.248857272822583,0.05311416340282982
6321,10.920866312712779,10.746079180159912,0.1747871325528667
7104,6.218929664867007,4.70979417578418,1.5091354890828272
4954,11.537399161164135,11.532352521987413,0.005046639176722323
6466,9.766823259392414,9.773210858975633,0.006387599583218773
304,7.973294813481086,7.9151375656398635,0.05815724784122267
2766,10.399529673573475,10.388933192821819,0.010596480751656756
1983,11.833651953127449,10.897192345611035,0.9364596075164133
4359,10.027590356303676,10.202075256911902,0.17448490060822586
11341,6.186837952122719,6.244727199796289,0.057889247673569955
9073,11.331419667331899,11.188017698188704,0.14340196914319492
4880,9.466928966931981,8.543639324875775,0.923289642056206
7899,10.510220422971049,10.424170543944328,0.08604987902672079
12142,3.4493614721319235,7.233749625499277,3.7843881533673533
9606,9.675080131918437,10.017083641471025,0.3420035095525886
8376,10.393546041475894,10.22638918999129,0.16715685148460402
2128,11.330179052568894,10.323016504613298,1.0071625479555966
1175,9.454578830935835,5.255577462594541,4.199001368341294
9862,8.533207626664849,7.9914761406145445,0.5417314860503044
3393,11.22868893365995,7.080362673702946,4.148326259957003
11180,1.4463013202079757,3.0226605204084387,1.576359200200463
8935,10.632930925017039,10.591590322344722,0.04134060267231732
2536,-0.22524116289953966,-16.351457624890916,16.126216461991376
11136,4.864473299739682,4.940490810907408,0.07601751116772615
10643,11.522792209428356,11.52278351216425,8.697264107127012e-06
10464,11.522689904828837,11.522685883648066,4.021180771474064e-06
293,11.139009773627992,9.694694677505847,1.4443150961221445
6203,5.084205029066453,5.458869039605267,0.3746640105388135
4110,7.3575018292215795,7.205661426234565,0.1518404029870144
2034,6.80203278522367,7.3112585911065215,0.5092258058828518
5545,9.41220392502762,8.925669205383347,0.48653471964427375
8482,8.265158832629815,9.107762031822778,0.842603199192963
9585,9.438615232228244,9.452592576850108,0.013977344621864063
10004,11.522593763932923,11.522593940644875,1.7671195173818433e-07
4400,9.102752401905756,8.477388110627803,0.6253642912779522
4115,11.079572867361556,11.002328726121625,0.07724414123993029
10441,11.522632692033705,11.522632691814563,2.191420378494513e-10
5629,9.564648166539408,9.857284284501567,0.29263611796215905
3860,9.349257610958654,5.506080253234481,3.843177357724173
1516,11.259540290529388,10.611991591831021,0.6475486986983672
10242,11.522676762677197,11.52267641468915,3.4798804726676735e-07
3921,10.492281363537336,9.295176922030201,1.1971044415071344
7591,11.094695578899968,10.891700266726955,0.20299531217301237
9992,11.52262635607941,11.522626207989644,1.4808976622759928e-07
11793,4.925424822551122,10.422934234040719,5.497509411489597
4918,11.208969148019442,10.940622153241582,0.2683469947778594
8696,11.522613341468016,11.522611276136178,2.0653318379970642e-06
9043,10.703059389554781,10.52505709372643,0.17800229582835136
1586,9.385532438309898,8.604503310755216,0.7810291275546817
6245,10.634200876891565,10.651980603589118,0.01777972669755279
11865,4.116013188296408,8.17801550443416,4.062002316137752
12193,4.949862072890736,11.047626602442769,6.097764529552033
379,10.692857373469444,10.249831988905939,0.44302538456350504
33,10.691724584544959,10.408385878009591,0.28333870653536763
3833,11.001596241307496,10.35604844825937,0.6455477930481255
7078,10.506418733837085,11.073446279403553,0.567027545566468
8302,10.245269048408574,10.167835810954095,0.07743323745447839
434,7.9340438890231635,8.958153524077389,1.0241096350542254
7518,10.679201283827133,11.47222259243199,0.7930213086048568
8297,7.932369173931633,7.720862368954823,0.21150680497681051
8956,11.139061915858598,11.139978901758905,0.00091698590030731
8615,9.443900583956333,9.437891507466626,0.00600907648970761
102,5.010471381601953,7.808611092422581,2.798139710820628
12061,4.522434638568035,9.197431909529856,4.67499727096182
3658,11.281008022514662,10.556271401692639,0.7247366208220232
9145,9.45420688298888,9.45356862599021,0.0006382569986698172
9215,9.465045367456565,9.134028914492015,0.3310164529645494
10666,11.522745890175406,11.522749462026352,3.571850946570976e-06
11950,4.135386630577707,7.440807287905438,3.3054206573277307
9734,9.018168576590535,8.92851821973708,0.08965035685345413
8809,11.52275099167691,11.522751047662027,5.598511698678976e-08
8492,7.913420687721773,7.670299628677722,0.2431210590440509
10290,11.522695456723701,11.522695287996823,1.6872687780278284e-07
9452,7.841062234414972,6.488943725155358,1.352118509259614
6697,8.798408519051737,10.129214044047098,1.3308055249953608
11790,4.113889673740324,8.737692116785006,4.623802443044681
2119,4.683856158123817,5.873637581869367,1.1897814237455506
7146,3.9603861845909307,3.8281923595474465,0.1321938250434842
6957,7.838931341806845,7.563723330135962,0.27520801167088305
12324,3.9122448974518313,8.418165651072702,4.50592075362087
10097,11.52269071683202,11.522691731652635,1.0148206150972783e-06
357,7.495407256084064,7.281119656586436,0.2142875994976281
3524,6.238701766801962,6.610487138384306,0.3717853715823436
2328,10.8333749200856,9.920466687664241,0.9129082324213584
7049,6.8123327761345465,7.573679859837661,0.7613470837031144
3128,11.255829122255188,11.054383536205437,0.2014455860497506
8138,10.622431684860285,10.601551576143052,0.02088010871723256
6030,7.6458157686508965,7.265599072705733,0.3802166959451636
1053,10.26856288569473,9.279782351586151,0.988780534108578
12020,4.1150625712246836,7.092875551389033,2.97781298016435
6070,7.524653251510506,7.368811555546058,0.15584169596444752
11499,3.9030980009205702,8.115266322949097,4.212168322028527
5981,10.602427308835047,10.449105574765149,0.15332173406989824
11972,3.459441549964815,6.443836632604684,2.9843950826398693
9251,10.607707425729902,10.588129178287172,0.0195782474427304
2588,11.32680620421261,6.61397560557962,4.712830598632991
3352,5.388122838961802,8.070087651729189,2.6819648127673865
10710,8.798775030009356,8.776036068329685,0.022738961679671377
8093,10.72787264463389,10.797150659398604,0.06927801476471274
7874,11.521688080463012,11.521656677589668,3.140287334346681e-05
8262,7.6084976247895355,8.173557493491936,0.5650598687024004
12033,4.924719357274376,6.240345568481832,1.315626211207456
7918,10.922792888223325,10.613654022285216,0.3091388659381096
11961,4.5223656141774145,8.584397955772681,4.062032341595267
4410,4.263809160657754,4.025685722110606,0.2381234385471478
11571,4.5130748953046895,8.75092588558528,4.237850990280591
1236,10.02008997969271,9.681306275186152,0.33878370450655737
11026,10.417221944007215,10.38306482978341,0.03415711422380596
11477,3.45183968421187,7.435483544673709,3.9836438604618394
6311,-13.649928008589004,-12.912006254825872,0.737921753763132
6192,9.626170155721947,9.387042805869942,0.239127349852005
11400,4.058258140643642,6.969671000960793,2.911412860317151
11274,7.484532731575285,7.317178097243694,0.16735463433159126
3685,6.800768464766808,6.641332376247776,0.15943608851903157
1688,11.840206645370346,9.279599192330165,2.5606074530401806
11433,4.904527875139547,8.706761407098623,3.802233531959076
11121,0.6417351903596131,1.354318886524477,0.7125836961648639
895,7.663759814701386,7.0440177517531755,0.6197420629482107
3355,2.8630176204768745,4.738873201132509,1.8758555806556343
3692,7.860368833697672,7.77346914696065,0.08689968673702175
6601,10.34768752759487,9.775711800503268,0.5719757270916013
6973,10.285796569608005,10.126875091333064,0.15892147827494085
7520,5.568315963611976,5.604485889836744,0.03616992622476811
10827,11.52117103211188,11.521193878824649,2.284671276875372e-05
5716,9.842426731414427,9.736619966751725,0.10580676466270234
10034,11.522550270658943,11.522669575052774,0.00011930439383078806
11091,9.497267768776886,9.601049724700191,0.10378195592330464
10409,11.52256510761935,11.52256643323969,1.3256203406086797e-06
5549,8.965185094676402,8.255805379383496,0.709379715292906
5171,9.21696415920301,8.999497329921876,0.21746682928113437
4299,6.93436647168221,6.634673946864917,0.299692524817293
7937,10.243465103807692,10.101192579973441,0.14227252383425082
149,10.214968661273922,6.172166383409071,4.04280227786485
7933,11.334300392215319,11.139376263527188,0.1949241286881307
5361,6.7606884602015,6.729301580479793,0.031386879721707395
3804,9.035860404611219,8.381989137579934,0.6538712670312847
7558,10.406126327968328,10.892426770229665,0.48630044226133684
5384,8.986407300495365,8.327933348716968,0.6584739517783973
