,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,0.8490906179518916,0.22509452884578598,1.6990808234746768,0.9991656758711681,r= 2,n= 256,XGB
2,3.597445297241212,1.0480184305340081,6.498089822000992,0.989099793090558,r= 2,n= 256,XGB
3,1.1239260858808235,0.30738691901460813,2.6116479880927166,0.9980535051925824,r= 2,n= 256,XGB
4,0.8719393951173793,0.22915271289494274,1.7060262614889454,0.999158840892852,r= 2,n= 512,XGB
5,3.281200408935547,0.9546768829079801,4.964956203878204,0.993636527593675,r= 2,n= 512,XGB
6,1.112865496499196,0.3017051298962465,2.254895131717619,0.9985489690782567,r= 2,n= 512,XGB
7,0.8955721724979444,0.23825209186380372,1.731694944310467,0.999133338498107,r= 2,n= 1024,XGB
8,3.324492917742049,0.9406475668104495,4.7911174156394,0.9940743369880473,r= 2,n= 1024,XGB
9,1.138464247022355,0.3084916393584683,2.2348089965765987,0.9985747049018923,r= 2,n= 1024,XGB
10,0.9949159779624315,0.2629810212690484,1.8114613084177573,0.999051658291286,r= 2,n= 2048,XGB
11,3.1848417554582875,0.9094338049575438,4.614752461065642,0.994502564512789,r= 2,n= 2048,XGB
12,1.213908555712017,0.3276262996378979,2.25451699758424,0.9985494556980614,r= 2,n= 2048,XGB
13,0.9669512951563252,0.25575878280105063,1.793890374235011,0.9990699666415824,r= 2,n= 4096,XGB
14,3.1999371119907942,0.9181762721103283,5.039161236077595,0.9934448923158701,r= 2,n= 4096,XGB
15,1.190249876839772,0.32200053173197835,2.3314272460478866,0.9984488003270229,r= 2,n= 4096,XGB
16,0.8845076267302979,0.2336437005049465,1.7235441796531652,0.9991414777256387,r= 2,n= 8192,XGB
17,3.4681428091866633,0.983080274650612,5.031029340247569,0.9934660317237108,r= 2,n= 8192,XGB
18,1.1428711449759346,0.30858735791951303,2.281374521541314,0.9985146898681848,r= 2,n= 8192,XGB
19,0.896200727432491,0.2421116987711305,1.8004567392940372,0.9990631455832054,r= 3,n= 256,XGB
20,4.179222924368726,1.2115566509540958,6.706258941454424,0.9883902208559731,r= 3,n= 256,XGB
21,1.2245029471261144,0.3390561939894271,2.723026059744219,0.9978839420125611,r= 3,n= 256,XGB
22,1.0007672682262578,0.27081470060564067,1.8463200979503935,0.9990148083519519,r= 3,n= 512,XGB
23,4.011448723929273,1.1025226436829596,5.650551610801722,0.9917577646087914,r= 3,n= 512,XGB
24,1.3018354137965593,0.3539854949133726,2.502175346437453,0.9982132678545232,r= 3,n= 512,XGB
25,0.8472022883097318,0.22808821798771844,1.6972841943402412,0.9991674393876547,r= 3,n= 1024,XGB
26,3.4447974613734647,0.9689579479518642,4.815010069553133,0.9940150886654004,r= 3,n= 1024,XGB
27,1.106961805616105,0.30217519098413304,2.216106601612677,0.9985984607507095,r= 3,n= 1024,XGB
28,0.8269996152605313,0.2215637606279223,1.681902299362254,0.9991824614212738,r= 3,n= 2048,XGB
29,3.0920835222516723,0.8730069383182869,4.390806539836107,0.9950231800850607,r= 3,n= 2048,XGB
30,1.0535080059596453,0.2867080783969587,2.1151439707894086,0.9987232559668228,r= 3,n= 2048,XGB
31,0.939003183879548,0.2504814996589546,1.7599362811339547,0.9991048401067423,r= 3,n= 4096,XGB
32,2.842364937918528,0.8332971738723861,4.412874577696369,0.9949730277284231,r= 3,n= 4096,XGB
33,1.1293393592834458,0.30876306708029777,2.176001917768995,0.9986487288111455,r= 3,n= 4096,XGB
34,0.9784067359803202,0.2612688264274256,1.7900195908199592,0.9990739758874426,r= 3,n= 8192,XGB
35,3.3532547542027067,0.9657118114476547,5.28945572009539,0.9927775375416021,r= 3,n= 8192,XGB
36,1.215891537802559,0.3317131249294486,2.383608043167398,0.998378586988068,r= 3,n= 8192,XGB
37,0.9528550580948103,0.2571751297559369,1.808345734951871,0.9990549176348716,r= 4,n= 256,XGB
38,4.885342952183318,1.3973297696513403,7.35116502188516,0.9860499531691725,r= 4,n= 256,XGB
39,1.346103847503661,0.3711905937454772,2.8891288627033487,0.9976179120325688,r= 4,n= 256,XGB
40,0.9810633940923764,0.2682580837436726,1.864378669964611,0.9989954420886353,r= 4,n= 512,XGB
41,4.388785117013116,1.241745643495239,6.2569142728349805,0.9898938967545855,r= 4,n= 512,XGB
42,1.3218355663844505,0.3656068397188293,2.653905549238277,0.9979900053818498,r= 4,n= 512,XGB
43,0.8841315460205059,0.23901763915838303,1.7341004333980738,0.9991309290751925,r= 4,n= 1024,XGB
44,3.3580806732177746,0.9460415763053922,4.767718181144292,0.9941320760818296,r= 4,n= 1024,XGB
45,1.1315264587402327,0.309720032873084,2.2314810210444613,0.9985789467099678,r= 4,n= 1024,XGB
46,0.8474134529961476,0.22853293382750925,1.7041494625706348,0.9991606905925686,r= 4,n= 2048,XGB
47,3.119726671491352,0.8974371793375997,4.419881826475799,0.9949570502915133,r= 4,n= 2048,XGB
48,1.074644774845668,0.29542335837851824,2.137112160768103,0.9986965973470042,r= 4,n= 2048,XGB
49,0.923583526611326,0.2463741690048503,1.7639451566478634,0.9991007573774423,r= 4,n= 4096,XGB
50,3.0559744153703963,0.8610252469164507,4.6656448463187195,0.9943806423390911,r= 4,n= 4096,XGB
51,1.1368226154872332,0.30783927679601036,2.2309586386334805,0.9985796119599502,r= 4,n= 4096,XGB
52,0.9391459413558707,0.25222713286054127,1.7779641605575223,0.9990864070661589,r= 4,n= 8192,XGB
53,3.5849855695452026,1.0110227901499373,5.24681243754191,0.9928935222579447,r= 4,n= 8192,XGB
