MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi1,Chi1n,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NumHDonors,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_C_O,fr_C_O_noCOO,fr_aldehyde
10.760851757369615,-3.7025462962962967,10.760851757369615,2.0503472222222223,0.5217846948699637,102.13299999999994,102.06807956,42,0.21107155791419135,-0.3856414297135166,0.3856414297135166,0.21107155791419135,2.7142857142857144,3.5714285714285716,4.0,-1.3254174607104302e-15,-0.24755720782048332,-0.19322285895094135,-2.575328635447608,-0.10262828129249442,-2.5694555063001854,-0.0006089422803581027,-1.1183052011871555,5.774133512381259,308.3083431176047,14.284457050376172,13.316496580927726,7.254035844753886,6.316496580927726,-0.37,1724.5020453442403,0.8602255984418958,3.807619893428064,3.4606658145534097,57.291150597461154,9.903345375179034,13.712988745451447,1.4311996572326342,1.3707585561702202,22.240172380711012,6.262212162331241,1.4311996572326342,0.0,18.882238037621075,4.794537184071822,31.934568925486413,37.3,31.939972109235665,4.794537184071822,5.1088081911072125,13.768026662764614,69.40569916855631,10.760851757369615,3.460162037037037,-12.970740740740741,-3.489305555555556,0.8,1,1,5,0.3463,26.978799999999985,1,1,1,1
7.415625,-3.8218750000000004,7.415625,3.448371598639456,0.5343568186867893,104.14899999999993,104.083729624,44,0.2105643754376199,-0.39368863498661893,0.39368863498661893,0.2105643754376199,2.2857142857142856,3.2857142857142856,3.857142857142857,-0.05872587538748461,-0.24758400231355687,-0.5259193928889361,-2.6249199446362197,-0.5552756244926362,-2.6543718664966027,-0.2593509971603379,-1.1395316405535165,5.998516640819101,322.57165726801054,15.914213562373096,15.316496580927726,8.121320343559644,7.224744871391589,-0.08,4182.124611678213,0.755220025510204,4.088918918918919,3.758059356203318,60.82047350807626,10.217616382214425,0.0,2.8623993144652684,16.751278938376934,23.925201943916623,0.0,2.8623993144652684,6.558985242916289,25.71901896654597,0.0,33.30532748165663,40.46,32.23674518982071,0.0,10.217616382214425,16.569984876167467,84.65857568027212,0.0,7.019829931972788,-11.285833333333334,-7.142572278911566,1.0,2,2,6,0.13970000000000005,28.000599999999988,2,0,0,0
