MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_alkyl_halide,fr_halogen,fr_imidazole
10.516203703703704,-5.194444444444445,10.516203703703704,0.0780787037037034,0.6110292158525924,224.18200000000004,213.09399999999994,224.077262252,86,0.4302922167488184,-0.541726828036536,0.541726828036536,0.4302922167488184,1.8,2.4,2.7333333333333334,11.459561970219232,-0.24825320561362646,-1.6886842938153146e-17,-2.3754538613640457,6.104321266846216e-17,-2.565951655271076,0.008268483892355894,-1.2187577092685202,7.575187471468534e-07,676.9419267075829,21.464101615137757,17.84481719095532,6.844817190955323,11.169443416399234,8.566835786477577,3.0668357864775775,1.8914471374828046,1.8914471374828046,0.8168652215681063,0.8168652215681063,0.3029508497187474,0.3029508497187474,-1.5300000000000002,82310.7103694351,3.802544660354741,5.37535906021247,5.711881507214789,100.01773378302508,9.901064578912528,21.05661282192181,1.3707585561702202,6.303371713966227,6.176298517443475,9.13419929558271,13.171245143024459,0.0,6.851892117295679,4.1122756685106605,20.326479365449288,42.71775348760078,5.969305287951849,0.0,4.567099647791355,6.975826900282246,19.525050319055097,0.0,18.64916213559575,9.67362704263206,13.171245143024459,16.712703453186677,18.26722376867001,21.930236235168096,18.64916213559575,48.94,51.11934464288494,13.171245143024459,9.13419929558271,0.0,24.979408696784944,111.64497071050641,8.784722222222221,8.784722222222221,-3.0069444444444438,-8.197685185185186,-9.343118858654577,0.5,15,0,4,1,1,3,0,7,3,1,-0.3689,42.34400000000002,1,0,2,1,1,1,1,2,3,3,1
7.415625,-3.8218750000000004,7.415625,3.448371598639456,0.5343568186867893,104.14899999999993,92.05299999999998,104.083729624,44,0.2105643754376199,-0.39368863498661893,0.39368863498661893,0.2105643754376199,2.2857142857142856,3.2857142857142856,3.857142857142857,-0.05872587538748461,-0.24758400231355687,-0.5259193928889361,-2.6249199446362197,-0.5552756244926362,-2.6543718664966027,-0.2593509971603379,-1.1395316405535165,5.998516640819101,322.57165726801054,15.914213562373096,15.316496580927726,3.3164965809277263,8.121320343559644,7.224744871391589,1.4082482904638631,0.6811862178478973,0.6811862178478973,0.26872873928263247,0.26872873928263247,0.08228103630798289,0.08228103630798289,-0.08,4182.124611678213,0.755220025510204,4.088918918918919,3.758059356203318,60.82047350807626,10.217616382214425,0.0,0.0,2.8623993144652684,0.0,0.0,0.0,13.224817018625059,6.372924901329379,9.59530989319154,16.751278938376934,23.925201943916623,0.0,2.8623993144652684,0.0,0.0,25.677759946904423,6.558985242916289,0.0,0.0,0.0,25.71901896654597,0.0,33.30532748165663,0.0,40.46,32.23674518982071,0.0,0.0,10.217616382214425,16.569984876167467,84.65857568027212,0.0,7.019829931972788,0.0,-11.285833333333334,-7.142572278911566,1.0,7,2,2,0,0,2,2,2,6,0,0.13970000000000005,28.000599999999988,0,2,0,0,0,0,0,0,0,0,0
