MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA5,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState7,VSA_EState8,FractionCSP3,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_C_O,fr_C_O_noCOO,fr_aldehyde
10.760851757369615,-3.7025462962962967,10.760851757369615,2.0503472222222223,0.5217846948699637,102.13299999999994,92.05299999999998,102.06807956,42,0.21107155791419135,-0.3856414297135166,0.3856414297135166,0.21107155791419135,2.7142857142857144,3.5714285714285716,4.0,-1.3254174607104302e-15,-0.24755720782048332,-0.19322285895094135,-2.575328635447608,-0.10262828129249442,-2.5694555063001854,-0.0006089422803581027,-1.1183052011871555,5.774133512381259,308.3083431176047,14.284457050376172,13.316496580927726,3.3164965809277263,7.254035844753886,6.316496580927726,1.4082482904638631,0.6811862178478973,0.6811862178478973,0.26872873928263247,0.26872873928263247,0.08228103630798289,0.08228103630798289,-0.37,1724.5020453442403,0.8602255984418958,3.807619893428064,3.4606658145534097,57.291150597461154,9.903345375179034,13.712988745451447,13.224817018625059,6.372924901329379,9.59530989319154,1.3707585561702202,22.240172380711012,6.262212162331241,25.677759946904423,18.882238037621075,4.794537184071822,31.934568925486413,37.3,31.939972109235665,4.794537184071822,13.768026662764614,69.40569916855631,10.760851757369615,3.460162037037037,-12.970740740740741,-3.489305555555556,0.8,2,2,2,5,0.3463,26.978799999999985,1,1,1
7.55625,-3.981250000000001,7.55625,3.592083333333333,0.5729664843005482,102.17699999999992,88.06499999999998,102.104465068,44,0.2104446967717527,-0.3931423955826943,0.3931423955826943,0.2104446967717527,2.142857142857143,3.142857142857143,3.7142857142857144,-0.05964709305130739,-0.24924916731809232,-0.5362738780493993,-2.657926562445117,-0.5567011800565937,-2.6143865075683665,-0.26061222630973696,-1.1529622499259702,6.300852637412903,377.9059210131091,17.707106781186546,17.408248290463863,3.408248290463863,8.810660171779821,8.362372435695795,1.4541241452319316,0.7041241452319316,0.7041241452319316,0.2895620726159658,0.2895620726159658,0.08801551815399145,0.08801551815399145,-0.04,7766.438023179465,0.6205555800980719,4.127785234899329,3.799034859521332,65.11445261248525,5.1088081911072125,0.0,20.076709135920737,12.745849802658759,16.44910267404264,7.450776583120208,22.92866942132007,0.0,38.90257696552948,12.620025875289835,0.0,50.6424201687924,20.23,38.90257696552948,0.0,19.251060887445494,100.35293367346941,0.0,3.592083333333333,-15.639583333333338,-7.30543367346939,1.0,1,1,1,6,1.5574,31.205799999999982,0,0,0
