MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi3n,Chi3v,Chi4n,Chi4v,Ipc,Kappa3,LabuteASA,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,EState_VSA1,VSA_EState1,VSA_EState3,VSA_EState7,VSA_EState8
7.333333333333334,7.333333333333334,3.521250000000001,-3.765625,0.21043063761032169,-0.39341945247761856,0.39341945247761856,0.21043063761032169,2.5,3.5,4.0,-0.05970236234012036,-0.2484211064502657,-0.5550061720773598,-2.6256879914075912,-0.5774173635008334,-2.5842610009952436,-0.26578869760950763,-1.1478928348967115,2.1167237397201135,5.913987111426322,300.57008077820336,0.1760310363079829,0.1760310363079829,0.056765518153991446,0.056765518153991446,2222.5599267061193,3.9600000000000004,55.93956949775301,13.224817018625059,13.224817018625059,32.5296520642001,32.5296520642001,84.39604166666668,3.537708333333333,-11.117708333333335,-7.066041666666668
7.40625,7.40625,3.533333333333334,-3.739583333333333,0.21044446224036079,-0.39315304062176465,0.39315304062176465,0.21044446224036079,2.1666666666666665,2.8333333333333335,3.1666666666666665,-0.05968428330500367,-0.2490063294139106,-0.5384474739454563,-2.626404323049556,-0.5598282491070518,-2.5967152034184746,-0.26092762704441885,-1.1472128440309008,2.1172271209931943,5.958134603307499,272.57008077820336,0.22706207261596578,0.22706207261596578,0.03125,0.03125,2229.4401584058337,2.212525252525253,55.93956949775302,13.703784234591359,12.745849802658759,32.52965206420011,32.52965206420011,84.37875000000001,3.567083333333333,-11.129166666666666,-7.066666666666669
