MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi1,Chi1n,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA1,EState_VSA10,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NumHDonors,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_C_O,fr_C_O_noCOO,fr_aldehyde
10.587101757369615,-3.6348379629629637,10.587101757369615,2.0086805555555545,0.3742788667470001,86.13399999999994,86.07316494,36,0.11949002111110747,-0.3034029096435604,0.3034029096435604,0.11949002111110747,2.3333333333333335,3.1666666666666665,-1.8870332001835096e-16,-0.2476037647445939,-0.19706532414782835,-2.5746542856550145,-0.10280091944213052,-2.4613703618063685,-0.000609003723376362,-1.1226641504282284,5.619692713382383,288.0747393088738,13.577350269189626,12.908248290463863,6.693375672974064,6.204124145231932,-0.33,939.7268305417138,0.5745880537468478,4.67,3.67,52.410246587137905,4.794537184071822,7.632970718501461,0.0,13.224817018625059,18.709751906861356,0.0,18.50212274577402,6.262212162331241,0.0,0.0,6.262212162331241,4.794537184071822,39.67825238298603,17.07,32.23287898361506,4.794537184071822,0.0,13.7075855617022,69.28815287226001,10.587101757369615,0.0,-12.763449074074074,-3.4451388888888896,0.8,0,0,4,1.3755,25.588999999999988,0,1,1,1
7.2995833333333335,-3.7541666666666673,7.2995833333333335,3.4146215986394557,0.513281356352027,88.14999999999993,88.088815004,38,0.2100365348380643,-0.3963765707960063,0.3963765707960063,0.2100365348380643,2.0,3.0,-0.06076750546157168,-0.24762297387474533,-0.7497165640813266,-2.6242220663067624,-0.7371676323476757,-2.5410806239802435,-0.4071808507650811,-1.1501833630418812,5.798310276145476,302.0798557825303,15.207106781186548,14.908248290463863,7.560660171779822,7.112372435695795,-0.04,2317.0719688847444,0.5097508009967959,4.960000000000001,3.9600000000000004,55.93956949775302,5.1088081911072125,0.0,1.4311996572326342,19.597741919954437,18.895812248448266,2.7415171123404405,20.18715230897963,0.0,1.4311996572326342,6.558985242916289,13.098993091256135,0.0,41.049010939156254,20.23,32.52965206420011,0.0,5.1088081911072125,16.509543775105055,84.48628401360544,0.0,3.4146215986394557,-11.120208333333334,-7.030697278911566,1.0,1,1,5,1.1689,26.61079999999999,1,0,0,0
