,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,4.59176869281438,1.3640226832178537,7.4564145577483245,0.9839318151795802,r= 3,n= 4096,Ridge
2,6.432721638821243,2.091040408108045,10.855031659020744,0.9695823603750432,r= 3,n= 4096,Ridge
3,4.775863987415066,1.436724455706873,7.862663510740829,0.982357369049472,r= 3,n= 4096,Ridge
