,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,24.673316765559,5.4516331729335565,38.52293140216186,0.7718240299213235,r= 2,n= 4096,CB
2,29.805495829774195,6.559518709871029,48.214890296259036,0.6454310219019432,r= 2,n= 4096,CB
3,25.700052574255565,5.673275040545335,40.64722947661511,0.7463760322455617,r= 2,n= 4096,CB
