MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
7.18125,-3.494791666666667,7.18125,3.2504166666666663,0.5173841339875317,90.12199999999994,80.04199999999999,90.06807956,38,0,0.21055017609326027,-0.39101929803651053,0.39101929803651053,0.21055017609326027,2.6666666666666665,3.6666666666666665,4.166666666666667,-6.555616421264735e-16,-0.24624922566476315,-0.20466491587724633,-2.535592596687338,-0.037368015619133575,-2.6231316930354667,-1.1465254738078875e-16,-1.0966231860405407,5.241866997736211,242.1840343858093,13.414213562373096,12.816496580927726,2.8164965809277263,6.767766952966369,6.020620726159658,1.1123724356957947,0.5332482904638631,0.5332482904638631,0.14372873928263244,0.14372873928263244,0.04634885148732478,0.04634885148732478,-0.08,893.3431988222735,0.6437455886263826,3.1232520325203255,3.9200000000000004,51.87823161252766,9.84567114490726,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,11.150228127393248,20.863554606887593,22.182498150439237,0.0,1.4311996572326342,0.0,0.0,12.931910144245666,13.596937701798877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.216963577088716,4.736862953800049,0.0,19.188719122827656,0.0,0.0,0.0,0.0,29.46,26.528847846044545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,13.768026662764614,72.06354166666668,0.0,0.0,3.5170833333333333,0.0,0.0,0.0,-3.450000000000001,-6.880208333333334,-3.2504166666666663,1.0,6,1,2,0,0,0,0,0,0,2,1,2,5,0,0,0,0,0.013600000000000056,23.556799999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.325902777777777,-3.5524305555555564,11.325902777777777,2.0961805555555557,0.5215843745625793,102.13299999999994,92.05299999999998,102.06807956,42,0,0.15767729491175161,-0.3769284640053089,0.3769284640053089,0.15767729491175161,2.142857142857143,3.0,3.5714285714285716,-1.2843586581937928e-17,-0.24825645433073318,-1.204117678760206e-16,-2.4415724785580024,-4.1021867279646376e-17,-2.5072943099211424,-7.707558243606288e-18,-1.0492173223744647,5.181050734647756,298.7985681132777,14.284457050376172,13.316496580927726,3.3164965809277263,7.111807319565799,6.362372435695795,1.3623724356957947,0.6582482904638631,0.6582482904638631,0.2572597755906153,0.2572597755906153,0.07186436964131622,0.07186436964131622,-0.37,1240.2097084775878,0.8602255984418958,3.807619893428064,3.4606658145534097,57.52379181664478,4.736862953800049,6.558985242916289,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,0.0,20.264670141063068,6.853792780851101,23.238985699574066,5.783244946364939,0.0,0.0,0.0,13.224817018625059,13.596937701798877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.380182648163817,9.53140013787187,0.0,26.932402580327256,0.0,0.0,0.0,0.0,26.3,32.60499966678888,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,71.73811885865457,0.0,11.325902777777777,0.0,0.0,-2.0961805555555557,0.0,-3.5399305555555554,-6.97352702191988,-3.2877168367346954,0.8,7,0,2,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0.6119000000000001,27.173999999999985,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
