,train_loss,val_loss,N_Hidden,N_Layer
49,0.024956216161428707,0.021409733732108572,500,2
50,0.02283181282463448,0.02107789774331612,500,2
51,0.027404289810078305,0.025046890281908325,500,2
52,0.02388933086837596,0.021051197013066816,500,2
53,0.022880641362067237,0.018525022997744504,500,2
54,0.02331955172180471,0.023525633178995302,500,2
55,0.02322988727905536,0.01927110237612103,500,2
56,0.021945141079772246,0.01808926055314113,500,2
57,0.021771873991558104,0.017850920778601495,500,2
58,0.021910613986470373,0.01843471626490469,500,2
59,0.0201468932754825,0.01781844285779747,500,2
60,0.020313569549814805,0.016734272103820207,500,2
61,0.0196735876909824,0.01984626529105049,500,2
62,0.021151211532440158,0.018592298629332697,500,2
63,0.021036333105288154,0.01668095285733918,500,2
64,0.019198174840014792,0.01682509196660627,500,2
65,0.019943362254030567,0.01789422341226939,500,2
66,0.02007683112027495,0.01669934956775386,500,2
67,0.01926742594885118,0.0171355575627788,500,2
68,0.018469691278651668,0.01514103052561593,500,2
69,0.018906163934309047,0.01701296181069629,500,2
70,0.01793674717562591,0.013866673432181292,500,2
71,0.017741800493605984,0.015470161709783246,500,2
72,0.017417136008843957,0.01592070304812387,500,2
73,0.01880850195914964,0.014141800989283523,500,2
74,0.017652019919822223,0.014097552460331687,500,2
75,0.01597945537168979,0.01177606120834022,500,2
76,0.015324864823841213,0.015556868512502573,500,2
77,0.017167361589356944,0.015493488629543415,500,2
78,0.01614014931167722,0.016755688492679624,500,2
79,0.015980115991591028,0.01343466692120013,500,2
80,0.01456813173985343,0.013222389671989665,500,2
81,0.01512413705778324,0.012978800743824435,500,2
82,0.01580566280941382,0.014428157055027528,500,2
83,0.015642435251425457,0.012372834508930829,500,2
84,0.014947569985679485,0.01179041447857095,500,2
85,0.014850809525413464,0.011753719302201216,500,2
86,0.014863122114575307,0.011754237243946607,500,2
87,0.014009301519300106,0.013226327149804049,500,2
88,0.014567802853324246,0.01464034312416053,500,2
89,0.015437609098392258,0.011776481358855307,500,2
90,0.014356481878950722,0.012146971861508827,500,2
91,0.01346795694209898,0.012171102275453389,500,2
92,0.014725600817014092,0.01059010878916093,500,2
93,0.013135452907130652,0.010844176251314779,500,2
94,0.012861408172939008,0.010429381020751059,500,2
95,0.014481894599587642,0.009907416669296574,500,2
96,0.013829135820328676,0.011248144116624609,500,2
97,0.012367167354356279,0.011274866484003438,500,2
98,0.013687545889222311,0.00948854244942916,500,2
99,0.01255706785654545,0.010728027201495419,500,2
100,0.012426233577285124,0.009348277177069153,500,2
101,0.012570420382183957,0.012393748820080798,500,2
102,0.013184032133304628,0.010236933379988057,500,2
103,0.013199671116413184,0.010051151960810132,500,2
104,0.013078625645958675,0.00945601131895705,500,2
105,0.01193678462329409,0.010320002828790985,500,2
106,0.012575121965574755,0.009888472030929575,500,2
107,0.01153798980597978,0.00963377223539019,500,2
108,0.011693421594784497,0.010444945137209614,500,2
109,0.012997273052303582,0.009432876216748518,500,2
110,0.010866856295241901,0.009697416327757682,500,2
111,0.012472572858840692,0.01089228988455268,500,2
112,0.011639419176495412,0.008984029154671403,500,2
113,0.01232147030034379,0.010215592436887048,500,2
114,0.012393400932962692,0.00996713927214432,500,2
115,0.012003814392126302,0.010230775454021505,500,2
116,0.011914832394955893,0.008626000768215177,500,2
117,0.009902746614779374,0.008411115248296335,500,2
118,0.010489105587580259,0.009276766760674198,500,2
119,0.012050516567796736,0.008776772384419923,500,2
120,0.010128229962271201,0.007109791248134452,500,2
121,0.01190590057078736,0.009448983536143636,500,2
122,0.010259424591751509,0.011069045885903076,500,2
123,0.010797215690046021,0.007566275907791106,500,2
124,0.01140964336353213,0.009532127233439264,500,2
125,0.011257346164168961,0.007877199929234965,500,2
126,0.010398257171943941,0.007874078352672993,500,2
127,0.01043453583201278,0.00799690859360977,500,2
128,0.010146477811622121,0.007591682964186955,500,2
129,0.0104365009528071,0.010655345643261163,500,2
130,0.0098506348574306,0.007466786314767037,500,2
131,0.01076975462660182,0.007020081427685261,500,2
132,0.009687239090723183,0.009008037909814368,500,2
133,0.010497316367682459,0.007402275760517395,500,2
134,0.011351436093969856,0.0095286123998848,500,2
135,0.010676407661442995,0.00795895958884815,500,2
136,0.009751069956754083,0.00792987358483205,500,2
137,0.009183870887001259,0.00737536607058382,500,2
138,0.010250513548951512,0.007534789396649344,500,2
139,0.011933954312103305,0.010555584181586945,500,2
140,0.011059469452284316,0.007753668155543626,500,2
141,0.009310661482332002,0.0067589298571706456,500,2
142,0.010256586898879042,0.007528305042044703,500,2
143,0.009520720743446108,0.007110677357660854,500,2
144,0.00996232672449725,0.007216929619285895,500,2
145,0.009668412568631752,0.006688850985385732,500,2
146,0.009030435411937245,0.00681962799932743,500,2
147,0.009229790118923003,0.008869251600125623,500,2
148,0.008999628447639477,0.006632979765091605,500,2
149,0.009252451614388339,0.009223005681087929,500,2
150,0.686158181378197,0.4247425035478237,1000,2
151,0.4075259581394814,0.2742044719537845,1000,2
152,0.2663571972037102,0.2004911125107575,1000,2
153,0.17500156986345916,0.13182843525476834,1000,2
154,0.13864893839892495,0.10105783157323348,1000,2
155,0.11371719311993282,0.09061116618991663,1000,2
156,0.09853990863631135,0.07912904762732804,1000,2
157,0.08536590709085067,0.0683322183224952,1000,2
158,0.07597469988976228,0.0644877907847983,1000,2
159,0.0723561706335235,0.05821004401328146,1000,2
160,0.06574681932380516,0.061089808864710535,1000,2
161,0.06422962667459373,0.052237863980460965,1000,2
162,0.060410045843841506,0.05278599752292205,1000,2
163,0.05733860393296137,0.05005432970194099,1000,2
164,0.05348012416624199,0.04457256319938955,1000,2
165,0.05012109919124468,0.043200612614463396,1000,2
166,0.05101885816710044,0.04847023804787427,1000,2
167,0.046383940218448376,0.046572717895644135,1000,2
168,0.04418310055520757,0.03761431314427614,1000,2
169,0.04371319490437985,0.038745477765036375,1000,2
170,0.04319048269734403,0.03437492493541408,1000,2
171,0.039894379667462565,0.03785861529762695,1000,2
172,0.04112279744686615,0.03606713445404661,1000,2
173,0.041806113090899065,0.037673457122853936,1000,2
174,0.03851205635186818,0.030265620264982165,1000,2
175,0.038581947753357944,0.03182742743752815,1000,2
176,0.035529760321934625,0.03256094976406108,1000,2
177,0.034603358157858644,0.028020237474549764,1000,2
178,0.03147985217655389,0.03137998200146162,1000,2
179,0.032175924627066255,0.03432345452932636,1000,2
180,0.03513446970910316,0.03101951168669232,1000,2
181,0.03547706725996459,0.03196272849236571,1000,2
182,0.033177230772135524,0.027098232801646825,1000,2
183,0.030030084274838362,0.02590440721666138,1000,2
184,0.031231000955115804,0.026810328765965428,1000,2
185,0.02899400876740606,0.024853784500670408,1000,2
186,0.029041432682181578,0.026969246203570902,1000,2
187,0.028361566933838858,0.026969636724433706,1000,2
188,0.028331456964263296,0.029283161813090687,1000,2
189,0.028156786395740183,0.022896326006107946,1000,2
190,0.02568972449700505,0.022127650049408226,1000,2
191,0.02420388613751067,0.020894678098888904,1000,2
192,0.02603299723703237,0.02619513113814493,1000,2
193,0.02620488988229187,0.0240228559565122,1000,2
194,0.026443940306911443,0.02367295554308355,1000,2
195,0.023969860893278676,0.022211702809596168,1000,2
196,0.023906974287453916,0.02132893188310737,1000,2
197,0.025525410811086682,0.024697001201409084,1000,2
198,0.024444741004651334,0.01871778756174935,1000,2
199,0.021671063968495302,0.022007694549449335,1000,2
200,0.024308075129424494,0.019823863735584663,1000,2
201,0.02355031528429159,0.019665840584697364,1000,2
202,0.02042085662103821,0.017305836223156772,1000,2
203,0.021193973011945675,0.017265137453360103,1000,2
204,0.022317783017047975,0.01830285251653749,1000,2
205,0.019821102893143136,0.01766788213219166,1000,2
206,0.019778475120193196,0.014458758680583803,1000,2
207,0.020033627720921217,0.015196903017125545,1000,2
208,0.017778648272516212,0.017485023023563563,1000,2
209,0.019773488120226272,0.016182046557816698,1000,2
210,0.019231744875903765,0.017277134120093525,1000,2
211,0.01851379144440512,0.01514011594158474,1000,2
212,0.01721195635669362,0.017733701767931532,1000,2
213,0.01747066861324576,0.014850389223921673,1000,2
214,0.017672515531542435,0.017790557771536254,1000,2
215,0.018151183095172593,0.015212054055583684,1000,2
216,0.018355322677300896,0.013929742400415827,1000,2
217,0.0151260500874228,0.015831026845983854,1000,2
218,0.01661025712206165,0.014018252269204293,1000,2
219,0.017763340168207485,0.01641862186211064,1000,2
220,0.01858094182588253,0.01307423544348658,1000,2
221,0.015567292206233718,0.01182563748810693,1000,2
222,0.01536309077977132,0.014976968336370447,1000,2
223,0.0160007407180197,0.01627613213443038,1000,2
224,0.01669067141211439,0.015352852086092734,1000,2
225,0.016065861357514543,0.012469202011894559,1000,2
226,0.01679842321609707,0.013990105116411626,1000,2
227,0.015234015940051443,0.01227502068623903,1000,2
228,0.015249009249558403,0.014481780891414402,1000,2
229,0.015447208266208623,0.012742794200868364,1000,2
230,0.013709666228493764,0.012325359095540117,1000,2
231,0.013839869125746506,0.011692539487765437,1000,2
232,0.015634347038777145,0.010982325225118076,1000,2
233,0.013736046160904075,0.012285985697884009,1000,2
234,0.015106893754897422,0.011580026905457563,1000,2
235,0.012755581376843527,0.008942345653225808,1000,2
236,0.0121517775487934,0.014878244324209172,1000,2
237,0.013360791793409424,0.01177030149167732,1000,2
238,0.013889206793317553,0.011030709798583123,1000,2
239,0.012704011610953773,0.01198876322214512,1000,2
240,0.013539495287113209,0.010944439285403328,1000,2
241,0.012438765828564437,0.011686601679419645,1000,2
242,0.012498100292036267,0.013094580893406395,1000,2
243,0.013846340691317098,0.012007745721309505,1000,2
244,0.0138798720017909,0.010956167454644282,1000,2
245,0.01347115388186386,0.011593577539956225,1000,2
246,0.013520333677660541,0.009508831375975805,1000,2
247,0.011262000700916545,0.009605890256814494,1000,2
248,0.011867594252824099,0.009093748305312557,1000,2
249,0.011814409104207581,0.009896254426551933,1000,2
250,0.012051350841143081,0.009322981784871159,1000,2
251,0.011562854693213264,0.010517459696011611,1000,2
252,0.011247212509590605,0.009302187738862417,1000,2
253,0.010272350043169808,0.007821117032418211,1000,2
254,0.011679318534518875,0.009008380976498614,1000,2
255,0.010720674000359016,0.011738599088760722,1000,2
256,0.012070039718975401,0.008560940347023021,1000,2
257,0.012079344421546574,0.008908064373418987,1000,2
258,0.011626137856272983,0.009987771028617247,1000,2
259,0.011538437405452807,0.0084984243066301,1000,2
260,0.011044516797929404,0.009482529276927096,1000,2
261,0.01128847843786267,0.009796352886092775,1000,2
262,0.010876208253607958,0.007943428418793952,1000,2
263,0.009584252987024788,0.00753619693172387,1000,2
264,0.009871734783833156,0.007899916038361203,1000,2
265,0.009579785332818225,0.009062189302326079,1000,2
266,0.009494484068031406,0.010787777865503589,1000,2
267,0.010597471141559667,0.007981252112014217,1000,2
268,0.010549042052641325,0.008761332698842886,1000,2
269,0.01004983612073266,0.008068324070526373,1000,2
270,0.010682886287978526,0.008035410812081777,1000,2
271,0.010072488333955907,0.013256702853774092,1000,2
272,0.011785828322068707,0.008305471769811636,1000,2
273,0.009669652993033804,0.007325300008010146,1000,2
274,0.008966210085284814,0.009075183774265505,1000,2
275,0.011218496105670186,0.009767087498825293,1000,2
276,0.01052587081687803,0.007445329298722485,1000,2
277,0.010027657790488559,0.007888332103795971,1000,2
278,0.010254678307709032,0.007738064145852835,1000,2
279,0.009858196207756091,0.010700322719424447,1000,2
280,0.00879963783124607,0.008118940576280992,1000,2
281,0.01049330304683532,0.008206146451184082,1000,2
282,0.010359783459076106,0.007254440470922668,1000,2
283,0.00930596421838669,0.007804675967532741,1000,2
284,0.008554162491492889,0.007186717304695944,1000,2
285,0.008746417964762178,0.006636434010329908,1000,2
286,0.008659020150870275,0.007727137940181052,1000,2
287,0.00958893742762713,0.008701326003462422,1000,2
288,0.00990958164482042,0.006282577360799378,1000,2
289,0.009141022752706635,0.007858840333605795,1000,2
290,0.009172738115061922,0.008597361265470489,1000,2
291,0.008354987134982922,0.008643827577604244,1000,2
292,0.009360295492986618,0.008922642259961344,1000,2
293,0.00924987644649798,0.008046234455915837,1000,2
294,0.008844336850914266,0.008019078415294251,1000,2
295,0.009967491246489777,0.006831624564536896,1000,2
296,0.009407712704086751,0.007631759307429036,1000,2
297,0.009231470850362368,0.007312180624830421,1000,2
298,0.009393478657566848,0.006560676283709479,1000,2
299,0.007838740899577121,0.0063325870535667645,1000,2
300,0.6642795712569537,0.4291390170664082,1500,2
301,0.3913029845847318,0.2673051350299233,1500,2
302,0.2517351652548859,0.1690786476669182,1500,2
303,0.17610680061094194,0.14030485612325058,1500,2
304,0.13639492021055746,0.10519583300513763,1500,2
305,0.11212848298007815,0.09359289461570415,1500,2
306,0.09440337242013398,0.07954445286614024,1500,2
307,0.08609570596151399,0.07224490566942353,1500,2
308,0.08014753280776041,0.06126303804511394,1500,2
309,0.07045685633848335,0.06342159175158107,1500,2
310,0.07027724034313591,0.054468431625092684,1500,2
311,0.06097167839535934,0.051312855583196815,1500,2
312,0.05733920593592934,0.0478444078530261,1500,2
313,0.05512515171787107,0.04838847479762601,1500,2
314,0.060114813337326156,0.044611407594235555,1500,2
315,0.054416021012248364,0.043382454581892674,1500,2
316,0.047873977334111716,0.042404203997225526,1500,2
317,0.04697107548234212,0.04271361575876078,1500,2
318,0.04623109145478353,0.04625242990021453,1500,2
319,0.04369389319482774,0.049079413048964945,1500,2
320,0.04394523308802577,0.04440731721704613,1500,2
321,0.041478175083285426,0.04769309632964349,1500,2
322,0.04076941527126201,0.0388867936057342,1500,2
323,0.03890209873366398,0.03605010412509789,1500,2
324,0.03721062266999165,0.033914469070824876,1500,2
325,0.03841552338909842,0.03142902718052149,1500,2
326,0.0331677813022639,0.029718845159780276,1500,2
327,0.03512930731214817,0.030198924769952343,1500,2
328,0.03388932395856803,0.029181778771915762,1500,2
329,0.03268138935397532,0.030311952587847177,1500,2
330,0.03371907311392249,0.027683481519874247,1500,2
331,0.03113710094901659,0.028191420523251125,1500,2
332,0.031459905918790276,0.0304583152069652,1500,2
333,0.03048625424781013,0.03181536187154288,1500,2
334,0.029862405969728688,0.0273979533382276,1500,2
335,0.030384803564421418,0.02888382204960207,1500,2
336,0.028257610542232848,0.023016162078768124,1500,2
337,0.02934437397801729,0.026294858608208398,1500,2
338,0.027700041962695633,0.023581209009723467,1500,2
339,0.027748562153762923,0.026853758582915777,1500,2
340,0.02927209867344765,0.026981125091852142,1500,2
341,0.026897460877197677,0.021610798686380446,1500,2
342,0.02604082015187783,0.023950791827280955,1500,2
343,0.026574756617373397,0.021022639768526013,1500,2
344,0.028828010096945387,0.021526147618506988,1500,2
345,0.023708149122489364,0.020610824869311015,1500,2
346,0.02264839162914705,0.021527843499311822,1500,2
347,0.023520727215015445,0.02298726847224634,1500,2
348,0.021724917891563406,0.0222359098005853,1500,2
349,0.023637670557570524,0.0213421220867496,1500,2
350,0.02157353229813717,0.01890429692681473,1500,2
351,0.02342246974465484,0.024100110638588707,1500,2
352,0.022517626297103344,0.018055558740312633,1500,2
353,0.020114682850756405,0.017692136676089185,1500,2
354,0.02159507189171137,0.015634763386863565,1500,2
355,0.019091248683616203,0.01779049742597174,1500,2
356,0.02023153227388801,0.021725152101162243,1500,2
357,0.020740140172640698,0.013602416516327733,1500,2
358,0.016521207824511375,0.013605179975010403,1500,2
359,0.0188434001246295,0.015595647681111137,1500,2
360,0.01863957740057202,0.018679279225961173,1500,2
361,0.01890393867426199,0.023390877088895874,1500,2
362,0.02236670078725423,0.016814307317141942,1500,2
363,0.018083965862525992,0.014647955548440322,1500,2
364,0.01752662865092285,0.014801547558762658,1500,2
365,0.016467702365786582,0.016354731506837385,1500,2
366,0.01774622873224495,0.01523518917691956,1500,2
367,0.017943617252395714,0.013685939008392123,1500,2
368,0.014963444178173833,0.015822034779216038,1500,2
369,0.01693020689397748,0.01513824479637108,1500,2
370,0.017205405395835576,0.013317328572895559,1500,2
371,0.016957271754245225,0.016556863423425463,1500,2
372,0.016637805900380418,0.012540813062011094,1500,2
373,0.015504977813549852,0.013043958317477962,1500,2
374,0.014732799296450246,0.01321185680863731,1500,2
375,0.015030086540497216,0.013314929522113578,1500,2
376,0.014927995272475549,0.012374617060309978,1500,2
377,0.01480593098749665,0.013363078956754943,1500,2
378,0.014904354848872788,0.010973245881004274,1500,2
379,0.016443504513619377,0.014758763624588795,1500,2
380,0.015072367733852156,0.012910181418268402,1500,2
381,0.014895253414758385,0.011563786201802142,1500,2
382,0.013385213483551399,0.011024469648523393,1500,2
383,0.014160380012244423,0.016903160201807564,1500,2
384,0.014844658451826986,0.01493524100173339,1500,2
385,0.013663159699162042,0.012357468405155272,1500,2
386,0.013951539915096322,0.011697190179288788,1500,2
387,0.014702444474018929,0.01241530196868769,1500,2
388,0.012367634182685957,0.009310761584988836,1500,2
389,0.013632320306625272,0.011852979215575266,1500,2
390,0.015657610580592944,0.012640739915755901,1500,2
391,0.013999447273328303,0.010001932797154708,1500,2
392,0.01219985067806473,0.009946543714291791,1500,2
393,0.011252061225435964,0.009156565681700053,1500,2
394,0.011767554742324906,0.009469837309201168,1500,2
395,0.012884352482732876,0.011298699445092476,1500,2
396,0.013919964661314217,0.009416176672979924,1500,2
397,0.011897106659889814,0.010796290521874283,1500,2
398,0.012485706883467146,0.011146091067519246,1500,2
399,0.011718125840326213,0.009231006188330794,1500,2
400,0.01209216627256556,0.009857771198361726,1500,2
401,0.01260849952970031,0.011257618126611293,1500,2
402,0.012063648438362365,0.009422694124808862,1500,2
403,0.011128972519718077,0.011135531793829557,1500,2
404,0.010773841241963128,0.008891259721643046,1500,2
405,0.010867426213853759,0.008928083964633597,1500,2
406,0.012082689203484907,0.01018542697156628,1500,2
407,0.011761440646256355,0.009337207206656458,1500,2
408,0.01054358586870363,0.00928227070919958,1500,2
409,0.011410660535932803,0.011238636216506767,1500,2
410,0.011212617106115439,0.009031276483955141,1500,2
411,0.011093527230059885,0.009662103502807124,1500,2
412,0.01159133358215333,0.00832019142527807,1500,2
413,0.01076816853287209,0.009348509156592081,1500,2
414,0.010686988750076147,0.00821584368807606,1500,2
415,0.009544958469474635,0.008161502841256947,1500,2
416,0.009604283975220871,0.007612743264509305,1500,2
417,0.01014485449807612,0.009235373780978792,1500,2
418,0.0101512074898417,0.010053554188845428,1500,2
419,0.011596960732054618,0.00917833927170929,1500,2
420,0.01058641439251883,0.00840553529603463,1500,2
421,0.009868090778600597,0.006828541819300564,1500,2
422,0.010372137072240242,0.009346418688136281,1500,2
423,0.00928353351251341,0.007663736216135372,1500,2
424,0.009174930259821204,0.009375901115203299,1500,2
425,0.010536287587270677,0.009622965720087459,1500,2
426,0.011259841974498672,0.007932613964550079,1500,2
427,0.010226271937938384,0.009463407072696163,1500,2
428,0.010363544761847176,0.009626356487196524,1500,2
429,0.010725511625611969,0.007312107561937093,1500,2
430,0.009971991132660198,0.009337743837635974,1500,2
431,0.009520688151976849,0.007391583024858349,1500,2
432,0.009322206823222915,0.006978501639244595,1500,2
433,0.009545423267700063,0.007571559625450395,1500,2
434,0.009123926348789738,0.008257792493330555,1500,2
435,0.00987413551802072,0.011659630749235036,1500,2
436,0.01051690072898596,0.010178130909759968,1500,2
437,0.010179402317780901,0.008005514814158099,1500,2
438,0.012136673085536348,0.00831841257534088,1500,2
439,0.009742027966638069,0.006590766158751476,1500,2
440,0.008974626620547018,0.007267262856483547,1500,2
441,0.00999154163978582,0.009558818194708692,1500,2
442,0.009329528058184306,0.0077744539177480665,1500,2
443,0.0089835709151397,0.007551517879593667,1500,2
444,0.009489163922552104,0.007403727419065275,1500,2
445,0.009202139084500596,0.00920813313443468,1500,2
446,0.008303442140126268,0.007916630863738,1500,2
447,0.00937157394985257,0.008699573349873216,1500,2
448,0.009226562739611335,0.00621224430404916,1500,2
449,0.00924403845333701,0.009281224058324086,1500,2
450,0.6627133868548835,0.431402032906126,2000,2
451,0.3976812553025247,0.24210687494080876,2000,2
452,0.25001181393804445,0.18173692415530054,2000,2
453,0.17509253563793223,0.1322164542104179,2000,2
454,0.13932463802770584,0.1110176595201106,2000,2
455,0.11217464596098008,0.0873101200684294,2000,2
456,0.09672587061986543,0.07793833006193922,2000,2
457,0.08594279589084707,0.0685474906519264,2000,2
458,0.07812657301391392,0.06456959515527932,2000,2
459,0.072371330113784,0.0626442858538164,2000,2
460,0.07287062821732097,0.05686111683260244,2000,2
461,0.06820151838312388,0.05531989889053524,2000,2
462,0.062078956372746984,0.048970348739740564,2000,2
463,0.05360401389152507,0.051019680080020585,2000,2
464,0.05286007791852715,0.04178862416286201,2000,2
465,0.04833935011084455,0.043765734246087276,2000,2
466,0.04910603019300827,0.0400495680442845,2000,2
467,0.046775760412325756,0.04242623091216387,2000,2
468,0.047879580517916305,0.04033390485235575,2000,2
469,0.04630199458073224,0.0403876644782435,2000,2
470,0.04187479811605167,0.03832925842233675,2000,2
471,0.04270699958280862,0.034734997961435,2000,2
472,0.03954860756564287,0.03904609679628555,2000,2
473,0.037442823305645814,0.033700229555964446,2000,2
474,0.037520607883702366,0.04004018393714694,2000,2
475,0.03788552149032957,0.04226328025952228,2000,2
476,0.04021367974808179,0.035648927544450565,2000,2
477,0.03700996960945894,0.02898487625069407,2000,2
478,0.03666639069956045,0.0316323734397279,2000,2
479,0.03308438515232062,0.029110786557213657,2000,2
480,0.03246990142630054,0.02983347958250029,2000,2
481,0.03257304124724531,0.027357865627327463,2000,2
482,0.03176747311023667,0.02903939301585076,2000,2
483,0.0311475207312786,0.032569620047756744,2000,2
484,0.032338968335680375,0.0270944660788977,2000,2
485,0.029714164370511508,0.02669950685352907,2000,2
486,0.02898764572316664,0.02834164023637464,2000,2
487,0.027844897190037434,0.02341953304646663,2000,2
488,0.02607429291955945,0.026181961367929024,2000,2
489,0.027975186162196238,0.029734232715322034,2000,2
490,0.027458614277306597,0.023687513346844526,2000,2
491,0.02818280456731703,0.02008541184327515,2000,2
492,0.025547784009947318,0.02202099839973162,2000,2
493,0.024148679982032132,0.022583821675939815,2000,2
494,0.027730502707478344,0.024552351784909672,2000,2
495,0.024619977561741207,0.021948528729658683,2000,2
496,0.023603731879396454,0.02124808044796314,2000,2
497,0.021805239128301446,0.019479199160568377,2000,2
498,0.02341800939555577,0.02234390634076796,2000,2
499,0.022810743704077922,0.019169958681876424,2000,2
500,0.021327124612542818,0.018652312915453793,2000,2
501,0.02017672990639344,0.018903004566068585,2000,2
502,0.019038027307518964,0.01920240661996908,2000,2
503,0.02024012298306276,0.018001041889738965,2000,2
504,0.02313945446298223,0.017402583103501186,2000,2
505,0.019155333435646998,0.017734662799007418,2000,2
506,0.019326528491751014,0.02058482123775475,2000,2
507,0.019991891796660523,0.016665610624661938,2000,2
508,0.018761549789325777,0.020928657172100355,2000,2
509,0.01957344682142922,0.016029142407681805,2000,2
510,0.022947815601772722,0.01755756194070761,2000,2
511,0.023116296655235728,0.01500113015834716,2000,2
512,0.016507039130799678,0.014615915134304172,2000,2
513,0.01753264139631646,0.016449927932840235,2000,2
514,0.017200777791285815,0.01683251598611444,2000,2
515,0.019460375525084932,0.014757751806568024,2000,2
516,0.017896919227208367,0.014365383421702474,2000,2
517,0.017514912381663212,0.014726595071742373,2000,2
518,0.016383743921343615,0.013012427815136179,2000,2
519,0.01841612369194225,0.014273981164765366,2000,2
520,0.017601660853783882,0.014459915382762081,2000,2
521,0.01767985241276864,0.014913140947872409,2000,2
522,0.01902795815986945,0.014675186655484217,2000,2
523,0.017055021830367355,0.01386792138075234,2000,2
524,0.016274217010063676,0.015575961628314155,2000,2
525,0.01667995680178144,0.014768771892295486,2000,2
526,0.016348265405632396,0.014863300875029089,2000,2
527,0.016336048660292424,0.01069267381523461,2000,2
528,0.014057327927256768,0.012167493142652919,2000,2
529,0.014848207284136205,0.012385598988791624,2000,2
530,0.014592191075480007,0.011753106909941278,2000,2
531,0.01598703377315244,0.013447686739965676,2000,2
532,0.014429844097195286,0.012175044284748816,2000,2
533,0.014255844452315602,0.01619937385488538,2000,2
534,0.017380354329622035,0.015228773968429652,2000,2
535,0.014636547885357381,0.015310046410449392,2000,2
536,0.014306123083400926,0.011031708537051089,2000,2
537,0.011893524950252922,0.010397888819401489,2000,2
538,0.012936104835671305,0.009630891918799815,2000,2
539,0.013213893971725593,0.011287116575935363,2000,2
540,0.014834270532123892,0.013246412638219256,2000,2
541,0.013406333725463671,0.011474543220332296,2000,2
542,0.013210133372301631,0.010210088348154435,2000,2
543,0.01273096320121376,0.011585198922674168,2000,2
544,0.014282544212463957,0.010509709111391064,2000,2
545,0.012625601537531714,0.011814312708686912,2000,2
546,0.012968257735581815,0.012503382221519298,2000,2
547,0.013601271723409514,0.010564624505082033,2000,2
548,0.012783071940728596,0.013005089380006645,2000,2
549,0.01249847798076069,0.012455727988310532,2000,2
550,0.011468495576729928,0.009081183636295965,2000,2
551,0.011661914514384735,0.011858194129708712,2000,2
552,0.012666332070318228,0.009892251893362342,2000,2
553,0.011955418090181894,0.010298567836464859,2000,2
554,0.010730175584908574,0.0076485197060038096,2000,2
555,0.011977522589002866,0.009426127999964638,2000,2
556,0.011646360451913263,0.008508252880752274,2000,2
557,0.012113915791163372,0.011192503893937063,2000,2
558,0.013746627000475511,0.010945562643189686,2000,2
559,0.01132657146303482,0.008428852131491502,2000,2
560,0.011476566361169857,0.00971725971583019,2000,2
561,0.011985619637160588,0.010910849047775076,2000,2
562,0.011217662499585437,0.008604568159736734,2000,2
563,0.01103543412954584,0.007766433146043821,2000,2
