,Method,Training Predict,Training Actual
0,KNN,4.847630305880799,4.847630305880799
1,KNN,7.144998273814545,7.144998273814545
2,KNN,8.928806981367694,8.928806981367694
3,KNN,10.353947504989613,10.353947504989613
4,KNN,11.518713407071223,11.518713407071223
5,KNN,4.858981699941683,4.858981699941683
6,KNN,7.3442541907941585,7.3442541907941585
7,KNN,9.128566901979747,9.128566901979747
8,KNN,10.47182155273379,10.47182155273379
9,KNN,11.519564952553324,11.519564952553324
10,KNN,3.5236758794735437,3.5236758794735437
11,KNN,4.708673889866474,4.708673889866474
12,KNN,5.749246368253402,5.749246368253402
13,KNN,6.67028023258815,6.67028023258815
14,KNN,7.491255085171039,7.491255085171039
15,KNN,4.863397102732478,4.863397102732478
16,KNN,7.153958735584041,7.153958735584041
17,KNN,8.936014851170496,8.936014851170496
18,KNN,10.36198001965913,10.36198001965913
19,KNN,11.528890611492066,11.528890611492066
20,KNN,8.464307661934939,8.464307661934939
21,KNN,9.532767297323065,9.532767297323065
22,KNN,10.352023519209588,10.352023519209588
23,KNN,11.00015572608065,11.00015572608065
24,KNN,11.525709737798792,11.525709737798792
25,KNN,11.522613338152174,11.522613338152174
26,KNN,7.570412973171592,7.570412973171592
27,KNN,9.142965281860146,9.142965281860146
28,KNN,10.379285055696048,10.379285055696048
29,KNN,11.376793755931075,11.376793755931075
30,KNN,12.198591254375874,12.198591254375874
31,KNN,8.295659378004057,8.295659378004057
32,KNN,9.738297161700844,9.738297161700844
33,KNN,10.90014387003539,10.90014387003539
34,KNN,11.855907622165716,11.855907622165716
35,KNN,12.655952772775436,12.655952772775436
36,KNN,1.1887836672330998,1.1887836672330998
37,KNN,2.813797261815804,2.813797261815804
38,KNN,4.2472925598266364,4.2472925598266364
39,KNN,5.5212429215542755,5.5212429215542755
40,KNN,6.660879757390486,6.660879757390486
41,KNN,6.387989709516425,6.387989709516425
42,KNN,7.521263009529779,7.521263009529779
43,KNN,8.46436992938189,8.46436992938189
44,KNN,9.261471002804536,9.261471002804536
45,KNN,9.944035820418812,9.944035820418812
46,KNN,10.412750312857142,10.412750312857142
47,KNN,10.725312100526313,10.725312100526313
48,KNN,11.027095895517238,11.027095895517238
49,KNN,11.31864973135593,11.31864973135593
50,KNN,11.600485105999997,11.600485105999997
51,KNN,8.308286396440682,8.308286396440682
52,KNN,9.278458254607193,9.278458254607193
53,KNN,10.14354852612091,10.14354852612091
54,KNN,10.919752580967744,10.919752580967744
55,KNN,11.620100330454548,11.620100330454548
56,KNN,11.521157587867929,11.521157587867929
57,KNN,7.214847971900333,7.214847971900333
58,KNN,8.550938121319252,8.550938121319252
59,KNN,9.687037735825117,9.687037735825117
60,KNN,10.664923105586478,10.664923105586478
61,KNN,11.515492364822514,11.515492364822514
62,KNN,4.870081206322586,4.870081206322586
63,KNN,7.035564689018511,7.035564689018511
64,KNN,8.802902374575865,8.802902374575865
65,KNN,10.272654400004965,10.272654400004965
66,KNN,11.51414581210612,11.51414581210612
67,KNN,7.588173985399171,7.588173985399171
68,KNN,9.152284305541059,9.152284305541059
69,KNN,10.386232330544019,10.386232330544019
70,KNN,11.38457711575287,11.38457711575287
71,KNN,12.208915370452033,12.208915370452033
72,KNN,10.164330846857988,10.164330846857988
73,KNN,10.53953594066115,10.53953594066115
74,KNN,10.889494555344646,10.889494555344646
75,KNN,11.216671897753008,11.216671897753008
76,KNN,11.523222336680252,11.523222336680252
77,KNN,7.616714070841976,7.616714070841976
78,KNN,9.16743096954056,9.16743096954056
79,KNN,10.391917076960013,10.391917076960013
80,KNN,11.383320243269399,11.383320243269399
81,KNN,12.202408410525408,12.202408410525408
82,KNN,7.198675541298702,7.198675541298702
83,KNN,8.52256092506299,8.52256092506299
84,KNN,9.659006572218507,9.659006572218507
85,KNN,10.645188193149403,10.645188193149403
86,KNN,11.509060179453126,11.509060179453126
87,KNN,9.524996993665964,9.524996993665964
88,KNN,10.10666013606811,10.10666013606811
89,KNN,10.634683686061411,10.634683686061411
90,KNN,11.116160379591046,11.116160379591046
91,KNN,11.55698525127236,11.55698525127236
92,KNN,7.195839941527312,7.195839941527312
93,KNN,8.667705480058938,8.667705480058938
94,KNN,9.826848050790167,9.826848050790167
95,KNN,10.763361651587301,10.763361651587301
96,KNN,11.535764976212889,11.535764976212889
97,KNN,7.584953109508836,7.584953109508836
98,KNN,9.143271444982748,9.143271444982748
99,KNN,10.378416612830636,10.378416612830636
100,KNN,11.38147582528927,11.38147582528927
101,KNN,12.212245222740696,12.212245222740696
102,KNN,7.561728331837488,7.561728331837488
103,KNN,9.226048966343773,9.226048966343773
104,KNN,10.469410139374569,10.469410139374569
105,KNN,11.433592441139009,11.433592441139009
106,KNN,12.203133426709488,12.203133426709488
107,KNN,-2.1576605461130747,-2.1576605461130747
108,KNN,-0.8036684269881569,-0.8036684269881569
109,KNN,0.4404217344155832,0.4404217344155832
110,KNN,1.5874689815132612,1.5874689815132612
111,KNN,2.648401570420422,2.648401570420422
112,KNN,11.522792206147704,11.522792206147704
113,KNN,4.91960875741162,4.91960875741162
114,KNN,7.256342260446871,7.256342260446871
115,KNN,9.021262231476893,9.021262231476893
116,KNN,10.401377189690011,10.401377189690011
117,KNN,11.51016478089766,11.51016478089766
118,KNN,7.116782285840879,7.116782285840879
119,KNN,8.571818799895523,8.571818799895523
120,KNN,9.74207578349586,9.74207578349586
121,KNN,10.703706404413337,10.703706404413337
122,KNN,11.507933765624323,11.507933765624323
123,KNN,7.616195242742016,7.616195242742016
124,KNN,9.175349242544149,9.175349242544149
125,KNN,10.400523104144794,10.400523104144794
126,KNN,11.38864622184183,11.38864622184183
127,KNN,12.202448096905444,12.202448096905444
128,KNN,7.5675243074104515,7.5675243074104515
129,KNN,9.064409752968801,9.064409752968801
130,KNN,10.254787556850632,10.254787556850632
131,KNN,11.224056815046715,11.224056815046715
132,KNN,12.028587483202648,12.028587483202648
133,KNN,10.4948677990085,10.4948677990085
134,KNN,10.798758382871974,10.798758382871974
135,KNN,11.089078751217864,11.089078751217864
136,KNN,11.366718018100597,11.366718018100597
137,KNN,11.632489285233163,11.632489285233163
138,KNN,7.608057487361629,7.608057487361629
139,KNN,9.159536584472326,9.159536584472326
140,KNN,10.38894665144511,10.38894665144511
141,KNN,11.387144011496547,11.387144011496547
142,KNN,12.213747991606304,12.213747991606304
143,KNN,7.599375674976196,7.599375674976196
144,KNN,8.591097099502019,8.591097099502019
145,KNN,9.451087442687129,9.451087442687129
146,KNN,10.203958975241541,10.203958975241541
147,KNN,10.8685521154508,10.8685521154508
148,KNN,5.0909848409056675,5.0909848409056675
149,KNN,6.5145143147544555,6.5145143147544555
150,KNN,7.699670793436834,7.699670793436834
151,KNN,8.701702636868196,8.701702636868196
152,KNN,9.560009239965575,9.560009239965575
153,KNN,2.5705894654751686,2.5705894654751686
154,KNN,5.98651250954725,5.98651250954725
155,KNN,8.385216577391084,8.385216577391084
156,KNN,10.162188687057618,10.162188687057618
157,KNN,11.531420701346228,11.531420701346228
158,KNN,11.522732767955182,11.522732767955182
159,KNN,7.607283858566458,7.607283858566458
160,KNN,9.163710746868768,9.163710746868768
161,KNN,10.391597207401754,10.391597207401754
162,KNN,11.385037789875817,11.385037789875817
163,KNN,12.205326619984415,12.205326619984415
164,KNN,11.522461086760565,11.522461086760565
165,KNN,7.320801193424657,7.320801193424657
166,KNN,8.602076568445007,8.602076568445007
167,KNN,9.699882934366197,9.699882934366197
168,KNN,10.65099447373494,10.65099447373494
169,KNN,11.482972945544148,11.482972945544148
170,KNN,6.495524885393682,6.495524885393682
171,KNN,8.246097313909962,8.246097313909962
172,KNN,9.63858083601532,9.63858083601532
173,KNN,10.772654045509285,10.772654045509285
174,KNN,11.714141073120404,11.714141073120404
175,KNN,7.1832556702008645,7.1832556702008645
176,KNN,8.535091181489088,8.535091181489088
177,KNN,9.68696704783443,9.68696704783443
178,KNN,10.680194163269958,10.680194163269958
179,KNN,11.545437027335291,11.545437027335291
180,KNN,7.590708139310966,7.590708139310966
181,KNN,9.121639155482235,9.121639155482235
182,KNN,10.353617875824495,10.353617875824495
183,KNN,11.366421818332968,11.366421818332968
184,KNN,12.213761623400567,12.213761623400567
185,KNN,7.580531043140214,7.580531043140214
186,KNN,8.914969259184048,8.914969259184048
187,KNN,10.027784621028351,10.027784621028351
188,KNN,10.969954504522926,10.969954504522926
189,KNN,11.777935323903037,11.777935323903037
190,KNN,8.358905089730362,8.358905089730362
191,KNN,8.85039540047459,8.85039540047459
192,KNN,9.307530174329106,9.307530174329106
193,KNN,9.733789980342577,9.733789980342577
194,KNN,10.132200589569592,10.132200589569592
195,KNN,7.162727900311584,7.162727900311584
196,KNN,8.568205928579452,8.568205928579452
197,KNN,9.723618921437724,9.723618921437724
198,KNN,10.690252822422316,10.690252822422316
199,KNN,11.510879442786315,11.510879442786315
200,KNN,9.221364875885104,9.221364875885104
201,KNN,9.928883614438881,9.928883614438881
202,KNN,10.570726299818327,10.570726299818327
203,KNN,11.155631983580028,11.155631983580028
204,KNN,11.690855107138697,11.690855107138697
205,KNN,7.980147467950964,7.980147467950964
206,KNN,10.01029076547645,10.01029076547645
207,KNN,11.532974915140159,11.532974915140159
208,KNN,12.717330250311559,12.717330250311559
209,KNN,13.664843147754338,13.664843147754338
210,KNN,4.8438971001361155,4.8438971001361155
211,KNN,7.043502230196381,7.043502230196381
212,KNN,8.82018360936669,8.82018360936669
213,KNN,10.285218422390415,10.285218422390415
214,KNN,11.513993485213081,11.513993485213081
215,KNN,7.6061319572350214,7.6061319572350214
216,KNN,9.165565400952197,9.165565400952197
217,KNN,10.395674143036178,10.395674143036178
218,KNN,11.390816129938939,11.390816129938939
219,KNN,12.212444721955125,12.212444721955125
220,KNN,6.470397763890455,6.470397763890455
221,KNN,7.984655873144101,7.984655873144101
222,KNN,9.20944084408918,9.20944084408918
223,KNN,10.22051666098629,10.22051666098629
224,KNN,11.069329230417532,11.069329230417532
225,KNN,4.804077771240415,4.804077771240415
226,KNN,7.202516960281729,7.202516960281729
227,KNN,9.00911583029338,9.00911583029338
228,KNN,10.418878973044192,10.418878973044192
229,KNN,11.549619815066954,11.549619815066954
230,KNN,4.866466677626081,4.866466677626081
231,KNN,7.152938913839931,7.152938913839931
232,KNN,8.930975226856255,8.930975226856255
233,KNN,10.353195811112936,10.353195811112936
234,KNN,11.516693033275542,11.516693033275542
235,KNN,11.531932706608995,11.531932706608995
236,KNN,11.522745540931588,11.522745540931588
237,KNN,7.572576808166923,7.572576808166923
238,KNN,9.137601150788754,9.137601150788754
239,KNN,10.371967303333333,10.371967303333333
240,KNN,11.370454895457991,11.370454895457991
241,KNN,12.194779306600836,12.194779306600836
242,KNN,7.5801832863219385,7.5801832863219385
243,KNN,9.156625714319306,9.156625714319306
244,KNN,10.391026758312973,10.391026758312973
245,KNN,11.38381112000241,11.38381112000241
246,KNN,12.199594594342532,12.199594594342532
247,KNN,11.52283599990048,11.52283599990048
248,KNN,11.52267676544171,11.52267676544171
249,KNN,7.5793367694776865,7.5793367694776865
250,KNN,9.154737308813276,9.154737308813276
251,KNN,10.391858650992717,10.391858650992717
252,KNN,11.389093042266186,11.389093042266186
253,KNN,12.21004733670646,12.21004733670646
254,KNN,7.582679697408832,7.582679697408832
255,KNN,9.096188036976146,9.096188036976146
256,KNN,10.32396202672246,10.32396202672246
257,KNN,11.339937906909125,11.339937906909125
258,KNN,12.19456856709234,12.19456856709234
259,KNN,7.1037923227843685,7.1037923227843685
260,KNN,8.471994185392296,8.471994185392296
261,KNN,9.638795758979242,9.638795758979242
262,KNN,10.645617856051247,10.645617856051247
263,KNN,11.523251635476912,11.523251635476912
264,KNN,11.522676955769485,11.522676955769485
265,KNN,7.587823646779292,7.587823646779292
266,KNN,9.150679311052128,9.150679311052128
267,KNN,10.382658925521596,10.382658925521596
268,KNN,11.378780160812102,11.378780160812102
269,KNN,12.2008573871185,12.2008573871185
270,KNN,7.202200287710385,7.202200287710385
271,KNN,8.68811397506024,8.68811397506024
272,KNN,9.862422035943677,9.862422035943677
273,KNN,10.813840822798264,10.813840822798264
274,KNN,11.60032817062407,11.60032817062407
275,KNN,7.86333007540428,7.86333007540428
276,KNN,8.783593418514323,8.783593418514323
277,KNN,9.577763062023774,9.577763062023774
278,KNN,10.270093235971533,10.270093235971533
279,KNN,10.87899254510469,10.87899254510469
280,KNN,7.77005218443354,7.77005218443354
281,KNN,8.90038517323694,8.90038517323694
282,KNN,9.878854546096342,9.878854546096342
283,KNN,10.734138779631358,10.734138779631358
284,KNN,11.488122981733124,11.488122981733124
285,KNN,11.522823413573738,11.522823413573738
286,KNN,4.888418935771476,4.888418935771476
287,KNN,7.23638770725195,7.23638770725195
288,KNN,9.017607527932247,9.017607527932247
289,KNN,10.41518129038286,10.41518129038286
290,KNN,11.541005422507357,11.541005422507357
