,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,24.878557579972178,6.955236336731552,34.12739439554841,0.6727036350756117,r= 2,n= 255,RF
2,28.64823086607439,8.001211728174074,37.82221008749095,0.5647005291538748,r= 2,n= 255,RF
3,25.632492237192622,7.164431415020058,34.89766688138202,0.6524504304532548,r= 2,n= 255,RF
4,22.03815810875877,6.084712008262562,30.188152338103997,0.7439009397637939,r= 2,n= 511,RF
5,27.47483377115935,7.60343062855062,35.927858825448986,0.6072130909325275,r= 2,n= 511,RF
6,23.12549324123888,6.388455732320174,31.420086588472948,0.7182663481987723,r= 2,n= 511,RF
7,25.585586473188464,7.1057020728726235,34.284899608586244,0.6696755783623742,r= 2,n= 1023,RF
8,28.466303088142176,7.931247677743235,37.73967208720784,0.566598331782586,r= 2,n= 1023,RF
9,26.161729796179202,7.270811193846745,35.00314332723084,0.6503463532722591,r= 2,n= 1023,RF
10,21.975956925018153,6.040684798196835,30.06346502527289,0.7460121228304324,r= 2,n= 2047,RF
11,27.442100463197473,7.50053314327254,35.46810717036909,0.617201384754068,r= 2,n= 2047,RF
12,23.069185632654015,6.332654467211977,31.219334853747323,0.7218549974572168,r= 2,n= 2047,RF
13,15.58075220883251,4.102695814007246,22.88944769538262,0.8527668695007936,r= 2,n= 4095,RF
14,29.25778694877142,7.79844956813726,36.24479134430208,0.6002526974926242,r= 2,n= 4095,RF
15,18.316159156820294,4.841846564833249,26.112802081701698,0.8054053376186419,r= 2,n= 4095,RF
16,25.605271195046367,7.126282920563964,34.380376590351,0.6678332341606273,r= 2,n= 8191,RF
17,28.46447861134311,7.9401472709796135,37.97487754507745,0.5611793078061265,r= 2,n= 8191,RF
18,26.17711267830572,7.289055790647094,35.128713334083415,0.6478331638454127,r= 2,n= 8191,RF
19,22.180107789768197,6.3205306435478725,30.76484346204349,0.7340228437788147,r= 3,n= 255,RF
20,26.165235259001463,7.2980535862040465,34.543510138307525,0.6368991491787671,r= 3,n= 255,RF
21,22.977133283614847,6.516035232079107,31.556794722061092,0.7158093803487998,r= 3,n= 255,RF
22,12.552250863245847,3.263204645194167,17.322626975689246,0.9156738202449743,r= 3,n= 511,RF
23,27.54855326978336,7.329248515069188,32.0589748850817,0.6872526802206328,r= 3,n= 511,RF
24,15.551511344553347,4.076413419169172,21.10957835693459,0.8728304638913279,r= 3,n= 511,RF
25,18.218405303593077,5.010730505535068,24.456102295568858,0.831922568152156,r= 3,n= 1023,RF
26,25.24591677242401,6.82235161561113,31.14383745543526,0.7048528580593889,r= 3,n= 1023,RF
27,19.62390759735926,5.37305472755028,25.931997105567806,0.8080907543204201,r= 3,n= 1023,RF
28,23.437043376827027,6.545038545364866,30.999945396991077,0.7299421680618455,r= 3,n= 2047,RF
29,26.41697977123025,7.39785063979153,35.30064640578387,0.6208075776235764,r= 3,n= 2047,RF
30,24.03303065570767,6.715600964250198,31.906494934830732,0.709475899724208,r= 3,n= 2047,RF
31,20.91136207583625,5.844694205739272,27.802068983330397,0.7827853303053358,r= 3,n= 4095,RF
32,25.26692727011971,6.9981653551009035,33.39277285702876,0.6606879362483489,r= 3,n= 4095,RF
33,21.782475114692943,6.075388435611599,29.006542152061368,0.7598868808423211,r= 3,n= 4095,RF
34,23.487355071438106,6.553290455103437,31.07526645701079,0.7286282461575248,r= 3,n= 8191,RF
35,26.21970083812561,7.346536980006942,35.21174418495782,0.6227151120419616,r= 3,n= 8191,RF
36,24.033824224775604,6.711939760084137,31.945439956412528,0.7087662402903125,r= 3,n= 8191,RF
37,23.709496947274715,6.768014387044261,32.04962809365503,0.7113437883464906,r= 4,n= 255,RF
38,25.88053175386896,7.298089329103489,35.34585668936728,0.6198356761628245,r= 4,n= 255,RF
39,24.143703908593565,6.874029375456107,32.73543715569321,0.6941839606716714,r= 4,n= 255,RF
40,16.824366533158607,4.680425239510963,22.789146037157746,0.8540543947577512,r= 4,n= 511,RF
41,25.991615129887983,7.080863745393684,33.625525962018564,0.6559413298880763,r= 4,n= 511,RF
42,18.657816252504485,5.160512940687507,25.3300481824808,0.8168967717613533,r= 4,n= 511,RF
43,11.351391833191444,2.962494781352218,14.624181946118505,0.9398995003756183,r= 4,n= 1023,RF
44,28.359882390872873,7.442371274780026,33.464169718661466,0.659235423448832,r= 4,n= 1023,RF
45,14.75308994472773,3.858470080037779,19.876204090983233,0.8872566683394434,r= 4,n= 1023,RF
46,17.645738898335058,4.909657788857599,23.185593268371328,0.8489323946484425,r= 4,n= 2047,RF
47,26.69255355693165,7.264580966958989,34.53083547510902,0.6371655573497648,r= 4,n= 2047,RF
48,19.455101830054375,5.380642424477877,25.85600719149974,0.8092138301955762,r= 4,n= 2047,RF
49,19.97349713355831,5.619568661855727,26.54762991869907,0.8019447182580262,r= 4,n= 4095,RF
50,26.100459238080095,7.186436908943265,34.09895095320329,0.6461848944937197,r= 4,n= 4095,RF
51,21.19888955446267,5.9329423112732345,28.220010890535768,0.7727319825064147,r= 4,n= 4095,RF
52,17.449441941892424,4.843558294133543,23.292469194843182,0.8475364672648531,r= 4,n= 8191,RF
53,27.802007129675868,7.569224851344218,35.95754358081758,0.6065637563752537,r= 4,n= 8191,RF
54,19.51995497944911,5.388691605575678,26.317680084449957,0.802339824684353,r= 4,n= 8191,RF
55,16.1674338860203,4.524130108231084,21.55846296397019,0.8693917810575111,r= 5,n= 255,RF
56,24.002557144470057,6.515346147276653,30.57665737760937,0.715505190243906,r= 5,n= 255,RF
