,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,1.9203091205869396,0.516949868120226,2.8350613363244683,0.9977412933134283,r= 2,n= 1024,XGB
2,3.6484368188040572,1.0048607000284349,5.146149865416772,0.9919414075427867,r= 2,n= 1024,XGB
3,2.265934660230363,0.6145320345018677,3.4244167258152616,0.9966534509970578,r= 2,n= 1024,XGB
4,1.185213830811636,0.31855879809572946,2.0623390100009225,0.9988047602378035,r= 2,n= 2048,XGB
5,3.3276146752493703,0.910392229770893,4.956806968322976,0.9925234998358534,r= 2,n= 2048,XGB
6,1.6136939996991828,0.43692548443076207,2.883848265422491,0.9976266117841992,r= 2,n= 2048,XGB
7,0.9782391473225174,0.2609131023755232,1.817319956485214,0.9990718937218559,r= 2,n= 4096,XGB
8,3.1334656851632237,0.8588339144870629,4.71444032012128,0.9932367628079298,r= 2,n= 4096,XGB
9,1.4092844548906587,0.38049726479783125,2.6622003992540804,0.9979774211666949,r= 2,n= 4096,XGB
10,2.644109776360646,0.7105084891259097,3.706727339700703,0.9961388541972355,r= 2,n= 8192,XGB
11,3.6530412946428554,1.0150368641658447,5.279111935412518,0.9915196051184604,r= 2,n= 8192,XGB
12,2.845896080017088,0.7714141641338967,4.07009417852102,0.9952724853148052,r= 2,n= 8192,XGB
13,2.172932382311138,0.5897258790643556,3.071729806521965,0.9973484431505389,r= 3,n= 1024,XGB
14,3.79088350023542,1.0444848159015878,5.12109227329368,0.9920196941503641,r= 3,n= 1024,XGB
15,2.4965226058959944,0.6806776664318022,3.576805336852709,0.9963489769128882,r= 3,n= 1024,XGB
16,0.7368763916833048,0.198352205692243,1.6377307411152262,0.9992462628501337,r= 3,n= 2048,XGB
17,3.236169106619698,0.8754651445553439,4.698841614466469,0.9932814439189296,r= 3,n= 2048,XGB
18,1.2367349346705834,0.33377479346486316,2.561552671307665,0.9981274623858549,r= 3,n= 2048,XGB
19,1.2839647115979864,0.34661773720551314,2.079541085049865,0.9987847379693838,r= 3,n= 4096,XGB
20,3.262638037545339,0.8844791161185136,4.761723979209061,0.9931004181918491,r= 3,n= 4096,XGB
21,1.679699376787457,0.45419001298811323,2.8274362858185174,0.9977185569939973,r= 3,n= 4096,XGB
22,1.8647835418156202,0.5028109243390197,2.715109393279428,0.9979283824406664,r= 3,n= 8192,XGB
23,3.558562142508371,0.9788100224342912,5.043781727290809,0.9922588247066277,r= 3,n= 8192,XGB
24,2.20353926195417,0.5980107439580741,3.3144233339285245,0.9968649828204795,r= 3,n= 8192,XGB
25,1.231352396692547,0.3359015274872756,2.057099882088191,0.99881082525429,r= 4,n= 1024,XGB
26,3.446447018214634,0.94466411036483,4.931133728547242,0.9926007467010262,r= 4,n= 1024,XGB
27,1.6743713209969646,0.4576540440627864,2.872027839292831,0.9976460281765785,r= 4,n= 1024,XGB
28,0.7588874367305208,0.20541590523664205,1.655411975789661,0.9992299000336434,r= 4,n= 2048,XGB
29,3.3385520935058595,0.907310306494874,4.836508290480098,0.9928819963386161,r= 4,n= 2048,XGB
30,1.2748203680855885,0.3457947854882884,2.6211969663584624,0.998039245218328,r= 4,n= 2048,XGB
31,1.2859550298963267,0.3490643875012969,2.1082639087861796,0.9987509354942053,r= 4,n= 4096,XGB
32,3.3602099282400943,0.9129052643014304,4.8976176381956735,0.9927009878499043,r= 4,n= 4096,XGB
33,1.7008060095650803,0.46183256286132357,2.890182186863897,0.9976161747835113,r= 4,n= 4096,XGB
34,1.874727401733397,0.5052990198343046,2.7168216702752566,0.9979257686958126,r= 4,n= 8192,XGB
35,3.5656528472900386,0.9760502735157948,5.108255237423305,0.9920596524520401,r= 4,n= 8192,XGB
36,2.2129124908447255,0.5994492705706025,3.3352286735086563,0.9968255009521033,r= 4,n= 8192,XGB
