,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,4.031906722067552,1.1605420087275469,6.856828130566385,0.9867876081123682,r= 2,n= 1024,RF
2,5.439574677776983,1.475521685938588,7.5112487529799665,0.9828320427259598,r= 2,n= 1024,RF
3,4.313440313209438,1.223537944169755,6.9926136154895495,0.986045861395239,r= 2,n= 1024,RF
4,2.7975344808991687,0.8090617465927281,5.144454218465134,0.9925627302710637,r= 2,n= 2048,RF
5,4.9986350884011825,1.3363599527672294,6.908897119219681,0.9854751456809591,r= 2,n= 2048,RF
6,3.237754602399571,0.9145213878276283,5.5424632831891065,0.9912334317350691,r= 2,n= 2048,RF
7,4.101189270051267,1.1884728677025054,7.044419451133455,0.9860547811529446,r= 2,n= 4096,RF
8,5.644350954619448,1.5397391052270417,7.897996998065965,0.9810185990673822,r= 2,n= 4096,RF
9,4.409821606964903,1.2587261152074123,7.2232089571808515,0.9851103555752992,r= 2,n= 4096,RF
10,2.8895868912434297,0.8080058913451199,5.186523001251357,0.9924405963586888,r= 2,n= 8192,RF
11,5.184454367513188,1.3812729668191803,7.049703848019476,0.9848770651911026,r= 2,n= 8192,RF
12,3.3485603864973816,0.9226593064399319,5.608893076442412,0.9910220270708501,r= 2,n= 8192,RF
13,3.422559786487698,0.9937510417604964,5.999615056409492,0.9898846318940536,r= 3,n= 1024,RF
14,5.174274086636315,1.3731244885433997,7.131995373862345,0.9845219430755416,r= 3,n= 1024,RF
15,3.772902646517421,1.0696257311170771,6.242545655630814,0.9888789082408862,r= 3,n= 1024,RF
16,5.9996468582540805,1.6845762890044247,8.508971405587268,0.9796535311697614,r= 3,n= 2048,RF
17,6.678198180463275,1.779275942071565,8.611537191242473,0.9774339421559418,r= 3,n= 2048,RF
18,6.135357122695919,1.7035162196178528,8.529583229215357,0.9792375025539714,r= 3,n= 2048,RF
19,3.412867768130924,1.0042813917627054,6.218974952614825,0.9891314268089547,r= 3,n= 4096,RF
20,5.041988486072439,1.3747837588881124,7.082104727531407,0.9847377338301797,r= 3,n= 4096,RF
21,3.7386919117192274,1.0783818651877868,6.4009187655636595,0.9883074670986609,r= 3,n= 4096,RF
22,6.106056038771192,1.7274823658828649,8.884864674169895,0.9778161687028527,r= 3,n= 8192,RF
23,6.699873015386816,1.8167898247740795,8.823967835756791,0.9763068847629358,r= 3,n= 8192,RF
24,6.224819434094316,1.745343857661108,8.87271874320063,0.9775333975994597,r= 3,n= 8192,RF
25,3.3048372572665436,0.9694178731409998,6.0029260143296925,0.9898734642444008,r= 4,n= 1024,RF
26,5.090344510667874,1.3687855916994012,7.190457688093318,0.9842671499275972,r= 4,n= 1024,RF
27,3.6619387079468098,1.0492914168526801,6.258484875723916,0.988822044313326,r= 4,n= 1024,RF
28,3.108612241222954,0.8988325661597346,5.3148326198427,0.9920619450180301,r= 4,n= 2048,RF
29,5.332666130547788,1.4147452802156628,7.5315174814902575,0.9827392639697434,r= 4,n= 2048,RF
30,3.5534230190879206,1.0020151089709202,5.826037052435719,0.9903134203446127,r= 4,n= 2048,RF
31,5.287647017746681,1.5688835926262272,8.960958140504031,0.9774345594785621,r= 4,n= 4096,RF
32,6.243577427034031,1.7600966144404402,9.42812122812607,0.9729514088030013,r= 4,n= 4096,RF
33,5.4788330996041505,1.60712619698907,9.056318822520588,0.9765939905580532,r= 4,n= 4096,RF
34,2.7521288167530633,0.7917219023378897,4.815938592476524,0.9934822634769676,r= 4,n= 8192,RF
35,5.070766468651636,1.3368251616657234,6.932093125090777,0.9853774501479897,r= 4,n= 8192,RF
36,3.215856347132778,0.9007425542034566,5.307107935607676,0.9919621516106857,r= 4,n= 8192,RF
