,MAE,MAPE(%),RMSE,R2
0,42.58101632008323,11.192235358831644,52.4714378984412,0.1847158086673525
1,41.41569173449946,11.788962503549882,50.82792543154758,0.3301174960054366
2,42.28968517368729,11.341417145011205,52.06542372118197,0.22638873745010069
