,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,19.453967724715795,4.313251830684848,29.26576187048411,0.853867844388327,r= 2,n= 2048,XGB
2,26.779107343026478,5.893102712755913,43.18498273908935,0.69218764043034,r= 2,n= 2048,XGB
3,20.919227860760824,4.6292720895489605,32.53011481673881,0.8206635378508783,r= 2,n= 2048,XGB
