,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,20.417987490003195,4.666646324207564,31.178532910400516,0.8112475203162963,r= 2,n= 1024,RF
2,27.469746397618383,6.264974726950954,41.007542842958514,0.6766344168774966,r= 2,n= 1024,RF
3,21.828757897759992,4.986406889196891,33.37733611195955,0.7841157721422268,r= 2,n= 1024,RF
4,18.693625622923218,4.253881391375036,28.500151435500563,0.8422840379765958,r= 2,n= 2048,RF
5,27.186005509815732,6.192567430818861,40.67173139638823,0.6819088242008733,r= 2,n= 2048,RF
6,20.392605748707,4.64173368896635,31.316047539590667,0.8099571836857742,r= 2,n= 2048,RF
7,16.754853114110052,3.8081503115450834,26.218703091075064,0.8665238334773918,r= 2,n= 4096,RF
8,26.49037049154013,6.025120649195873,40.05506864967972,0.6914814647317618,r= 2,n= 4096,RF
9,18.70253453660571,4.251675989068572,29.510548201321594,0.8312389865104264,r= 2,n= 4096,RF
10,13.84884049832571,3.176870348755969,20.727726124113918,0.9165772240026516,r= 3,n= 1024,RF
11,27.428094467049213,6.235228963420645,43.882366312277995,0.6297062542669535,r= 3,n= 1024,RF
12,16.565497421721272,3.788723630526225,26.998743118551253,0.8587447285829447,r= 3,n= 1024,RF
13,29.049033218875728,6.833995306037677,39.1571142547784,0.7022836604340947,r= 3,n= 2048,RF
14,34.530741679247924,8.112695887232778,46.23893384755806,0.5888673915793108,r= 3,n= 2048,RF
15,30.145700331458354,7.089811332076709,40.6726859145102,0.6794297053504366,r= 3,n= 2048,RF
16,13.92132726105357,3.1408641924103162,20.824517727684025,0.9157962915334873,r= 3,n= 4096,RF
17,26.578963378088428,6.067607367842489,40.95452778362143,0.6774699784785564,r= 3,n= 4096,RF
18,16.45360590245502,3.7263865730102825,26.123876567038028,0.8677508721686917,r= 3,n= 4096,RF
19,10.082745681155465,2.3052212959615295,15.873411053261478,0.9510760132794199,r= 4,n= 1024,RF
20,27.265024790400776,6.172059550233987,43.913418439934894,0.6291820128509531,r= 4,n= 1024,RF
21,13.520221525510271,3.0788185008827633,24.235290943326643,0.8861811886117228,r= 4,n= 1024,RF
22,14.086392702768483,3.1714941734127686,21.05711559508763,0.9139047727740902,r= 4,n= 2048,RF
23,26.832576325001316,6.109175322230334,41.25446888484319,0.672728414341102,r= 4,n= 2048,RF
24,16.636386101814175,3.759204798020379,26.366316516822994,0.8652848332510428,r= 4,n= 2048,RF
25,16.38023395166021,3.7225960598537835,25.472103296360288,0.8740172951025129,r= 4,n= 4096,RF
26,26.417227434910902,6.019822924132587,40.17220977158861,0.6896743000146582,r= 4,n= 4096,RF
27,18.388228492387714,4.182177807115259,29.015185858527186,0.8368570601646814,r= 4,n= 4096,RF
