,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,26.643496253543386,5.894170539063655,41.36283281484165,0.7099406049011061,r= 3,n= 4096,Ridge
2,28.901216314923786,6.356096905660795,44.05632448653102,0.6719971955548177,r= 3,n= 4096,Ridge
3,26.869304045385363,5.940370497428341,41.640066812325,0.7061536902450519,r= 3,n= 4096,Ridge
