,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,1.2279696695541646,0.27831735213618447,8.261005214930968,0.989998419165183,r= 2,n= 2048,GP
2,368.50913868843077,75.68566210053248,409.3736079441547,-23.788650117525737,r= 2,n= 2048,GP
3,74.68420347312212,15.359786301783235,183.2264870096732,-3.9292225268849776,r= 2,n= 2048,GP
