,MAE,MAPE(%),RMSE,R2,Radius,nBits,Model
0,0.0,0.0,0.0,0.0,0,0,0
1,17.809212207429326,3.717475061790801,33.03129016502946,0.8400979870829672,r= 3,n= 4096,NN
2,47.77363183096092,9.992001161632368,67.77288570992334,0.32060061038201637,r= 3,n= 4096,NN
3,23.802096121283018,4.972380280448918,42.32594607704792,0.7369639565930319,r= 3,n= 4096,NN
