,Method,Training Predict,Training Actual
85,XGB,9.199253,9.137616326244725
86,XGB,10.225369,10.37363450952212
87,XGB,11.407928,11.373357994706016
88,XGB,12.298552,12.198635037804603
89,XGB,8.130043,8.202611081353854
90,XGB,9.461627,9.448446075405267
91,XGB,10.33014,10.466306934292351
92,XGB,11.165859,11.31352344523906
93,XGB,11.953084,12.029689437125143
94,XGB,7.860319,7.586394592315331
95,XGB,9.275492,9.152452440862774
96,XGB,10.369497,10.387017888783832
97,XGB,11.299852,11.385269612683407
98,XGB,12.174651,12.209131825407205
99,XGB,4.1259036,4.041902389454243
100,XGB,5.4168015,5.126985755308434
101,XGB,5.9554954,5.989158696360005
102,XGB,6.5337863,6.690712213988279
103,XGB,7.198558,7.272705842453958
104,XGB,8.0894,8.033485406834751
105,XGB,8.97877,8.858154980350609
106,XGB,9.196193,9.597811988553044
107,XGB,10.452558,10.264957591748344
108,XGB,10.820583,10.869756407264385
109,XGB,11.51944,11.522529803235892
110,XGB,7.7404685,7.576802542493866
111,XGB,8.979004,9.103792620119263
112,XGB,10.4952345,10.337275487161165
113,XGB,11.381792,11.354455153597698
114,XGB,12.134943,12.207641405437188
115,XGB,7.84447,7.628773189576021
116,XGB,8.969548,8.852560493494263
117,XGB,10.164757,9.880868700499013
118,XGB,10.875607,10.757070456323623
119,XGB,11.381755,11.512590761617005
120,XGB,8.536605,8.679215301174777
121,XGB,9.711572,9.929381237074203
122,XGB,10.934298,10.871418397389851
123,XGB,11.684012,11.606745339399254
124,XGB,12.277612,12.196672705432768
125,XGB,7.860319,7.589437719616944
126,XGB,9.275492,9.14976711632361
127,XGB,10.369497,10.379713829000838
128,XGB,11.54213,11.374164620343274
129,XGB,12.174651,12.194845261843014
130,XGB,7.514021,7.352395855855171
131,XGB,9.137867,8.983786257042818
132,XGB,10.507978,10.264333256079974
133,XGB,11.18752,11.296226028596774
134,XGB,12.011706,12.14548001735627
135,XGB,4.86874,4.864564212948146
136,XGB,6.7578635,7.112944171791078
137,XGB,8.777563,8.889215410485507
138,XGB,10.60076,10.327947783792615
139,XGB,11.395453,11.517005124579445
140,XGB,9.578533,9.490921910041967
141,XGB,9.982572,10.077541930687152
142,XGB,10.74158,10.595465719700845
143,XGB,11.328621,11.05609282875875
144,XGB,11.508218,11.468432799401192
145,XGB,4.929586,4.8925032009282665
146,XGB,7.2343264,7.207231706088333
147,XGB,9.179031,8.978062256484012
148,XGB,10.541947,10.37654212880138
149,XGB,11.544621,11.508939547536242
150,XGB,7.56798,7.597942620803289
151,XGB,8.988745,9.075819144171415
152,XGB,10.198371,10.25254781831682
153,XGB,11.162042,11.211665136969476
154,XGB,11.973607,12.008425985348557
155,XGB,11.535678,11.52271255099295
156,XGB,11.600371,11.522670167540753
157,XGB,4.1072764,3.9414305412810755
158,XGB,7.2848053,6.685818549417508
159,XGB,9.137891,8.718927192570048
160,XGB,10.347336,10.285553478478974
161,XGB,11.037998,11.529721370829552
162,XGB,7.960688,7.240964524621987
163,XGB,8.877079,8.573943385126169
164,XGB,10.087559,9.701626378717071
165,XGB,10.624748,10.668049733837528
166,XGB,11.2777195,11.505495659271034
167,XGB,7.403634,7.2045686810219856
168,XGB,7.981068,8.035283068833
169,XGB,8.805513,8.756177759439431
170,XGB,9.748995,9.387679642821643
171,XGB,10.009954,9.94544539401891
172,XGB,7.795491,7.576522026534887
173,XGB,9.285993,9.148720360564086
174,XGB,10.379997,10.38593675282927
175,XGB,11.310352,11.384923739249821
176,XGB,12.1279125,12.208446138103284
177,XGB,3.7911267,3.268961574235284
178,XGB,3.951126,3.879353842650108
179,XGB,4.4190364,4.466193997814202
180,XGB,4.8820767,5.0308193836976365
181,XGB,5.608792,5.574467975059086
182,XGB,7.449404,7.589246717755055
183,XGB,9.01549,9.213753509868551
184,XGB,10.268133,10.446978420377892
185,XGB,11.483817,11.415093771537201
186,XGB,12.218983,12.195289624412563
187,XGB,6.395652,6.251914455698628
188,XGB,7.441964,7.332391191481605
189,XGB,8.1354065,8.277196684103794
190,XGB,9.10817,9.110374939670452
191,XGB,9.46481,9.850605353638558
192,XGB,5.8669634,5.552116796832745
193,XGB,6.757001,6.668856658479452
194,XGB,7.7182097,7.673819410563638
195,XGB,8.558121,8.582987254327115
196,XGB,9.42188,9.40943409702616
197,XGB,4.9457,4.890386613888525
198,XGB,7.206138,7.354373963630685
199,XGB,9.167519,9.126623509808256
200,XGB,10.325877,10.462576000655647
201,XGB,11.578859,11.505686499000282
202,XGB,8.38763,8.29565937991375
203,XGB,9.829656,9.738297163750715
204,XGB,10.892326,10.90014387219815
205,XGB,11.844795,11.855907624421345
206,XGB,12.730533,12.655952775108801
207,XGB,7.288211,7.405449515825179
208,XGB,9.11318,9.02903989080959
209,XGB,10.177612,10.298830486408729
210,XGB,11.375671,11.319104802246672
211,XGB,11.859006,12.156828989037884
212,XGB,9.282916,9.223356554706804
213,XGB,10.230622,9.903805806171935
214,XGB,10.646859,10.505649397638935
215,XGB,11.1253,11.041764366791055
216,XGB,11.592473,11.522360729385658
217,XGB,11.615445,11.52273932952809
218,XGB,7.5783887,7.6158861998458605
219,XGB,8.690514,8.939096517539804
220,XGB,10.004386,9.971240515620241
221,XGB,10.943656,10.79884072546636
222,XGB,11.48357,11.477218341350476
223,XGB,5.3664336,4.929828757129748
224,XGB,7.2765665,7.162184419151323
225,XGB,8.992559,8.92188934993267
226,XGB,10.369569,10.344683269130075
227,XGB,11.401101,11.518869795757919
228,XGB,5.077487,4.884610759019109
229,XGB,5.8655677,6.002234718993545
230,XGB,7.440948,6.970114676690239
231,XGB,8.036792,7.816456093950615
232,XGB,8.616084,8.562799282686443
233,XGB,4.9889755,4.762019790147785
234,XGB,7.2532625,7.2176387885550355
235,XGB,8.938679,9.036715014681652
236,XGB,10.810794,10.438355919492466
237,XGB,10.867684,11.551459401795874
238,XGB,3.4177523,3.3802926107240943
239,XGB,4.774714,4.7141316069600165
240,XGB,6.128036,5.890818649164789
241,XGB,6.9624925,6.936581939166686
242,XGB,8.0093565,7.872120720798225
243,XGB,8.074667,8.120630611154834
244,XGB,8.881479,8.864055956040772
245,XGB,9.479839,9.548742216756967
246,XGB,10.166391,10.181386409679831
247,XGB,10.648605,10.767704763221683
248,XGB,7.580326,7.233768767920891
249,XGB,8.024,8.148436379145853
250,XGB,8.709006,8.959835847922559
251,XGB,9.617403,9.684521490731685
252,XGB,10.126729,10.335688800068613
253,XGB,7.39336,7.603316832841784
254,XGB,9.262125,9.164018446666221
255,XGB,10.445629,10.393313203497167
256,XGB,11.142336,11.386628163181452
257,XGB,12.14215,12.205961877143984
258,XGB,5.519843,4.884166572354115
259,XGB,7.014313,7.069126385967639
260,XGB,8.881864,8.817230024000933
261,XGB,10.078542,10.2475864230708
262,XGB,11.258181,11.43961182225744
263,XGB,11.567514,11.522632692033705
264,XGB,4.620177,4.343666758856948
265,XGB,7.083094,6.977488790813219
266,XGB,8.938689,8.899084307674627
267,XGB,10.368073,10.362940393451797
268,XGB,11.553497,11.515205925800709
269,XGB,1.4490334,1.4698575121514317
270,XGB,2.6288776,2.887787184960115
271,XGB,4.3122015,4.1397665701363735
272,XGB,5.396158,5.253318563529671
273,XGB,6.7312584,6.250198663715981
274,XGB,7.0541058,7.320801193951411
275,XGB,8.061682,8.602076569060163
276,XGB,9.554578,9.699882935057099
277,XGB,11.066315,10.650994474491466
278,XGB,11.581625,11.482972946358078
279,XGB,7.5821137,7.587118718896296
280,XGB,9.088474,9.062285594675783
281,XGB,10.371464,10.289421049559182
282,XGB,11.217482,11.326229175263304
283,XGB,11.903092,12.213802594137036
284,XGB,8.24055,8.308286400601602
285,XGB,9.459884,9.27845825880847
286,XGB,10.430818,10.143548530358169
287,XGB,11.051474,10.919752585237289
288,XGB,11.431485,11.620100334753223
289,XGB,7.365314,7.4568347403639095
290,XGB,9.256778,9.141042124014442
291,XGB,10.423546,10.434327748409824
292,XGB,10.982141,11.458643841646383
293,XGB,11.436132,12.289994860602937
294,XGB,7.802316,7.573127372010745
295,XGB,8.902298,9.137964929479732
296,XGB,10.074227,10.371750346096235
297,XGB,11.41351,11.36948867010233
298,XGB,11.993607,12.19300620032215
299,XGB,6.4349217,5.903846182843036
300,XGB,8.082408,7.82848374683628
301,XGB,9.384928,9.329977203957597
302,XGB,10.003831,10.534052232333034
303,XGB,10.943974,11.521115066256435
304,XGB,7.236062,7.170468119223848
305,XGB,8.383684,8.525694933825545
306,XGB,9.8619995,9.674897030447346
307,XGB,10.619702,10.661736160728543
308,XGB,11.523425,11.518350756868516
309,XGB,4.934662,4.894288355681013
310,XGB,7.3058286,7.118174468122142
311,XGB,9.068071,8.883841897219796
312,XGB,10.2712345,10.319683274978038
313,XGB,11.439761,11.510221282547125
314,XGB,11.540751,11.533920610940232
315,XGB,11.434138,11.521671899904073
316,XGB,11.493153,11.524217108835817
317,XGB,5.223204,4.843777597584836
318,XGB,7.952453,7.879786109422387
319,XGB,10.329314,10.064568299604774
320,XGB,11.623581,11.712103995737209
321,XGB,12.780664,12.998862478635449
322,XGB,4.9477763,4.876056299855565
323,XGB,7.52717,7.296706735650078
324,XGB,9.437649,9.141641591936947
325,XGB,10.714577,10.594420452564618
326,XGB,11.54196,11.768065382500456
327,XGB,9.191861,9.121950773051877
328,XGB,9.675702,9.772183526880365
329,XGB,10.329838,10.36433671751711
330,XGB,10.876005,10.905859274849517
331,XGB,11.097864,11.402978547313673
332,XGB,9.201708,9.232454031588382
333,XGB,9.923709,9.925641510336577
334,XGB,10.639733,10.540672320671542
335,XGB,11.153177,11.090059264726166
336,XGB,11.486447,11.583779418055734
337,XGB,4.5669103,4.929933483602817
338,XGB,7.1036644,7.193731530896287
339,XGB,8.92303,8.959759070580494
340,XGB,10.482067,10.375930970082605
341,XGB,11.728193,11.536839025409764
342,XGB,4.700967,4.900246285690066
343,XGB,6.944412,7.149980780714618
344,XGB,9.043462,8.91741878627422
345,XGB,10.212458,10.342637091234238
346,XGB,11.440856,11.516255839269082
347,XGB,7.712723,7.583605776290332
348,XGB,9.289722,9.148904613518114
349,XGB,10.591727,10.38164495436738
350,XGB,11.446412,11.377631158842112
351,XGB,11.992145,12.199092298282332
352,XGB,7.571175,7.5675243127421705
353,XGB,9.071926,9.06440975816617
354,XGB,10.4338875,10.254787561941155
355,XGB,11.283698,11.224056820050244
356,XGB,12.015596,12.028587488133965
357,XGB,7.5403724,7.607348480556155
358,XGB,9.018844,9.16168681531814
359,XGB,10.313385,10.387978876753523
360,XGB,11.344354,11.380163884781687
361,XGB,12.225119,12.199439173438174
362,XGB,4.6802764,4.882130702891089
363,XGB,7.349197,7.20047458758029
364,XGB,8.598646,8.975454501779948
365,XGB,10.294994,10.378059705396776
366,XGB,11.787999,11.5143466225095
367,XGB,11.514089,11.522747558627616
368,XGB,10.10849,10.166666708172787
369,XGB,10.586796,10.54316682565943
370,XGB,10.849454,10.894717622134717
371,XGB,11.241184,11.223719517834663
372,XGB,11.641575,11.532274569867635
373,XGB,5.1346145,4.919844421560867
374,XGB,6.9123387,7.023107140828344
375,XGB,8.490286,8.77284399657509
376,XGB,10.470568,10.25127810071329
377,XGB,11.425199,11.516969156065919
378,XGB,8.48067,8.359444177708106
379,XGB,9.604353,9.38624513445225
380,XGB,10.408829,10.261004325624041
381,XGB,11.08266,11.015163863153637
382,XGB,11.621556,11.672055338168574
383,XGB,8.476951,8.359398380975515
384,XGB,9.102472,9.271941632804168
385,XGB,10.340636,10.085025780078883
386,XGB,11.304473,10.81407074338216
387,XGB,11.430753,11.471465518548632
388,XGB,7.80672,7.604500355113069
389,XGB,9.158232,8.929129768905819
390,XGB,10.184762,10.015236146875663
391,XGB,10.801681,10.921923577879603
392,XGB,11.590309,11.690258643675206
393,XGB,4.7350025,4.893206534966975
394,XGB,7.1647897,7.028530582379272
395,XGB,9.142327,8.787470111193688
396,XGB,10.23067,10.261480454926264
397,XGB,11.452259,11.514607420251862
398,XGB,0.31485853,0.19970259183604178
399,XGB,1.1642495,1.1380824923445871
400,XGB,1.9174901,2.027981226925597
401,XGB,2.9689884,2.8730613346950227
402,XGB,3.7049518,3.6766254983054765
403,XGB,7.55589,7.573128002653608
404,XGB,9.202695,9.123517472641927
405,XGB,10.651914,10.35763355626963
406,XGB,11.397596,11.363296554808395
407,XGB,12.285054,12.198567540132979
408,XGB,8.087265,7.968592849245551
409,XGB,9.450885,9.20855255258827
410,XGB,9.982664,10.23462861798444
411,XGB,10.922603,11.097767098085246
412,XGB,11.625764,11.833924085109983
413,XGB,7.747285,7.587052081845279
414,XGB,8.75172,8.935388993608713
415,XGB,9.794335,10.005952061872428
416,XGB,10.773419,10.876562432042292
417,XGB,11.381223,11.598454279854396
418,XGB,7.6672063,7.8656697843242185
419,XGB,8.988363,9.23615247561433
420,XGB,10.320169,10.377735507345399
421,XGB,11.041546,11.343345581643094
422,XGB,11.899064,12.170759922346393
423,XGB,7.628674,7.607902332726365
424,XGB,9.351137,9.161257636622736
425,XGB,10.636673,10.38554277408366
426,XGB,11.418562,11.375310204844157
427,XGB,12.4178915,12.192054619126168
428,XGB,7.5932703,7.727152443863
429,XGB,9.51947,9.476326591655928
430,XGB,10.65086,10.804520198463795
431,XGB,11.765537,11.847387573948813
432,XGB,12.535719,12.687952839737415
433,XGB,10.132216,10.173534114352218
434,XGB,10.723725,10.551499710530049
435,XGB,10.862459,10.903857187505608
436,XGB,11.260388,11.233123792048367
437,XGB,11.576613,11.541497315260207
438,XGB,6.923207,6.756777465651366
439,XGB,7.372751,7.331866080752638
440,XGB,7.352141,7.85501726628816
441,XGB,8.414165,8.332962900705574
442,XGB,8.93601,8.77131964095354
443,XGB,11.391149,11.521438370770312
444,XGB,7.673227,7.564321226109277
445,XGB,9.065835,9.13929689599173
446,XGB,10.199254,10.376898270290654
447,XGB,11.13561,11.375041139404361
448,XGB,11.765099,12.197092940753228
449,XGB,9.438686,9.26923656168802
450,XGB,10.051542,9.977062016444211
451,XGB,10.629621,10.606096122841288
452,XGB,11.246561,11.168801208968972
453,XGB,11.718251,11.675143028651108
454,XGB,4.3856974,4.387635384614723
455,XGB,7.459931,7.0503441019155595
456,XGB,8.760221,8.964371487176814
457,XGB,10.44285,10.406560455773656
458,XGB,11.134904,11.532239162440574
459,XGB,7.3399734,7.455423692972264
460,XGB,7.8412023,8.172715673896896
461,XGB,8.518643,8.77412216149245
462,XGB,9.532344,9.285627764844783
463,XGB,9.972543,9.725988766936542
464,XGB,7.621577,7.584308635995402
465,XGB,9.238487,9.152815799830325
466,XGB,10.332492,10.386721033522694
467,XGB,11.505126,11.382773323717998
468,XGB,12.151009,12.203701119013378
469,XGB,7.6527734,7.617747767327277
470,XGB,8.885429,9.176933055266215
471,XGB,10.320869,10.401008483646645
472,XGB,11.467539,11.387526611464724
473,XGB,12.113012,12.199524970438025
474,XGB,6.1308837,5.79109836066451
475,XGB,6.257124,6.480469603226032
476,XGB,7.229497,7.087523814407287
477,XGB,7.4630284,7.626174377431999
478,XGB,7.9397836,8.107366356729614
479,XGB,11.56213,11.522869808845428
480,XGB,7.079233,6.495524880581625
481,XGB,8.062299,8.24609730922337
482,XGB,9.651016,9.638580831428529
483,XGB,10.678635,10.772654041003774
484,XGB,11.559915,11.71414106868237
485,XGB,11.539904,11.52281482712601
486,XGB,8.654929,8.860616465003503
487,XGB,9.751169,9.71864418623345
488,XGB,10.29221,10.432713045660165
489,XGB,11.030514,11.036248840887758
490,XGB,11.439955,11.553072570694816
491,XGB,9.667817,9.521563932839307
492,XGB,10.250942,10.09798115383501
493,XGB,10.726654,10.620561041818153
494,XGB,11.080797,11.096509678390907
495,XGB,11.613682,11.531802035558648
496,XGB,11.562424,11.522506436744418
497,XGB,11.519368,11.522760946519524
498,XGB,7.1033545,7.1308469951102875
499,XGB,8.383356,8.721778359217538
500,XGB,9.964215,9.980777328831236
501,XGB,10.886246,11.001912377496284
502,XGB,11.845943,11.846775030216172
503,XGB,6.662262,6.87889188408041
504,XGB,9.240171,9.224020502817918
505,XGB,11.08145,10.898795190410954
506,XGB,11.93206,12.154702789795328
507,XGB,12.697507,13.131417065234093
508,XGB,7.2017136,7.362970999388985
509,XGB,7.2017136,7.447187312224859
510,XGB,8.023004,7.530299631446978
511,XGB,8.023004,7.612329524110963
512,XGB,8.023004,7.693297999142892
513,XGB,11.613046,11.522693142650429
514,XGB,7.898017,7.574586654051096
515,XGB,9.398471,9.11945535035104
516,XGB,10.417455,10.350535272757103
517,XGB,11.158768,11.354615877091156
518,XGB,12.15662,12.189182072892606
519,XGB,7.808115,7.585980244496174
520,XGB,9.068613,8.767134001401804
521,XGB,9.928233,9.815625850126832
522,XGB,10.898622,10.752617390962222
523,XGB,11.680513,11.59499665926991
524,XGB,9.221339,9.424275555214166
525,XGB,9.39585,9.523703907790185
526,XGB,9.537279,9.617203823670874
527,XGB,9.63287,9.705290179492296
528,XGB,9.77975,9.788419907574573
529,XGB,7.5371513,7.575655856572567
530,XGB,8.56051,9.14817946206074
531,XGB,10.268664,10.387353333245922
532,XGB,10.911158,11.389016484859326
533,XGB,11.85153,12.215482188415656
534,XGB,7.527343,7.586889007468251
535,XGB,8.984097,9.150335096784792
536,XGB,10.45019,10.382780135947241
537,XGB,11.290113,11.379277691928982
538,XGB,12.1178465,12.201665487530654
539,XGB,7.320977,7.010302129083385
540,XGB,8.2906885,8.252276775596568
541,XGB,9.367411,9.326948973688802
542,XGB,10.211588,10.265990679074516
543,XGB,10.976759,11.093553969714721
544,XGB,11.150343,11.522810517743324
545,XGB,8.659005,8.757277419748782
546,XGB,9.392999,9.60656293407717
547,XGB,10.443424,10.343003267021754
548,XGB,10.928031,10.98768805257878
549,XGB,11.396549,11.556759855527751
550,XGB,7.9663153,7.8584012301866295
551,XGB,9.577476,9.360286840384743
552,XGB,10.505025,10.530917318510571
553,XGB,10.979381,11.46899949706906
554,XGB,11.711749,12.23756684854003
555,XGB,8.360823,8.826260867869332
556,XGB,9.838124,9.863033451963794
557,XGB,10.765908,10.740010683637767
558,XGB,11.281808,11.49149260055172
559,XGB,12.246872,12.142618061232492
560,XGB,11.590565,11.52260716888812
561,XGB,9.398619,9.160012580294332
562,XGB,9.838005,10.227241215359543
563,XGB,11.340592,11.119444141742843
564,XGB,11.554761,11.876414679828898
565,XGB,12.492663,12.526732900258166
566,XGB,5.248762,4.956489154305203
567,XGB,7.155865,6.944460783845127
568,XGB,8.72423,8.577437479538638
569,XGB,10.039545,9.942713077577476
570,XGB,10.045609,11.10112873651952
571,XGB,10.2916765,10.165970179272485
572,XGB,10.454773,10.545653275856148
573,XGB,11.151307,10.899431326263295
574,XGB,11.326135,11.22986804880087
575,XGB,11.505981,11.539199670736888
576,XGB,7.5670013,7.601548893247211
577,XGB,9.455697,9.160192779519084
578,XGB,10.65668,10.390938241025234
579,XGB,11.402363,11.387409283093275
580,XGB,12.053496,12.210684482636555
581,XGB,11.528844,11.52275042960178
582,XGB,8.085936,7.913440865455009
583,XGB,9.19347,9.057258520121598
584,XGB,10.14031,10.019299229909802
585,XGB,10.888922,10.8397055724305
586,XGB,11.502333,11.54761073355422
587,XGB,4.180269,4.049621004146982
588,XGB,4.801942,4.850725536059537
589,XGB,5.530272,5.559209331968881
590,XGB,5.8741837,6.19025728077415
591,XGB,6.735906,6.755906915835904
592,XGB,6.565475,6.462995833275091
593,XGB,8.505462,8.107362619954252
594,XGB,9.50617,9.457014134826975
595,XGB,10.62331,10.584665598778702
596,XGB,11.406573,11.540928695617689
597,XGB,9.113945,9.304452261583917
598,XGB,9.946698,9.93430684131698
599,XGB,10.646965,10.488999776690488
600,XGB,11.099168,10.981227291413825
601,XGB,11.23432,11.420978525249815
602,XGB,5.166829,4.888257490935263
603,XGB,7.301891,7.234704651734791
604,XGB,8.979439,9.013178930962424
605,XGB,10.419324,10.407638513690753
606,XGB,11.672619,11.530340691541609
607,XGB,11.583057,11.521156400154817
608,XGB,7.5929103,7.591348932612217
609,XGB,8.744871,9.023400660262357
610,XGB,10.287178,10.240235144629528
611,XGB,11.47922,11.286977723091837
612,XGB,12.119266,12.19696239732679
613,XGB,5.4589705,4.86299776763984
614,XGB,6.428216,7.131245539002631
615,XGB,8.859291,8.911636890091307
616,XGB,10.35766,10.346282020522887
617,XGB,11.389381,11.526981440258982
618,XGB,7.175031,7.58038101850028
619,XGB,8.435531,8.3933624835878
620,XGB,9.107669,9.136410059205428
621,XGB,9.605827,9.818175360545313
622,XGB,10.46474,10.44593944989788
623,XGB,6.5398874,6.504361443853643
624,XGB,8.165588,8.084890879230292
625,XGB,9.212455,9.371547677719734
626,XGB,10.617529,10.43932127965101
627,XGB,11.364517,11.339687125988466
628,XGB,11.444972,11.522710203601854
629,XGB,9.161237,9.140916962695474
630,XGB,10.29672,10.223603861682715
631,XGB,10.97146,11.119040691665345
632,XGB,11.831655,11.871938282327227
633,XGB,12.122726,12.513822390148482
634,XGB,11.476924,11.522593763932923
635,XGB,6.2585964,5.533404450117828
636,XGB,6.8227797,6.708355489881583
637,XGB,8.087706,7.745482728190247
638,XGB,8.585637,8.667693110370166
639,XGB,9.3882,9.493083735937915
640,XGB,11.571216,11.522754806998206
641,XGB,4.9579988,4.873591780058259
642,XGB,6.475119,6.869995553427881
643,XGB,8.395463,8.472677805055389
644,XGB,10.164863,9.787656277622649
645,XGB,10.95841,10.886020447025059
646,XGB,8.518047,8.693083183304358
647,XGB,9.57474,9.54950185585205
648,XGB,10.35752,10.296873491224295
649,XGB,11.060603,10.954778788008435
650,XGB,11.486775,11.53837525887175
651,XGB,11.545693,11.529517305256277
652,XGB,7.561549,7.577001614961201
653,XGB,8.927416,9.14212660533825
654,XGB,10.266159,10.374499317186515
655,XGB,11.551674,11.370040056566406
656,XGB,12.037815,12.19103397206876
657,XGB,7.487373,7.345496624182536
658,XGB,8.288208,8.667547013550822
659,XGB,9.627427,9.77527785750324
660,XGB,10.748331,10.716897112538511
661,XGB,11.578002,11.52716297011073
662,XGB,7.9758086,7.6080574876092
663,XGB,9.180756,9.159536584690477
664,XGB,10.364424,10.388946651639946
665,XGB,11.268484,11.387144011672456
666,XGB,12.053978,12.213747991766539
667,XGB,-2.1583004,-2.1576605499678614
668,XGB,-0.97327703,-0.8036684308670701
669,XGB,-0.0008181708,0.44042173051450106
670,XGB,1.4223019,1.5874689775917368
671,XGB,3.1389704,2.64840156647999
672,XGB,5.100328,4.907085807557788
673,XGB,6.800645,7.049237331808257
674,XGB,8.761908,8.804450807402542
675,XGB,10.33954,10.268881228517017
676,XGB,11.51504,11.509261123462288
677,XGB,5.7550673,5.555937351126467
678,XGB,6.917136,6.726541994829201
679,XGB,7.861647,7.76066576853502
680,XGB,8.846978,8.680862373504098
681,XGB,9.320859,9.504975568552341
682,XGB,11.427473,10.997891538420514
683,XGB,11.616268,11.627705466026123
684,XGB,12.1560335,12.184567680804877
685,XGB,12.391007,12.680459348907043
686,XGB,12.623894,13.124874188201304
687,XGB,7.526907,7.594673847686954
688,XGB,9.173093,9.15829013494036
689,XGB,10.19581,10.387792518254559
690,XGB,11.393869,11.379934184431825
691,XGB,11.877204,12.197399636421387
692,XGB,4.8942833,4.8835518167137515
693,XGB,6.8600783,7.242561990705612
694,XGB,8.825381,9.028084090550834
695,XGB,10.614804,10.42658020510083
696,XGB,11.613512,11.551582262512364
697,XGB,10.547214,10.17423596447691
698,XGB,10.533621,10.537036136367934
699,XGB,11.022924,10.876047584137952
700,XGB,11.197061,11.193535766756986
701,XGB,11.60479,11.491487333436153
702,XGB,8.596831,8.551985828086845
703,XGB,8.644359,8.792448416198367
704,XGB,9.21239,9.025786186884362
705,XGB,9.222258,9.25231117594449
706,XGB,9.296404,9.472317460283463
707,XGB,7.8240166,7.776905293703212
708,XGB,8.7645855,8.972003435996346
709,XGB,10.128176,9.983112671183644
710,XGB,10.778076,10.849684610649463
711,XGB,11.482812,11.600644106259484
712,XGB,10.159038,10.190807887909285
713,XGB,10.5838,10.641483336968609
714,XGB,10.847742,11.056222168273196
715,XGB,11.217163,11.43915792827634
716,XGB,11.582703,11.793813633241081
717,XGB,7.6958394,7.614228620109319
718,XGB,9.200091,9.184796674755507
719,XGB,10.283191,10.411551508310074
720,XGB,11.4992285,11.396251441876963
721,XGB,12.307431,12.204104234146017
722,XGB,4.6788797,4.829179405519643
723,XGB,5.405102,5.476863830088165
724,XGB,6.0272403,6.074719083769935
725,XGB,6.7629375,6.628282521439779
726,XGB,7.4044504,7.142300339766814
