,0
455,-0.9840262048833449
456,-0.8290790802990671
457,-0.6806710086788947
458,-0.5383966039900149
459,-0.401883310758607
460,-0.29371278984626775
461,0.04376796369710678
462,0.3353315323128528
463,0.5897521573332525
464,0.81370240753877
465,-0.8597141891149663
466,-0.27701762970907046
467,0.19509915739726558
468,0.5853857313686704
469,0.9134203597483876
470,-2.559895449182669
471,-2.0283624118852193
472,-1.5589204133924022
473,-1.141290097015473
474,-0.7673424768499609
475,-1.9941546392368568
476,-1.0424880741507094
477,-0.2929947176752206
478,0.31256416192891406
479,0.8120183773646485
480,-2.0263739829220277
481,-0.9987740857570409
482,-0.24034381152883605
483,0.34242902251681623
484,0.8042360707645739
485,-1.9970336031505282
486,-1.0290761400169028
487,-0.2791967835908076
488,0.31884153360720935
489,0.806917664788691
490,0.8080951533159613
491,0.8080951533159613
492,0.8080951533159613
493,0.8080951533159613
494,0.8080951533159613
495,-0.23271138197640678
496,0.11698078514922855
497,0.42141314819628434
498,0.6888384406240987
499,0.9256179400861614
500,-0.7011707345656003
501,-0.10459195817478921
502,0.3759250515518577
503,0.7712467815683565
504,1.1021857889996916
505,-0.719341824188755
506,-0.2356641982109577
507,0.17264577427138555
508,0.5219307375899065
509,0.8241268709815092
510,-0.1899104493987946
511,0.25842231686458556
512,0.6337212862532626
513,0.9524882815205666
514,1.2266019260962082
515,-0.9316465125504629
516,-0.21884665309876716
517,0.331627487942047
518,0.7695571627109505
519,1.126255925175896
520,-0.854235337457803
521,-0.19309158716477245
522,0.3268005627492587
523,0.7463392637511123
524,1.0920234578844936
525,-0.8549458891678964
526,-0.1918420241239449
527,0.33012862345631977
528,0.7516898916929097
529,1.0992726038067322
530,-1.9969285232494072
531,-1.0002133185295252
532,-0.24580494636569877
533,0.3450794662923995
534,0.8204087668294027
535,-0.9144026408683071
536,-0.3505834868991577
537,0.10748312311933854
538,0.4869992732667911
539,0.8065744216169155
540,-0.8431277158504605
541,-0.185705464599573
542,0.3326615513691049
543,0.7518722837305968
544,1.097893945456717
545,-0.7296545892309709
546,-0.546908096368732
547,-0.37302859310099434
548,-0.2073860160423575
549,-0.04940861467153546
550,-0.8553572910323126
551,-0.19229434371795956
552,0.3291934904412207
553,0.7500754127170125
554,1.0969036595596642
555,-1.9932855291450606
556,-1.0297341233475001
557,-0.28108995671489145
558,0.31733171127830184
559,0.8066234160991397
560,0.8081926179701915
561,0.8081926179701915
562,0.8081926179701915
563,0.8081926179701915
564,0.8081926179701915
565,0.8081983727604699
566,0.8081983727604699
567,0.8081983727604699
568,0.8081983727604699
569,0.8081983727604699
570,-1.391991918820125
571,-0.6354866085389559
572,-0.04381719195948961
573,0.43159801873318904
574,0.8219573448142328
575,-0.5499296635052706
576,-0.14001831470009876
577,0.22549457567025508
578,0.5534517807695807
579,0.849358622643291
580,0.8081542900594233
581,0.8081542900594233
582,0.8081542900594233
583,0.8081542900594233
584,0.8081542900594233
585,-3.5156928043045337
586,-2.9698056514081586
587,-2.4779667314718212
588,-2.0325277096426855
589,-1.6272183294197788
590,-0.8416920148589031
591,-0.1829141509065246
592,0.3342750518539837
593,0.7510929310512539
594,1.0941737365175364
595,0.8081665943809946
596,0.8081665943809946
597,0.8081665943809946
598,0.8081665943809946
599,0.8081665943809946
600,-0.8421969342342729
601,-0.19030191167239652
602,0.32657221140123427
603,0.7464373295309668
604,1.094260995295724
605,-0.84153931721507
606,-0.18506343804326336
607,0.3331949687433177
608,0.7527297180658304
609,1.0992966584649224
610,-0.8423806861615498
611,-0.18694687520951844
612,0.33025642052570087
613,0.7487869263236454
614,1.0944230288545662
615,0.8039852517055568
616,0.8039852517055568
617,0.8039852517055568
618,0.8039852517055568
619,0.8039852517055568
620,-2.310156470214335
621,-1.924575639428728
622,-1.5772465302062526
623,-1.2627459772038412
624,-0.9766297177584768
625,0.8082257282289919
626,0.8082257282289919
627,0.8082257282289919
628,0.8082257282289919
629,0.8082257282289919
630,-0.6777222933404704
631,-0.3383432270197399
632,-0.03015497720763356
633,0.25095345746702946
634,0.5084010335257166
635,-0.8511199633081861
636,-0.1884746026921819
637,0.3320728938531067
638,0.7518036222330852
639,1.097420225562979
640,0.11688399951842521
641,0.45295104078160575
642,0.7439507572139997
643,0.9983789370833178
644,1.2227221956011738
645,-1.9948720968894404
646,-1.0028220411020228
647,-0.25023144282019255
648,0.34026326300672893
649,0.8159399017452862
650,-1.0252956173598704
651,-0.45404419161909343
652,0.03196814703470874
653,0.45049521576581547
654,0.8146805010853657
655,-0.8433137054672707
656,-0.18768975885606667
657,0.329955713567511
658,0.7490328269530425
659,1.0952477373557679
660,-1.9938407079052283
661,-1.0285933379907828
662,-0.2809258723241589
663,0.3152781271751824
664,0.8018109921336748
665,-0.8610136446554703
666,-0.19442469002044768
667,0.3293322059801896
668,0.7517222043223541
669,1.0995764147114746
670,-1.7621718861781999
671,-1.3352272384113018
672,-0.9650861005586194
673,-0.641119294309075
674,-0.3551938767417862
675,-0.8365350337296478
676,-0.33666787701119655
677,0.09742849696924508
678,0.4779336522818076
679,0.8141947423451332
680,-1.785734190008587
681,-1.2942961803224575
682,-0.8623442153365166
683,-0.47969395612658594
684,-0.1383603724959338
685,-0.8603713441847136
686,-0.3243041313103491
687,0.12289733875693876
688,0.501639058518795
689,0.8265235381516419
690,-1.8322930982544297
691,-1.437383313629215
692,-1.0867173683950453
693,-0.7732543686446476
694,-0.49137213211135694
695,-0.8631884944212047
696,-0.20112981261231888
697,0.32006531987552755
698,0.7410306191926349
699,1.0881423572260382
700,-3.7845039051058027
701,-3.0688689415603747
702,-2.4407702107581413
703,-1.8850722880895991
704,-1.3899389161898121
705,-1.2181283828533067
706,-0.5493494740050388
707,-0.018394817706270498
708,0.4133605462629507
709,0.77134188705555
710,0.23525931632765076
711,0.39397912755973413
712,0.5420073377420501
713,0.6803890500968708
714,0.8100374543400758
715,-0.12398854655456946
716,0.2594322885354438
717,0.5873074269386043
718,0.8708918728466055
719,1.1185922718461687
720,-1.0200980617199926
721,-0.4258316855877332
722,0.057759049025149146
723,0.4589585136274875
724,0.7971698075572737
725,-0.8568247415702358
726,-0.19422823624668975
727,0.3262072948251177
728,0.7458005984674071
729,1.091272450182622
730,-0.8406824600799306
731,-0.21061048559082615
732,0.3028740233570752
733,0.7293904325557552
734,1.0893082500883466
735,-1.0241854666205286
736,-0.4548692796191047
737,0.0301683771524899
738,0.44835200444843853
739,0.8126124580321197
740,-2.392213447293951
741,-2.17598664949152
742,-1.9762325674916752
743,-1.7911378722979796
744,-1.6191459647433994
745,-1.982523347479292
746,-1.033550897953566
747,-0.2885801837112238
748,0.31178617573137535
749,0.8059265842847662
750,-2.13079107037294
751,-1.8263723942778154
752,-1.541166391442354
753,-1.273409857668682
754,-1.0215489372426956
755,-1.8083363297827975
756,-1.3959721434381387
757,-1.0265831521186657
758,-0.6937839929325872
759,-0.39239461149780375
760,-2.0117272169626506
761,-1.0132857175101824
762,-0.25736885311528507
763,0.33481858668454867
764,0.811273583245844
765,-1.416196363631805
766,-0.6592161324027693
767,-0.06682851275121941
768,0.40938449569163793
769,0.8005460148912981
770,-3.43926270863587
771,-2.840167342412673
772,-2.3111883227548575
773,-1.8406968364112029
774,-1.4195008771512991
775,-0.6292168919612647
776,-0.315109156017056
777,-0.025819514945339718
778,0.24148161551012096
779,0.4892094228016836
780,-0.8550759073373114
781,-0.19446873432459746
782,0.32527085722976545
783,0.7448594820371198
784,1.0907010119368437
785,-1.0021805177522116
786,-0.2347179727836347
787,0.3486739652248013
788,0.80712631400833
789,1.1768927332140646
790,-0.5285425486231283
791,-0.3208809322778116
792,-0.12773501678146218
793,0.05236578757775733
794,0.2206999119187344
795,0.8082471946982561
796,0.8082471946982561
797,0.8082471946982561
798,0.8082471946982561
799,0.8082471946982561
800,0.34660941395833306
801,0.477706968754466
802,0.6009527168742226
803,0.7170315489536644
804,0.8265509514751112
805,-0.3165623896873218
806,0.04596647315936767
807,0.3476706782765633
808,0.6026730984984792
809,0.8210384431409106
810,-1.3984395215970908
811,-0.707666792211204
812,-0.12263712926744247
813,0.3792037919217492
814,0.8144218060064788
815,-1.3340992956373476
816,-0.6365480518409063
817,-0.06544065563607039
818,0.41074617864528395
819,0.8138611025132241
820,-0.859086090873332
821,-0.193323582617866
822,0.32962359981374323
823,0.7512578491279353
824,1.098420810513652
825,0.8075539114576543
826,0.8075539114576543
827,0.8075539114576543
828,0.8075539114576543
829,0.8075539114576543
830,-0.8628826721459091
831,-0.24643867434258102
832,0.246874769463921
833,0.6505995308033025
834,0.9871088188615168
835,-1.0258272521587122
836,-0.45182735982878297
837,0.0347568675355922
838,0.4524815322164943
839,0.8149978200565091
840,-0.5770766883341235
841,-0.13454966799912857
842,0.24964036792210403
843,0.5863156670236406
844,0.8837774840422766
845,1.0518600018947637
846,1.2210990033280418
847,1.3782518643339783
848,1.5245686396591056
849,1.6611327404499172
850,-0.13878373028657878
851,0.07150830752508482
852,0.2656149210969719
853,0.44533546655104395
854,0.6122121146635005
855,-0.3409157040097468
856,0.029257731205163836
857,0.35045216007399455
858,0.6317852732739412
859,0.8802439117709231
860,-0.05033182378985336
861,0.19869021180898874
862,0.4245219309247152
863,0.6302586249922199
864,0.8184681972699722
865,0.24215995654704112
866,0.3974400867770723
867,0.5424626062558788
868,0.678211424432704
869,0.8055485140904455
870,-0.8501945633418543
871,-0.19868815538412873
872,0.3205168856109106
873,0.7440055496942143
874,1.0960122370171923
875,0.8081941277820437
876,0.8081941277820437
877,0.8081941277820437
878,0.8081941277820437
879,0.8081941277820437
880,-0.852561433150913
881,-0.20649023045041426
882,0.3042553372974002
883,0.7181623541273009
884,1.0603871895548524
885,-3.532071126377899
886,-3.1319787791648372
887,-2.761328174671674
888,-2.4169848314900073
889,-2.0962439644676776
890,-4.626701772768304
891,-3.96790850984751
892,-3.407107774387696
893,-2.9239491619043045
894,-2.5033524185832596
895,-2.0201818070474222
896,-1.031708119468142
897,-0.274565345136371
898,0.3239465805704778
899,0.8089531872537333
900,0.06081591403628664
901,0.273542882495822
902,0.46740937234264035
903,0.6448171804196924
904,0.8077768989639711
905,0.8082282290743331
906,0.8082282290743331
907,0.8082282290743331
908,0.8082282290743331
909,0.8082282290743331
910,-1.0522602085070853
911,-0.4311051425315947
912,0.06910066674716867
913,0.48054930870847234
914,0.8249394443469691
915,-1.977909241975753
916,-0.9431982549080624
917,-0.20416944737458617
918,0.35007456054570796
919,0.7811368802480497
920,0.8082176257417413
921,0.8082176257417413
922,0.8082176257417413
923,0.8082176257417413
924,0.8082176257417413
925,-2.00434738441009
926,-1.037090715945268
927,-0.28627156036965573
928,0.31344657801995496
929,0.8035067453286271
930,-1.437745458862001
931,-0.7222967805857761
932,-0.1272753557107454
933,0.3753646353202016
934,0.8055877146116455
935,-0.7270143881666005
936,-0.2687337032479114
937,0.13077600484115665
938,0.4821388922540779
939,0.7935639134098632
940,-3.388712115146348
941,-3.2093288055042555
942,-3.0357858826877195
943,-2.8678026873756033
944,-2.7051162594832383
945,-2.0030913610232375
946,-1.0348095967706634
947,-0.28239164886037943
948,0.31910848980616396
949,0.8109581618487052
950,-0.8566280491667089
951,-0.20402190103701703
952,0.3176588181559255
953,0.7442215403349806
954,1.0995071002344807
955,-0.8500599697281946
956,-0.22563621022954158
957,0.271548318383958
958,0.6767889676828974
959,1.0134317091430212
960,-1.5658397050565436
961,-0.7526530792604482
962,-0.11825083080901767
963,0.3904879197214673
964,0.8075359449618809
965,-0.8514950865457366
966,-0.19007857991180868
967,0.32986398228988156
968,0.7493380945315843
969,1.0948984403718547
970,-0.1660604795548998
971,0.11973032881962109
972,0.37523627231515744
973,0.6050289946537075
974,0.8128040733230616
975,0.23427539683575122
976,0.39280486229798134
977,0.5406673328133257
978,0.6789043931837289
979,0.8084262947329725
980,-1.2801592384068765
981,-0.428937520390326
982,0.2225310587492323
983,0.737175825587467
984,1.1540048293669976
985,-1.4164461706777638
986,-1.3393463083870376
987,-1.2643707534851967
988,-1.1914329035127427
989,-1.1204508003061109
990,-0.8574400789964484
991,-0.1929312360349129
992,0.3287498209800413
993,0.7491830883760642
994,1.0952365362887635
995,0.8082246138817825
996,0.8082246138817825
997,0.8082246138817825
998,0.8082246138817825
999,0.8082246138817825
1000,-1.7807514949413779
1001,-1.2859494111788305
1002,-0.8457612439463659
1003,-0.4516178640813138
1004,-0.09665374662829404
1005,-0.11174269956594211
1006,0.14895788075852318
1007,0.3873542729408564
1008,0.6061914020206174
1009,0.8077815266561583
1010,-1.012397574289044
1011,-0.4492125470617047
1012,0.036268074699591805
1013,0.4590881479068881
1014,0.8306435555858328
1015,-1.9864874657185205
1016,-1.0487805657929978
1017,-0.3029921337157864
1018,0.3043274363796629
1019,0.8084660362949614
1020,-1.0289613988605246
1021,-0.4578228300606991
1022,0.027373806623327383
1023,0.44466930508064706
1024,0.8073852180067069
1025,-0.9244158174981771
1026,-0.2753860957587375
1027,0.23865408318963643
1028,0.6558517265411061
1029,1.001217819728755
1030,-0.8869205366590786
1031,-0.34841542238319073
1032,0.09911270618338443
1033,0.47692301650676183
1034,0.8001296403965958
1035,-1.3127126742034825
1036,-0.6589158315676333
1037,-0.09926297625030954
1038,0.38521468424413363
1039,0.8087107043480133
1040,-1.977331612172777
1041,-1.020844879292597
1042,-0.2746732348614576
1043,0.3236794472476872
1044,0.8141795403729158
1045,-0.09870286417207558
1046,0.15979235641797307
1047,0.39216152069138766
1048,0.6021749292474295
1049,0.7929107131690267
1050,-0.8476523975784176
1051,-0.19024788639742723
1052,0.32770366147842134
1053,0.746319767856584
1054,1.0916765293822173
1055,0.8081808356976118
1056,0.8081808356976118
1057,0.8081808356976118
1058,0.8081808356976118
1059,0.8081808356976118
1060,-0.8526597527517707
1061,-0.19187658418430845
1062,0.3281832918388637
1063,0.748147350195311
1064,1.0943768500552402
1065,0.05523663557927688
1066,0.1313170281941557
1067,0.20512780698243555
1068,0.27676903929394076
1069,0.34633499505099885
1070,-0.8618927765884316
1071,-0.1055516380231172
1072,0.48363573794390713
1073,0.9555677575081785
1074,1.3420794757135766
1075,-1.712836113232879
1076,-1.2182390742044915
1077,-0.7813071354707468
1078,-0.39251103886372146
1079,-0.044311543596220436
1080,-0.8595833991894262
1081,-0.19230051145976057
1082,0.33098803070783916
1083,0.7523522884337631
1084,1.098928214816643
1085,0.23846045115362832
1086,0.3917486614316134
1087,0.5349857988936761
1088,0.6691290520360703
1089,0.7950178082836558
1090,0.8080819874565921
1091,0.8080819874565921
1092,0.8080819874565921
1093,0.8080819874565921
1094,0.8080819874565921
1095,-0.8524590558903901
1096,-0.20287194724490493
1097,0.31626112021127284
1098,0.7406520668917305
1099,1.0940678937976125
1100,-0.05001836085408
1101,0.19647767952537257
1102,0.4193062050316645
1103,0.6217197513672593
1104,0.806400981388215
1105,0.8080655710010765
1106,0.8080655710010765
1107,0.8080655710010765
1108,0.8080655710010765
1109,0.8080655710010765
1110,-2.715372479088367
1111,-2.3551163749218684
1112,-2.019283677488867
1113,-1.7054721544981182
1114,-1.411584610420957
1115,0.8082837608776868
1116,0.8082837608776868
1117,0.8082837608776868
1118,0.8082837608776868
1119,0.8082837608776868
1120,-3.4925486942626915
1121,-2.7506790674853847
1122,-2.110803094172398
1123,-1.5532402115360961
1124,-1.0630672447400618
1125,-2.7517282946456247
1126,-1.4602769408965472
1127,-0.5045483130515749
1128,0.23130981240373313
1129,0.8153438037078896
1130,-0.8599205639459124
1131,-0.19879363239997364
1132,0.32236447634982957
1133,0.7437486072009524
1134,1.091507780710185
1135,-0.6788155357701217
1136,-0.30803267504378934
1137,0.022729815430990744
1138,0.3196195503011683
1139,0.5875863453855359
1140,-0.8621917965922846
1141,-0.2017023827019943
1142,0.3196011975546071
1143,0.7415213653624164
1144,1.0900050844805527
1145,0.8082541179997814
1146,0.8082541179997814
1147,0.8082541179997814
1148,0.8082541179997814
1149,0.8082541179997814
1150,-0.21732825246524462
1151,0.014036753625525868
1152,0.22162962123291424
1153,0.40893511132231913
1154,0.57878860689115
1155,-0.8622988262880237
1156,-0.19943083142969084
1157,0.3230078443245762
1158,0.7453681631999571
1159,1.0938930901658588
1160,0.8081934935311473
1161,0.8081934935311473
1162,0.8081934935311473
1163,0.8081934935311473
1164,0.8081934935311473
1165,-0.8457124047846284
1166,-0.18718254735388148
1167,0.33227747693414184
1168,0.7525138861240921
1169,1.099477690024385
1170,-1.661951954661675
1171,-0.9627221585501489
1172,-0.37398014060522966
1173,0.12854442701302676
1174,0.5624983908627104
1175,-3.502754999673486
1176,-2.905952713415558
1177,-2.3963180175273884
1178,-1.95605339337674
1179,-1.5718976823868236
1180,0.004783132700885653
1181,0.2632481265920701
1182,0.49970401511139095
1183,0.7168472108521607
1184,0.9169509455931493
1185,-0.8629853790726754
1186,-0.18121095405829318
1187,0.3428431770701002
1188,0.7582328132873042
1189,1.0955810109744504
1190,-1.0143228566137314
1191,-0.4267002328557818
1192,0.05935722493807125
1193,0.4680868259918307
1194,0.816582205858639
1195,-0.860741286138256
1196,-0.24955707276176706
1197,0.2686454977633814
1198,0.7135849462487674
1199,1.0997723258520253
1200,-4.3306273765773495
1201,-3.652780771498283
1202,-3.0706331220406207
1203,-2.5652544167513054
1204,-2.12239848548669
1205,0.14006611527353194
1206,0.37182088942926195
1207,0.5817178532717353
1208,0.7727100105198927
1209,0.9472413507577641
1210,-0.059621192467207554
1211,0.03415855015168068
1212,0.12411323997739487
1213,0.21047222200855825
1214,0.2934468655547174
1215,-0.8574799953930411
1216,-0.5139838136716247
