,Method,Training Predict,Training Actual
101,RF,11.796546002881227,12.212245224549964
102,RF,7.578526301747303,7.561728332078827
103,RF,8.920139997906054,9.226048966293533
104,RF,10.269124423833134,10.469410139106495
105,RF,11.327872135543283,11.433592440702014
106,RF,12.13185763297805,12.203133426137676
107,RF,-1.288245544558924,-2.1576605499678614
108,RF,-0.7336592713036438,-0.8036684308670701
109,RF,0.5448703536485624,0.4404217305144993
110,RF,1.8347645934897399,1.5874689775917368
111,RF,2.44614963652997,2.64840156647999
112,RF,11.522779132825562,11.522792209428356
113,RF,5.090915493585883,4.919608754094121
114,RF,7.294090604892034,7.2563422569829115
115,RF,9.157744155901591,9.021262227902314
116,RF,10.55975248298479,10.40137718602893
117,RF,11.449989241715377,11.510164777167084
118,RF,7.471731933738786,7.11678228289265
119,RF,8.709003675781613,8.571818796849856
120,RF,10.078080588798235,9.742075780371824
121,RF,10.91580771692416,10.703706401224904
122,RF,11.504079215027645,11.507933762382034
123,RF,7.608733416889127,7.61619524660728
124,RF,9.16859105306933,9.175349246510278
125,RF,10.394813450667876,10.400523108190184
126,RF,11.36847377510293,11.388646225951144
127,RF,12.187105953608452,12.202448101067407
128,RF,7.560035662672178,7.5675243127421705
129,RF,9.088584928778419,9.06440975816617
130,RF,10.228660944144037,10.254787561941155
131,RF,11.181221021831773,11.224056820050244
132,RF,12.042615049092877,12.028587488133965
133,RF,10.399998461948062,10.49486779760626
134,RF,10.620517129251658,10.798758381450833
135,RF,10.999265241471813,11.089078749778666
136,RF,11.315305433156206,11.366718016644132
137,RF,11.394837267090782,11.632489283760167
138,RF,7.506024963975534,7.6080574876092
139,RF,9.026222730475041,9.159536584690477
140,RF,10.44619278575946,10.388946651639946
141,RF,11.363968751596419,11.387144011672456
142,RF,12.026017426227117,12.213747991766539
143,RF,7.55605269639681,7.599375675921097
144,RF,8.415029546684295,8.591097100445298
145,RF,9.1697460649443,9.451087443629003
146,RF,10.135336425471422,10.203958976182184
147,RF,10.706830676783277,10.868552116390354
148,RF,5.303719079828415,5.090984844424627
149,RF,6.560104012410846,6.514514318119307
150,RF,7.600853355482397,7.699670796673383
151,RF,8.65355570531164,8.701702639996268
152,RF,9.620007269676124,9.560009243000728
153,RF,3.019341080362179,2.570589463458947
154,RF,6.4171390992498925,5.986512507422702
155,RF,8.616844459967558,8.38521657519047
156,RF,10.461461479675442,10.162188684800652
157,RF,11.60088987191557,11.531420699045842
158,RF,11.526070186986058,11.52273276365755
159,RF,7.602773570349824,7.60728385595659
160,RF,9.157885728945878,9.163710744230798
161,RF,10.381002647891918,10.391597204741615
162,RF,11.378557627258786,11.385037787197742
163,RF,12.18799545726994,12.20532661729153
164,RF,11.513687145373908,11.522461086025059
165,RF,7.170675807010161,7.320801193951411
166,RF,8.383742046971935,8.602076569060163
167,RF,9.494035376204653,9.699882935057099
168,RF,10.591369259999663,10.650994474491466
169,RF,11.346220300315139,11.482972946358078
170,RF,6.301977846820732,6.495524880581625
171,RF,8.00285743061748,8.24609730922337
172,RF,9.43060878711883,9.638580831428529
173,RF,10.746250834695552,10.772654041003774
174,RF,11.521060495416531,11.71414106868237
175,RF,7.187383290779605,7.183255668911784
176,RF,8.440879385913671,8.53509118022818
177,RF,9.699719155524484,9.68696704659753
178,RF,10.940100990765588,10.680194162053757
179,RF,11.519665706166561,11.545437026137122
180,RF,8.335433586138617,7.590708143075142
181,RF,8.877338240088365,9.121639159227593
182,RF,9.855476843667532,10.35361787955471
183,RF,11.055670185718476,11.366421822050734
184,RF,11.729249120548062,12.213761627107916
185,RF,7.662819447094362,7.580531039247241
186,RF,8.928785720282326,8.914969255260589
187,RF,10.008062017761821,10.02778461707947
188,RF,10.881654298116334,10.96995450055252
189,RF,11.68593465568137,11.777935319914173
190,RF,8.239487997603185,8.35890509424688
191,RF,8.831610220773845,8.850395405006083
192,RF,9.25727784077004,9.307530178874524
193,RF,9.608364886858883,9.73378998490098
194,RF,9.934597946566203,10.132200594140134
195,RF,6.87534610792658,7.162727901193129
196,RF,8.186979527345725,8.568205929299868
197,RF,9.676297422505685,9.723618922025679
198,RF,10.635169519138005,10.690252822899451
199,RF,11.35802535908773,11.51087944316937
200,RF,9.223426042129773,9.22136487743992
201,RF,9.889195147278704,9.928883615966852
202,RF,10.537646271702975,10.570726301321942
203,RF,11.118088750477055,11.15563198506145
204,RF,11.632132298543834,11.690855108599813
205,RF,7.523072743066191,7.980147473606712
206,RF,9.230243586608223,10.010290770885518
207,RF,11.04404205040277,11.532974920364207
208,RF,12.330953901340452,12.717330255391698
209,RF,13.167346124970319,13.664843152719346
210,RF,6.1247915571061124,4.843897098461483
211,RF,7.728696755037245,7.043502228540046
212,RF,9.666372902407856,8.82018360772513
213,RF,10.830974170194333,10.28521842076104
214,RF,11.649530982883146,11.513993483593927
215,RF,7.600055373417064,7.606131960117919
216,RF,9.160924734163618,9.165565403862304
217,RF,10.39002445497431,10.39567414596775
218,RF,11.386293172534238,11.390816132887874
219,RF,12.201786628085285,12.212444724918397
220,RF,6.751483451917883,6.470397764013084
221,RF,8.033299410916998,7.984655873199587
222,RF,9.265944444261299,9.20944084409036
223,RF,10.297494643678123,10.220516660942637
224,RF,11.113937849376121,11.069329230336244
225,RF,4.8450341136807085,4.804077775099945
226,RF,7.160341414483871,7.202516963957127
227,RF,8.902787577600844,9.00911583383008
228,RF,10.38463616444644,10.41887897647266
229,RF,11.474551614024131,11.549619818408614
230,RF,4.5755788080009046,4.8664666763085975
231,RF,6.7600835905200345,7.152938912380328
232,RF,8.543698723685496,8.930975225286137
233,RF,10.378726886765158,10.353195809454416
234,RF,11.410427466010844,11.516693031544703
235,RF,11.351790699813911,11.53193270735621
236,RF,11.526117082306147,11.52274553487184
237,RF,7.587306915040286,7.572576808902893
238,RF,9.14733178171303,9.137601151448923
239,RF,10.3944418757499,10.371967303933715
240,RF,11.385955247054747,11.370454896010012
241,RF,12.194491087836834,12.19477930711293
242,RF,7.491790781177935,7.580183292942104
243,RF,8.975947492158465,9.15662572072392
244,RF,10.359351059813179,10.391026764548803
245,RF,11.332034573834445,11.383811126102495
246,RF,12.068570581111661,12.199594600331073
247,RF,11.522829471866736,11.522835997154493
248,RF,11.522676915571498,11.522676762677197
249,RF,7.6157918271358325,7.579336766332817
250,RF,9.160214547729723,9.154737305685776
251,RF,10.39525054012026,10.391858647878859
252,RF,11.387837351436108,11.389093039163324
253,RF,12.203883005823307,12.21004733361265
254,RF,7.62296034531937,7.582679696191898
255,RF,8.747864818924329,9.096188035940195
256,RF,10.12725054175644,10.323962025833323
257,RF,11.085357512121336,11.339937906141474
258,RF,11.854370161633389,12.194568566426883
259,RF,7.190602913342778,7.103792321218162
260,RF,8.502631546714753,8.471994183785032
261,RF,9.425550182943372,9.638795757336963
262,RF,10.598462094163445,10.645617854378756
263,RF,11.385545572510956,11.523251633778084
264,RF,11.522702557877391,11.522676960066883
265,RF,7.58701315687172,7.587823646556648
266,RF,9.150546583579983,9.150679310612873
267,RF,10.380960655665534,10.382658924911588
268,RF,11.377100230082295,11.378780160064032
269,RF,12.19955956381086,12.200857386256489
270,RF,7.140739486021331,7.20220028257196
271,RF,8.546300866074684,8.688113970137026
272,RF,9.865440331597634,9.862422031190546
273,RF,10.753657120974328,10.813840818182932
274,RF,11.558087732975586,11.60032816612265
275,RF,8.112373764051867,7.863330071337307
276,RF,8.86311009301866,8.783593414537517
277,RF,9.745060453226982,9.577763058124777
278,RF,10.373470783938297,10.270093232140368
279,RF,10.97314686260869,10.878992541333186
280,RF,7.9217435951763155,7.770052186546721
281,RF,8.840046936329907,8.900385175354076
282,RF,9.717019057978176,9.878854548216905
283,RF,10.705687759992962,10.734138781754915
284,RF,11.325080470803703,11.488122983859322
285,RF,11.522817076844715,11.522823414331986
286,RF,5.153793072091745,4.888418934905843
287,RF,7.42316146312086,7.2363877063558775
288,RF,9.072921245443235,9.017607527013084
289,RF,10.415981537034153,10.415181289445577
290,RF,11.552026850949892,11.541005421555482
291,RF,4.67304996338226,4.873591780058259
292,RF,6.416655257157055,6.869995553427881
293,RF,8.443792145205618,8.472677805055389
294,RF,9.67186417040248,9.787656277622649
295,RF,10.772311846816482,10.886020447025059
296,RF,10.190943312947766,10.183268999044582
297,RF,10.534568790542599,10.551234305304737
298,RF,10.90060339396854,10.894710471126848
299,RF,11.210713643636664,11.216063497645399
300,RF,11.490295055883784,11.517364109258699
301,RF,5.435008494719968,4.884166572354115
