,SMILES,VP1,VP2,VP3,VP4,VP5
1394,CCOC1=CC=C(C=C1)C=C,11.522587942532404,,,,
1395,CCCOC(=O)N,11.521093357576328,,,,
1396,C1CCCCC(=O)OCCOC(=O)CCC1,11.534486294982997,,,,
1398,CCCCCCCC1CCCC1,11.522884985432249,,,,
1399,CN(C)OC,11.522701970382718,,,,
1400,CCCCCCC1=C(C=CC=C1O)O,11.522823414331986,,,,
1402,COC1=NCCCC1,11.52275042960178,,,,
1403,CC1CCCCC1OC(=O)C,11.51586656746044,,,,
1407,CCCCCCCOC(=O)CCC,11.522710203601854,,,,
1408,CCCCCC(CC)CC,11.52281482712601,,,,
1410,CCCCCCC(C)CC,11.52259532123685,,,,
1413,CCCCCC(CCC)O,11.522682890153378,,,,
1414,CCCC(C)O,11.522611797729445,,,,
1415,CCCCC(=C)C,11.522703374326639,,,,
1417,CC1C(NC(C(N1)C)C)C,11.522578555896438,,,,
1419,CC(CC(C)(C)C)O,11.522564614631651,,,,
1420,COC(=O)CCO,11.522668698771955,,,,
1422,CCCCCCCCCCC(=O)C,11.522594820674874,,,,
1427,CCCCCC(=O)N(CC)CC,11.52263225280951,,,,
1428,CC(C(=O)OC)OC(=O)C,11.522788804882198,,,,
1429,C[C@H]1CN[C@H](CN1)C,11.521156400154817,,,,
1430,COCC(=O)OC,11.522552056802256,,,,
1431,CCCCCOC(=O)C(C)O,11.522685377002668,,,,
1432,CCCCCOCC1=CC=CC=C1,11.522539100777365,,,,
1444,CC(=O)C1=CC(=CC=C1)C(=O)C,11.522392285925365,,,,
1457,CC1CCCCC1(C)C,11.517005353118781,,,,
1460,CCCC(=C(C)C)C,11.537810815974703,,,,
1480,C/C=C/CC=C,11.522704471230133,,,,
1482,CCN(CC)COCC,11.52279844116274,,,,
1485,CCCCCCCCN(C)C,11.522765211449574,,,,
1487,CC(CC1=CC=CC=C1)CO,11.522654100446399,,,,
1488,CC(C)C(C)C=C,11.522792209428356,,,,
1490,CC1=CC=CC=C1C(=C)C,11.52260716888812,,,,
1492,CCCCCCOCCC(=O)OC,11.522620101100594,,,,
1495,CCCC/C=C/CCCC,11.522671342068671,,,,
1496,CCCC/C=C\CCCC,11.522744098245468,,,,
1498,CC(=CCCC(C)(C=C)OC=O)C,11.522676960066883,,,,
1499,CCC1=CC(=CC=C1)C=C,11.522661718273472,,,,
1503,CCC/C=C\CC,11.522669269804505,,,,
1504,CCC/C=C\CCC,11.522800669701324,,,,
1506,C[C@H]1CC[C@@H]([C@@H](C1)C)C,11.522595398493575,,,,
1508,C[C@H]1CC[C@@H]([C@H](C1)C)C,11.522632692033705,,,,
1509,CCC/C=C\C,11.522728457812509,,,,
1511,CCCCCC(CCC)CO,11.522708328035307,,,,
1512,CCC(C)C(C)CO,11.52263172770148,,,,
1515,CCCCCCCCC(CCC)O,11.534193979968844,,,,
1517,CC(=O)C(C)(C)OC(=O)C,11.522611797729445,,,,
1518,CCCC/C=C\CCC,11.522674429954648,,,,
1520,C=CC=CC#C,11.522613341468016,,,,
1521,CC(C(=C)C)O,11.522728457812509,,,,
1523,CCCCCOC(=O)CCOC,11.52271558169188,,,,
1528,CCC(=C(C)C)C,11.522800669701324,,,,
1529,CC(C(C)O)C(C)(C)C,11.524975660290233,,,,
1530,C[C@@H]1CCOC=C1,11.522748499869794,,,,
1534,CCCC(C)CC=C,11.522657850454275,,,,
1535,C/C=C\CC(C)C,11.522738272506725,,,,
1537,CCCCCC(C)CCCC,11.522708328035307,,,,
1538,CCN(CC)CCCC=C,11.522632692033705,,,,
1539,CCCC(C)CCO,11.52269516181077,,,,
1541,CCCCC1=C(C=CC=C1O)O,11.522677992606583,,,,
1542,CC(C)(C)CC#C,11.522564614631651,,,,
1544,CCC(C)C(C(C)C)O,11.522608391251676,,,,
1551,CCOC(=O)[C@H]([C@@H](C(=O)OCC)O)O,11.522758164056489,,,,
1552,CCC(C)N,11.52256510761935,,,,
1553,CC/C=C/C(=O)O,11.524217108835817,,,,
1586,CCCC(C)CC(C)CC,2.4393223360237,3.499548368181017,4.477073461792521,5.381210785613373,
1593,CC(C)C(C)CC=C,3.6232603539823636,5.382658982788744,6.904620135379307,8.234170195172545,
1603,CCC(CC)CC=C,2.8079258978819652,4.112519794283312,5.258218883606904,6.272386033981068,
1607,CCC(C)CC(C)(C)C,11.522669269804505,,,,
1609,CCC(C)(C)CC(C)C,11.522653228210379,,,,
1610,CCC(C)C(C)(C)CC,11.52274723361384,,,,
1612,CCC(C)(CC)C(C)C,11.522799345928325,,,,
1613,CC(C)C(C)(C)C(C)C,11.529517305256277,,,,
1616,CC(C(C)(C)C)C(C)(C)C,11.522689904828837,,,,
1618,C=CC(=O)OO,11.522613560965777,,,,
1619,CCCC(CC)C(C)C,11.522745890175406,,,,
1622,CCCCOCC(C)C,11.522733307679784,,,,
1624,CCCCCCCC(CC)CC,11.52271558169188,,,,
1629,CCCCCCC(CC)CC,11.522792162313769,,,,
1632,CCCCCCC(C)(C)CC,11.52275355361655,,,,
1633,CCCCCC(C)(CC)CC,11.522641383703483,,,,
1635,CCCCCC(C)(C)CCC,11.522602206371538,,,,
1636,CCCCC(C)(CC)CCC,11.522717294084838,,,,
1656,CCCCCCCC(C)C(C)C,2.885732914294792,4.231605412214634,5.43230501582142,,
1665,CCCC(C)CCCC(C)CC,11.53117838594312,,,,
1673,CCC(C)(CC)CO,11.522693142650429,,,,
1674,CC[C@@H]1CC[C@H]([C@@H]1C)C,11.522734760139755,,,,
1678,CCCCCC/C=C/C=O,11.52275099167691,,,,
1685,CC1(CC=CC1)C,11.522608991593028,,,,
1686,CCCCCC/C=C/CC,11.522682702782573,,,,
1690,CCCC(C#N)N(CC)CC,2.8416645171516244,3.6996480536720497,,,
1704,CCC(C(C)(C)CC)O,2.51908403659667,3.8581981490488992,,,
1705,CC(C)C(C)CO,3.634375074588416,5.152226750721521,6.493732709449752,7.687937786053496,
1706,CC1CC=C(C1)C,2.412559009903106,3.936064033523916,5.287214186750315,6.493691514434641,
1717,CCCCCC(C)(C(C)C)O,3.241849598876449,4.4912716382686035,5.582889071122949,,
1723,CC1CC=C(C(=O)C1C)C,11.522791524407417,,,,
1728,CCCCC#CCCC,11.529461922982929,,,,
1729,CCC(C)C#CC,2.535591725409734,3.5890165599911725,,,
1735,CCCC(C)C(C)(C)CC,2.3464997674081154,3.8330741561777337,5.148291428908763,6.320165456979556,
1748,CC#CC(C)C,11.522771702142151,,,,
1752,CC(C)OC(=O)CCC(=O)C,2.6241419721024855,3.692800716077727,,,
1755,CCC1=CC=C(C=C1)CCO,3.2641685474819617,4.622620659435949,5.829359457677647,,
1756,CCC1=CC(=CC=C1)C(=O)C,2.763057882378682,4.155820776190449,5.3924465201515375,6.497797387827962,
1757,CCC/C=C(/C)\CC,3.51103918624532,5.672953438839194,7.396652039477926,,
1768,CC(CO)OC(C)CO.CC(COCC(C)O)O,2.7326738501899825,3.7713725723574107,,,
1776,CCC1=C(C=C(C=C1O)C)O,3.0729441377361226,,,,
1778,C1CC[C@H]2CC[C@H]2C1,2.197132377121598,3.0743825112171628,3.8893690249828623,4.6484935622003825,
1784,CC(C)C(C)(C(C)(C)C)O,2.483526330054989,3.5383846372334773,,,
1820,CC1=C(C(=C(C=C1)C(C)(C)C)O)C,2.3942718901727,3.6255790891706177,4.7117987449096645,5.677148036749031,
1849,CCC(C)C(C)(CC)CC,3.3205346578049237,4.783169315254824,6.062458844288727,7.190844163579733,
1851,CC(C)CC(C)C(C)(C)C,2.1042900694175124,5.147572558641137,7.472987406471596,9.307739721409831,
1873,CC1(CCC=C1)C,5.16271974059849,7.802855017436521,9.86293370260768,11.515198219371683,
1874,CCCC(CCC)CO,7.807681670166772,11.570323640360646,,,
1877,CCCCCCCC#CCC,2.425375423918684,3.602810874834951,,,
1905,CCC(C)(CC)CCC(C)C,11.522621002002134,,,,
1906,CCC(CCC(C)C)C(C)C,11.522461086025059,,,,
1908,CCCC(CC)C(C)(C)CC,11.532598328688291,,,,
1909,CCC(CC)CC(C)(C)CC,11.522461086025059,,,,
1918,CCC(C)CC(C)C(C)(C)C,3.621999034971484,5.768504292757125,7.503390233141815,,
1928,CCCC(C)(C)C(C)C(C)C,2.689493666771181,3.684955551915227,,,
1946,CCC(CC)C(C)(CC)CC,2.587967335281178,3.913738831453717,5.100631508738125,,
1948,CCCC(C)(CC)C(C)(C)C,2.397503101731047,3.2695688748395106,4.019904624435499,4.672335588464984,
1976,CCCC(C)(CCC)C(C)C,4.103101809383556,6.843763170215642,8.909106431294274,10.5213572587334,
1998,CCCCC(C)C(C)C(C)C,2.6657122769736397,3.3308898847497943,,,
2000,CCC(C)CCC(C)C(C)C,5.051685734951953,7.87093238499941,9.938248058190222,11.519061231313868,
2021,CCC(CCCC(C)C)C(C)C,11.522506436744422,,,,
2022,CCC(CCC(C)C)CC(C)C,11.52260767757496,,,,
2030,CCCC(C)(C)CC(CC)CC,11.522506436744422,,,,
2031,CCCC(C)C(C)C(CC)CC,11.522506436744422,,,,
2032,CCCCC(CC)C(CC)CC,11.521300052234379,,,,
2046,CCC(CC)(CC)CC(C)(C)C,2.027981226925597,2.8730613346950236,3.6766254983054765,,
2068,CCCC(CC(C)(C)C)C(C)C,2.580961234667324,3.7450380046420193,4.799296211411555,5.758576201355005,
2101,CCN(COC(=O)C)N=O,2.5700040316329478,3.4023420641598854,,,
2133,CCCC(C)OCC1CO1,3.400573510275196,4.908561367196484,6.1255723100953325,7.128415027231075,
2134,CCCCCCC(=O)CC(=O)C,11.522432044360015,,,,
2140,CC(C)C(=O)C,11.52242281770943,,,,
2144,CCC(C)NC(=O)C(C)O,11.522435141404292,,,,
2146,CCC/C=C\C(=O)N,11.52243859196409,,,,
2150,CCCCOC(=O)CCO,11.521671899904073,,,,
2153,CC(=CCCC(C)(C=C)O)C,11.52158864465774,,,,
2154,CC(CCC=C(C)C)CC=O,11.520283270971932,,,,
2155,CCCCOC(=O)C(C)OC(=O)OCC,11.537184843628557,,,,
2156,CCCCC(CC)(CO)C(C)O,11.514119692938008,,,,
2163,CC(C(=O)OC(C)C(=O)OC)O,11.522368576997474,,,,
2164,C1CCCCOC(=O)CCC1,11.522471343898246,,,,
2165,CCCCOC(=O)C(C)OC(=O)C,11.52243859196409,,,,
2166,CCCCOC(=O)C(C)OC(=O)C(C)O,11.522407431211194,,,,
2169,CC(CC1=CC2=C(C=C1)OCO2)C=O,11.522407431211194,,,,
